campaign_id,channel,campaign_type,start_date,end_date,promo_code,ad_spend,impressions,clicks,conversions,revenue,ctr,conversion_rate
CAMP3909,instagram,seasonal_sale,2025-02-25,2025-06-01,,152.24,23126,1712,95,6180.86,0.074,0.0555
CAMP3910,google_ads,retargeting,2024-01-07,2025-08-26,,476.47,43146,2204,53,6311.71,0.0511,0.024
CAMP3911,instagram,brand_awareness,2024-11-16,2024-12-22,,264.27,10914,275,24,1774.67,0.0252,0.0873
CAMP3912,email,brand_awareness,2024-12-03,2024-11-07,WELCOME10,425.91,18418,589,51,6921.78,0.032,0.0866
CAMP3913,facebook,new_arrival,2025-05-27,2025-02-08,,277.58,41098,1168,81,3677.66,0.0284,0.0693
CAMP3914,google_ads,brand_awareness,2024-01-04,2024-09-27,,268.57,34923,1580,45,3589.81,0.0452,0.0285
CAMP3915,google_ads,retargeting,2024-03-24,2024-10-18,WELCOME10,214.6,11909,375,16,2145.27,0.0315,0.0427
CAMP3916,instagram,new_arrival,2025-02-11,2025-03-07,,416.27,13949,1002,21,2169.03,0.0718,0.021
CAMP3917,facebook,brand_awareness,2024-06-28,2024-12-06,,187.37,8130,420,73,2399.62,0.0517,0.1738
CAMP3918,google_ads,retargeting,2024-03-29,2025-05-09,,404.59,47021,2837,313,20706.8,0.0603,0.1103
CAMP3919,email,new_arrival,2024-12-19,2024-11-11,FREESHIP,485.46,43579,1677,94,4974.63,0.0385,0.0561
CAMP3920,in_app,retargeting,2025-09-18,2025-05-06,SUMMER15,341.88,36521,2377,49,3896.89,0.0651,0.0206
CAMP3921,email,new_arrival,2025-06-20,2024-05-26,,75.58,1372,103,1,82.33,0.0751,0.0097
CAMP3922,in_app,seasonal_sale,2024-07-21,2025-02-15,,440.17,49799,3874,451,32364.99,0.0778,0.1164
CAMP3923,instagram,new_arrival,2025-01-11,2024-03-27,SUMMER15,438.86,26109,1932,60,1532.48,0.074,0.0311
CAMP3924,google_ads,new_arrival,2024-06-23,2024-04-16,,429.85,32158,1134,87,4771.46,0.0353,0.0767
CAMP3925,facebook,new_arrival,2025-10-04,2024-05-17,,396.69,3716,176,20,1918.67,0.0474,0.1136
CAMP3926,facebook,brand_awareness,2024-10-29,2024-05-13,,439.68,34550,375,37,1455.77,0.0109,0.0987
CAMP3927,instagram,new_arrival,2024-05-12,2025-09-13,,317.47,41164,544,45,4832.31,0.0132,0.0827
CAMP3928,facebook,seasonal_sale,2024-05-25,2024-03-22,,311.83,28520,1627,74,6751.13,0.057,0.0455
CAMP3929,in_app,new_arrival,2024-05-20,2025-10-17,WELCOME10,422.24,9920,98,12,535.63,0.0099,0.1224
CAMP3930,in_app,new_arrival,2024-04-16,2024-09-08,SUMMER15,117.53,8900,369,39,4266.69,0.0415,0.1057
CAMP3931,google_ads,seasonal_sale,2025-09-16,2025-10-26,,184.67,2976,146,6,843.68,0.0491,0.0411
CAMP3932,in_app,seasonal_sale,2024-02-21,2024-02-18,,391.58,35172,1324,37,3814.65,0.0376,0.0279
CAMP3933,email,brand_awareness,2024-06-17,2025-09-03,,322.81,15558,1091,57,3591.53,0.0701,0.0522
CAMP3934,instagram,retargeting,2024-07-12,2024-07-16,BF2025,461.23,41957,1090,154,9991.8,0.026,0.1413
CAMP3935,facebook,brand_awareness,2025-04-15,2024-01-20,,72.56,32073,568,28,891.04,0.0177,0.0493
CAMP3936,google_ads,retargeting,2024-07-02,2025-11-09,WELCOME10,390.08,12936,963,40,4688.83,0.0744,0.0415
CAMP3937,in_app,seasonal_sale,2025-02-11,2024-02-29,,105.08,11827,526,46,4770.2,0.0445,0.0875
CAMP3938,in_app,brand_awareness,2025-08-27,2025-01-10,,398.69,26822,1996,190,7775.27,0.0744,0.0952
CAMP3939,facebook,new_arrival,2025-09-10,2025-10-27,WELCOME10,326.27,29940,461,58,1649.5,0.0154,0.1258
CAMP3940,instagram,seasonal_sale,2024-12-27,2024-10-03,,172.62,5261,159,25,638.36,0.0302,0.1572
CAMP3941,facebook,brand_awareness,2025-02-05,2024-02-09,WELCOME10,466.33,29197,1492,82,10591.03,0.0511,0.055
CAMP3942,instagram,new_arrival,2025-01-22,2024-08-14,,366.26,10046,762,33,2161.4,0.0759,0.0433
CAMP3943,email,seasonal_sale,2025-07-31,2024-12-24,,195.53,7206,513,28,3594.77,0.0712,0.0546
CAMP3944,in_app,brand_awareness,2025-05-09,2025-04-06,WELCOME10,302.0,2658,50,6,213.83,0.0188,0.12
CAMP3945,google_ads,seasonal_sale,2025-07-14,2025-11-04,SUMMER15,487.47,31408,624,79,4351.85,0.0199,0.1266
CAMP3946,google_ads,brand_awareness,2025-08-20,2024-01-26,,355.24,23342,727,31,3926.21,0.0311,0.0426
CAMP3947,facebook,new_arrival,2024-04-12,2024-08-02,WELCOME10,234.98,25290,505,75,6173.24,0.02,0.1485
CAMP3948,email,seasonal_sale,2024-09-08,2024-10-26,,344.17,47070,2819,333,14543.38,0.0599,0.1181
CAMP3949,in_app,retargeting,2025-05-22,2024-12-22,,215.33,10358,327,40,3874.24,0.0316,0.1223
CAMP3950,google_ads,brand_awareness,2025-09-01,2024-03-16,WELCOME10,197.67,5854,239,25,3594.06,0.0408,0.1046
CAMP3951,in_app,new_arrival,2024-08-06,2025-03-19,SUMMER15,401.65,12349,139,24,1195.94,0.0113,0.1727
CAMP3952,facebook,brand_awareness,2025-05-03,2025-06-23,WELCOME10,328.5,11275,657,108,5682.33,0.0583,0.1644
CAMP3953,google_ads,new_arrival,2024-06-06,2025-05-19,SUMMER15,79.86,34325,2064,134,10039.16,0.0601,0.0649
CAMP3954,instagram,new_arrival,2024-04-07,2025-09-17,,176.27,13398,1075,145,3434.58,0.0802,0.1349
CAMP3955,instagram,new_arrival,2025-05-15,2024-03-29,,279.06,22963,819,99,12580.63,0.0357,0.1209
CAMP3956,facebook,new_arrival,2024-11-11,2024-03-07,SUMMER15,253.65,7923,574,66,9492.59,0.0724,0.115
CAMP3957,email,retargeting,2025-08-27,2024-06-24,SUMMER15,146.03,27875,666,60,8712.28,0.0239,0.0901
CAMP3958,facebook,brand_awareness,2024-01-30,2024-12-02,,185.7,2774,56,1,99.37,0.0202,0.0179
CAMP3959,google_ads,new_arrival,2025-10-31,2025-09-08,,110.9,7160,87,12,314.8,0.0122,0.1379
CAMP3960,instagram,seasonal_sale,2025-09-08,2025-09-04,BF2025,186.79,21466,448,46,4555.78,0.0209,0.1027
CAMP3961,in_app,new_arrival,2025-10-08,2025-02-21,BF2025,224.0,14528,1078,141,7540.73,0.0742,0.1308
CAMP3962,google_ads,seasonal_sale,2024-12-24,2024-10-20,,262.48,49926,2648,283,6360.86,0.053,0.1069
CAMP3963,instagram,retargeting,2024-01-12,2025-08-29,,193.13,21561,1309,148,13288.23,0.0607,0.1131
CAMP3964,email,seasonal_sale,2024-12-01,2024-05-30,WELCOME10,457.8,26589,494,68,2101.79,0.0186,0.1377
CAMP3965,in_app,brand_awareness,2025-08-17,2024-11-28,SUMMER15,98.56,20493,798,72,6155.09,0.0389,0.0902
CAMP3966,instagram,new_arrival,2025-10-05,2025-03-20,WELCOME10,228.22,37537,1452,170,18562.1,0.0387,0.1171
CAMP3967,facebook,retargeting,2024-12-28,2024-04-03,,87.97,40299,3023,134,12324.54,0.075,0.0443
CAMP3968,instagram,retargeting,2025-09-30,2024-08-16,,303.12,33168,442,67,9997.49,0.0133,0.1516
CAMP3969,instagram,retargeting,2025-03-25,2025-05-19,WELCOME10,495.2,48396,3040,326,26082.31,0.0628,0.1072
CAMP3970,google_ads,brand_awareness,2024-10-01,2024-02-14,,156.15,34726,751,112,4045.12,0.0216,0.1491
CAMP3971,instagram,seasonal_sale,2024-10-30,2024-03-24,,217.26,13748,434,57,4544.28,0.0316,0.1313
CAMP3972,facebook,new_arrival,2024-04-07,2024-04-22,,125.11,7960,302,12,1736.25,0.0379,0.0397
CAMP3973,google_ads,retargeting,2024-08-08,2024-09-29,SUMMER15,213.1,22927,566,12,1373.28,0.0247,0.0212
CAMP3974,email,new_arrival,2024-10-27,2025-09-18,WELCOME10,409.68,24065,1407,132,4895.47,0.0585,0.0938
CAMP3975,facebook,retargeting,2024-05-22,2025-02-26,,385.72,7094,211,23,2412.67,0.0297,0.109
CAMP3976,facebook,new_arrival,2024-04-24,2024-09-30,,230.9,32704,942,112,5143.88,0.0288,0.1189
CAMP3977,email,brand_awareness,2025-05-10,2025-07-10,WELCOME10,461.58,26887,1469,77,3334.06,0.0546,0.0524
CAMP3978,google_ads,new_arrival,2024-09-18,2024-11-01,,136.9,2999,48,8,692.39,0.016,0.1667
CAMP3979,email,new_arrival,2024-09-15,2025-05-01,,166.97,9057,471,27,2663.99,0.052,0.0573
CAMP3980,in_app,brand_awareness,2025-10-01,2025-05-20,,232.5,43444,2349,325,34408.93,0.0541,0.1384
CAMP3981,facebook,brand_awareness,2024-07-02,2025-10-26,WELCOME10,313.15,10643,124,3,101.16,0.0117,0.0242
CAMP3982,facebook,seasonal_sale,2025-09-05,2024-06-19,,294.35,31617,1845,36,1792.84,0.0584,0.0195
CAMP3983,instagram,new_arrival,2025-09-18,2024-08-09,SUMMER15,187.2,30304,1698,127,7855.12,0.056,0.0748
CAMP3984,google_ads,brand_awareness,2025-04-23,2024-04-28,,168.13,30482,1655,127,17947.33,0.0543,0.0767
CAMP3985,instagram,new_arrival,2024-08-06,2025-05-20,,374.98,11136,781,81,5423.72,0.0701,0.1037
CAMP3986,instagram,new_arrival,2024-11-26,2025-04-26,FREESHIP,138.58,44775,734,29,960.59,0.0164,0.0395
CAMP3987,instagram,seasonal_sale,2025-04-08,2024-04-28,BF2025,375.41,39358,3051,283,15156.64,0.0775,0.0928
CAMP3988,instagram,retargeting,2024-06-27,2025-01-01,,237.06,6335,291,23,869.13,0.0459,0.079
CAMP3989,google_ads,new_arrival,2024-11-15,2025-02-19,SUMMER15,72.27,7901,425,39,2404.02,0.0538,0.0918
CAMP3990,google_ads,new_arrival,2025-07-24,2024-08-06,,174.32,20817,1018,134,3284.23,0.0489,0.1316
CAMP3991,instagram,retargeting,2024-05-20,2024-07-02,,360.17,2417,43,0,0.0,0.0178,0.0
CAMP3992,instagram,retargeting,2025-07-14,2025-09-20,WELCOME10,447.98,2136,37,3,122.4,0.0173,0.0811
CAMP3993,email,retargeting,2024-08-02,2025-07-30,,307.7,33001,2016,250,8203.75,0.0611,0.124
CAMP3994,google_ads,new_arrival,2025-04-21,2025-02-17,,83.57,47782,1799,84,10829.21,0.0377,0.0467
CAMP3995,facebook,brand_awareness,2024-03-21,2024-03-01,SUMMER15,54.03,6765,232,7,473.28,0.0343,0.0302
CAMP3996,email,retargeting,2025-09-13,2025-01-16,FREESHIP,364.86,3367,77,10,894.27,0.0229,0.1299
CAMP3997,facebook,brand_awareness,2024-09-13,2024-12-17,SUMMER15,244.68,8879,210,27,1437.86,0.0237,0.1286
CAMP3998,in_app,retargeting,2025-10-01,2024-12-07,BF2025,457.19,1977,114,4,529.54,0.0577,0.0351
CAMP3999,instagram,retargeting,2025-04-07,2024-10-04,,81.75,42528,1964,60,5137.12,0.0462,0.0305
