event_id,session_id,customer_id,event_datetime,page_type,action,add_to_cart,referral_source
WEB300299,SESS103874,CUST1116,2025-08-21 11:12:00.000000,home,remove_from_cart,False,paid_ads
WEB300300,SESS104030,CUST1033,2025-04-03 12:42:54.000000,product,view_page,False,organic_search
WEB300301,SESS102111,CUST1297,2025-02-16 18:21:00.000000,,add_to_cart,True,paid_ads
WEB300302,SESS100758,CUST1004,2026-01-24 16:38:47.000000,checkout,purchase,False,email
WEB300303,SESS105866,CUST1477,2025-07-11 02:19:10.000000,product,add_to_cart,True,social
WEB300304,SESS103153,CUST1498,2026-02-06 04:40:01.000000,product,remove_from_cart,False,social
WEB300305,SESS107559,CUST1180,2025-03-29 02:29:57.000000,category,search,False,paid_ads
WEB300306,SESS104734,CUST1330,,cart,search,False,direct
WEB300307,,CUST1179,2025-09-23 02:50:53.000000,checkout,search,False,paid_ads
WEB300308,SESS101459,CUST1360,2025-04-09 07:42:36.000000, product ,view_page,False,organic_search
WEB300309,SESS105616,CUST1202,2025-03-17 09:56:00.000000,,search,False,organic_search
WEB300310,SESS104189,CUST1341,2025-12-06 22:59:36.000000,product,search,False,email
WEB300311,SESS106496,CUST1280,2026-02-13 16:51:52.000000,category,purchase,False,SOCIAL
WEB300312,SESS104502,CUST1472,2025-10-26 19:13:41.000000,checkout,purchase,False,email
WEB300313,SESS107957,CUST1044,2025-04-09 01:15:51.000000,checkout,search,False,paid_ads
WEB300314,SESS101777,CUST1362,2025-10-11 18:57:39.000000,home,,False,organic_search
WEB300315,SESS106533,CUST1462,2025-07-06 09:52:17.000000,cart, add_to_cart ,True, social 
WEB300316,SESS101381,CUST1037,2025-03-30 13:12:57.000000,checkout,add_to_cart,True,organic_search
WEB300317,SESS106264,CUST1236,2025-11-29 04:15:36.000000,cart,,False,paid_ads
,SESS101268,CUST1475,2025-03-05 04:53:26.000000,,search,False,social
WEB300319,SESS107450,CUST1052,2025-02-17 15:19:09.000000,search_results,add_to_cart,,paid_ads
,SESS102627,CUST1270,2025-12-07 23:15:38.000000,home,REMOVE_FROM_CART,False,organic_search
WEB300321,SESS105976,CUST1438,2025-07-18 22:34:57.000000,category,purchase,False,direct
WEB300322,SESS105063,CUST1190,,search_results,remove_from_cart,False,social
WEB300323,SESS106517,CUST1271,2025-05-12 18:31:58.000000,search_results,search,False,organic_search
WEB300324,SESS106721,CUST1490,2025-09-09 16:18:25.000000,product,search,False,social
WEB300325,SESS107993,CUST1027,2025-11-20 00:11:15.000000,checkout,add_to_cart,True,organic_search
WEB300326,,CUST1379,2025-04-23 20:25:47.000000,product,add_to_cart,True,email
WEB300327,SESS104572,CUST1149,2025-03-01 18:07:09.000000,checkout,search,False,direct
WEB300328,SESS104683,CUST1473,2025-06-16 20:51:22.000000,,purchase,False,email
WEB300329,SESS106867,CUST1074,2025-11-08 19:05:40.000000,checkout,remove_from_cart,False,social
WEB300330,SESS104042,CUST1211,2025-04-30 09:08:09.000000,cart,remove_from_cart,False,direct
WEB300331,SESS107635,CUST1043,2025-09-03 16:54:27.000000,checkout,view_page,False,email
WEB300332,SESS104482,CUST1385,2025-11-21 19:42:03.000000,cart,add_to_cart,True,organic_search
WEB300333,SESS106986,CUST1204,2026-01-16 05:57:21.000000,home,add_to_cart,True,organic_search
WEB300334,SESS106573,CUST1031,2026-01-22 11:31:30.000000,cart,purchase,False,organic_search
,SESS101580,CUST1253,2025-11-21 03:38:11.000000,search_results,purchase,False,email
WEB300336,SESS102492,CUST1041,2026-02-03 20:14:47.000000,search_results,search,False,social
WEB300337,SESS100765,CUST1284,2025-10-03 15:12:05.000000,home,search,False,paid_ads
WEB300338,SESS105718,CUST1473,2025-12-18 17:01:36.000000,category,,False,direct
WEB300339,SESS103168,CUST1058,2025-08-20 08:28:31.000000,category,remove_from_cart,,direct
WEB300340,SESS105716,CUST1403,2025-07-27 15:24:02.000000,checkout,purchase,False,direct
WEB300341,SESS105459,CUST1202,2026-01-26 18:31:21.000000,checkout,remove_from_cart,False,social
WEB300342,SESS101781,CUST1280,2025-11-03 02:51:14.000000,cart,add_to_cart,True,paid_ads
WEB300343,SESS107484,CUST1441,2026-02-07 13:52:07.000000,checkout,purchase,False,email
WEB300344,SESS105119,CUST1161,2025-12-31 19:45:16.000000,category,remove_from_cart,False,direct
WEB300345,SESS107149,CUST1212,2025-04-28 20:23:24.000000,home,purchase,False,social
WEB300346,SESS101722,CUST1313,2026-01-01 22:46:24.000000,home,view_page,False,social
WEB300347,SESS101734,CUST1417,2025-09-27 11:43:10.000000,cart,view_page,False,paid_ads
WEB300348,SESS103997,CUST1149,2025-05-14 12:55:08.000000,product,add_to_cart,True,email
WEB300349,SESS102829,CUST1213,2025-11-26 04:56:42.000000,category,view_page,False,paid_ads
WEB300350,SESS106640,CUST1212,2026-01-24 18:18:30.000000,checkout,add_to_cart,True,organic_search
WEB300351,,CUST1055,,checkout,view_page,False,
WEB300352,SESS101691,CUST1362,2025-07-15 15:47:27.000000,home,purchase,False,direct
WEB300353,SESS104531,CUST1065,2025-08-17 21:52:24.000000,home,remove_from_cart,False,direct
WEB300354,SESS102551,CUST1475,2025-12-13 15:29:34.000000,product,purchase,False,social
,,CUST1306,2025-04-23 23:19:41.000000,cart,purchase,False,direct
WEB300356,SESS101136,CUST1156,2025-08-24 22:08:00.000000,checkout,,False,social
WEB300357,SESS102468,CUST1380,2025-11-06 15:54:52.000000,search_results,search,False,social
WEB300358,SESS100728,CUST1305,2025-11-19 20:15:29.000000, product ,view_page,False,organic_search
WEB300359,SESS104892,CUST1158,2025-06-13 22:08:08.000000,product,add_to_cart,True,organic_search
WEB300360,SESS100065,CUST1360,2025-04-15 18:00:04.000000,CART,purchase,False, social 
WEB300361,SESS102737,CUST1478,2025-03-17 20:44:02.000000,home,search,False,social
WEB300362,SESS106747,CUST1018,2025-11-02 12:14:04.000000,cart,VIEW_PAGE,False,paid_ads
,SESS103879,CUST1429,2025-08-10 19:47:44.000000,category,search,False,organic_search
WEB300364, SESS105157 ,CUST1343,2025-09-06 09:20:10.000000,product,remove_from_cart,False,social
WEB300365,SESS107348,CUST1322,2025-12-05 14:52:18.000000,category,search,False,direct
WEB300366,SESS104359,CUST1392,2025-02-28 13:14:25.000000,search_results,add_to_cart,True,email
WEB300367,SESS100144,CUST1437,2025-12-22 05:26:55.000000,checkout,view_page,False,direct
WEB300368,SESS100084,CUST1337,2025-06-07 11:52:16.000000,category,add_to_cart,True,paid_ads
WEB300369,SESS104014,CUST1302,2025-12-25 04:28:52.000000,category,purchase,False,email
WEB300370,SESS106952,CUST1164,2025-12-23 13:07:33.000000, home ,remove_from_cart,False,organic_search
WEB300371,,CUST1281,2025-08-11 07:04:24.000000,product,view_page,False,organic_search
WEB300372,sess101895,CUST1279,2025-05-18 22:14:48.000000,,add_to_cart,True,social
WEB300373,SESS100013,CUST1467,2025-04-18 15:28:33.000000,search_results,view_page,False,social
WEB300374,SESS104050,CUST1456,2025-05-31 08:54:08.000000,checkout,remove_from_cart,False,organic_search
WEB300375,SESS101359,CUST1318,2025-10-06 00:32:44.000000,checkout,view_page,False,email
WEB300376,SESS104190,CUST1118,2025-04-01 20:00:02.000000,checkout,,False,paid_ads
WEB300377,SESS104237,CUST1285,2025-08-11 17:05:36.000000,cart,,False,organic_search
WEB300378,SESS100282,CUST1259,2025-09-10 02:14:02.000000,checkout,view_page,False,email
WEB300379,SESS102170,CUST1235,2025-10-27 02:02:46.000000,checkout,remove_from_cart,False,paid_ads
WEB300380,SESS102945,CUST1192,2025-08-19 18:55:47.000000,,view_page,False,social
WEB300381,SESS103840,CUST1018,2025-10-18 06:59:30.000000,checkout,add_to_cart,True,direct
WEB300382,SESS103994,CUST1115,2025-07-17 22:00:08.000000,cart,add_to_cart,True,email
WEB300383,SESS100386,CUST1445,2025-03-21 15:18:24.000000,search_results,remove_from_cart,False,social
WEB300384,SESS105135,CUST1011,2025-02-27 16:20:53.000000,home,add_to_cart,True,paid_ads
WEB300385,SESS104891,CUST1281,2025-12-31 08:45:12.000000,search_results,view_page,False, paid_ads 
WEB300386,SESS102928,CUST1436,2025-10-15 03:49:06.000000,checkout,add_to_cart,True,paid_ads
WEB300387,SESS101893,CUST1276,2025-03-03 16:28:17.000000,search_results,view_page,False,social
WEB300388,SESS100458,CUST1155,2025-09-08 18:49:08.000000,product,purchase,False,email
WEB300389,SESS103865,CUST1310,,home,add_to_cart,True, direct 
WEB300390,SESS104303,CUST1147,2025-09-11 03:20:27.000000,search_results,view_page,False,social
WEB300391,SESS107768,CUST1437,2026-01-07 22:14:18.000000,home,view_page,False,social
WEB300392,SESS101170,CUST1232,2025-03-26 06:59:32.000000,home,view_page,False,email
WEB300393,SESS100930,CUST1295,2025-11-14 19:38:01.000000,category,search,,
WEB300394,SESS100319,CUST1301,2026-01-12 09:45:13.000000,product,purchase,False,organic_search
WEB300395,SESS106656,CUST1392,2025-11-17 21:57:47.000000,checkout,add_to_cart,True,social
WEB300396,SESS106327,CUST1260,2026-01-14 12:09:04.000000,product,add_to_cart,True,paid_ads
WEB300397,SESS103591,CUST1357,2025-05-06 04:05:31.000000,checkout,add_to_cart,,
WEB300398,SESS105581,CUST1192,2025-09-20 05:43:38.000000,product,view_page,False,email
WEB300399,SESS105532,CUST1043,2025-06-24 11:16:37.000000,product,search,False,
WEB300400,SESS101367,CUST1355,2025-03-06 21:29:59.000000,search_results,search,False,organic_search
WEB300401,SESS107210,CUST1270,2025-05-25 03:52:04.000000,CHECKOUT,search,False,paid_ads
WEB300402,SESS100460,CUST1194,2025-10-15 04:28:00.000000,search_results,add_to_cart,True,direct
WEB300403,SESS104850, cust1405 ,2026-01-09 03:13:08.000000,checkout,search,False,paid_ads
WEB300404,SESS103094,CUST1020,2026-01-09 05:48:22.000000,home,add_to_cart,True,organic_search
WEB300405,SESS105024,CUST1314,2025-08-08 13:59:34.000000,checkout,remove_from_cart,,direct
WEB300406,SESS105637,CUST1191,2026-01-05 17:31:26.000000,cart,add_to_cart,True,paid_ads
,SESS104585,CUST1254,2025-11-05 06:11:36.000000,home,remove_from_cart,,direct
WEB300408,SESS104662,CUST1099,2025-11-03 14:40:47.000000,category,purchase,False,direct
WEB300409,SESS105960,CUST1477,2026-01-04 22:30:27.000000,category,remove_from_cart,,organic_search
WEB300410,SESS100281,CUST1161,2025-12-17 05:36:27.000000,home,add_to_cart,,organic_search
WEB300411,SESS105576,CUST1368,,checkout,view_page,False,direct
WEB300412,SESS105634,CUST1405,2025-05-20 14:11:24.000000,home,add_to_cart,True,organic_search
WEB300413,SESS100478,CUST1011,2025-03-10 18:17:38.000000,category,,False,paid_ads
WEB300414,SESS106195,CUST1151,,search_results,purchase,False,direct
WEB300415,SESS106160,CUST1054,2026-02-03 12:09:00.000000,category,add_to_cart,True,email
WEB300416,SESS105609,CUST1159,2025-10-08 00:43:36.000000,cart,search,False,paid_ads
WEB300417,SESS106233,CUST1367,2025-04-22 17:05:25.000000,checkout,view_page,,paid_ads
WEB300418,SESS105194,CUST1055,2025-10-30 09:57:57.000000,product,purchase,False,social
WEB300419,SESS103321,CUST1318,,checkout,search,False,paid_ads
WEB300420,SESS102520,CUST1341,2025-10-12 01:22:06.000000,search_results,purchase,False,email
WEB300421,SESS105788,CUST1183,2025-08-30 02:11:11.000000,home,search,False,
WEB300422,SESS103567,CUST1374,2025-06-22 05:03:40.000000,cart,purchase,False,direct
WEB300423,,CUST1198,2025-09-18 11:52:29.000000,cart,search,False,organic_search
WEB300424,SESS107832,CUST1235,2025-12-17 01:05:09.000000,,remove_from_cart,False,direct
WEB300425,SESS100848,CUST1383,2025-04-12 20:40:45.000000,home,search,False,organic_search
WEB300426,SESS106197,CUST1057,2025-12-29 01:09:43.000000,search_results,remove_from_cart,False,paid_ads
WEB300427,SESS102377,CUST1491,2025-02-22 12:55:54.000000,product,,True,organic_search
WEB300428,SESS100191,CUST1184,2026-02-12 15:59:35.000000,checkout,view_page,False,organic_search
WEB300429,SESS105875,CUST1015,2026-01-23 05:17:32.000000,home,search,False,paid_ads
WEB300430,SESS107680,CUST1487,2025-08-17 08:21:51.000000,category,add_to_cart,True,direct
WEB300431,SESS100902,CUST1190,2025-06-21 17:33:50.000000,checkout,purchase,False,paid_ads
WEB300432,SESS106888,CUST1005,2025-09-03 12:37:59.000000,CATEGORY,purchase,,
WEB300433,SESS102440,CUST1209,2026-01-19 20:28:56.000000,cart,remove_from_cart,False,paid_ads
,SESS105911,CUST1193,2025-10-04 23:41:59.000000,,purchase,False,email
WEB300435,SESS104308,CUST1285,2025-09-28 23:57:54.000000,product,view_page,False,email
WEB300436,SESS106219,CUST1340,2025-08-11 13:27:32.000000,checkout,remove_from_cart,False, paid_ads 
WEB300437,SESS104642,CUST1164,2025-06-21 08:54:29.000000,search_results,remove_from_cart,False,email
WEB300438,,CUST1447,2026-02-04 08:36:55.000000,checkout,purchase,False,email
WEB300439,SESS104841,CUST1020,2025-06-07 07:32:24.000000,search_results,view_page,False,direct
WEB300440,SESS104608,CUST1204,2025-08-21 23:03:29.000000,home,search,False,email
WEB300441,SESS104840,CUST1202,2025-09-24 01:16:00.000000,cart,search,False,email
,SESS102917,CUST1231,2025-02-17 02:04:07.000000,category,,True,
WEB300443,SESS103644,CUST1459,2025-07-31 19:45:08.000000,product,purchase,False,
WEB300444,SESS100582,CUST1182,2025-11-20 08:12:27.000000,search_results,remove_from_cart,False,social
WEB300445,SESS100543,CUST1136,2025-09-08 22:04:29.000000,category,remove_from_cart,False,social
WEB300446,,CUST1461,2025-06-11 22:04:30.000000,home,remove_from_cart,False,social
,,CUST1403,2025-09-03 16:14:30.000000,,view_page,False,
WEB300448,SESS101826,CUST1045,2025-06-10 08:15:20.000000,home,search,False,social
WEB300449,SESS107321,CUST1180,2025-03-06 13:22:32.000000,,view_page,False,paid_ads
WEB300450,SESS106458,CUST1036,2026-01-13 13:54:49.000000,category,search,False,direct
WEB300451,SESS106313,CUST1124,2025-03-04 11:52:08.000000,product,add_to_cart,True,email
WEB300452,SESS106577,CUST1237,2025-03-01 05:24:38.000000,search_results,,True,social
WEB300453,SESS101272,CUST1056,2025-12-28 05:18:05.000000,search_results,purchase,False,paid_ads
WEB300454,SESS101271,CUST1118,2026-01-16 01:25:00.000000,search_results,remove_from_cart,False,social
WEB300455,SESS107975,CUST1349,2025-10-27 01:05:56.000000,home,remove_from_cart,False,social
WEB300456,SESS105810,CUST1112,2025-12-07 04:47:48.000000,cart,,False,direct
WEB300457,SESS102650,CUST1372,2025-09-08 06:29:03.000000,cart,search,False,direct
WEB300458,SESS101636,CUST1022,,search_results,search,False,organic_search
WEB300459,SESS105564,CUST1202,2025-05-02 23:06:15.000000,search_results,add_to_cart,True,organic_search
WEB300460,SESS106203,CUST1097,2026-01-28 05:31:58.000000,product,purchase,False,social
WEB300461,SESS106681,CUST1216,2025-10-11 23:18:09.000000,search_results,,True,paid_ads
WEB300462,SESS102567,CUST1236,2025-05-05 08:18:01.000000,search_results,search,False,social
WEB300463,SESS100467,CUST1327,2025-10-16 22:14:03.000000,category,add_to_cart,,paid_ads
WEB300464,SESS105353,CUST1077,2025-07-13 11:07:02.000000,checkout,add_to_cart,,email
WEB300465,SESS100279,CUST1190,2025-07-04 11:34:40.000000,home,view_page,False,paid_ads
WEB300466,SESS100442,CUST1195,2025-09-01 21:15:54.000000,product,add_to_cart,True, organic_search 
WEB300467,SESS104316,CUST1150,2025-06-04 20:30:05.000000,product,search,False,social
 web300468 ,SESS104908,CUST1469,2026-01-18 10:30:46.000000,,PURCHASE,False,organic_search
WEB300469,SESS104330,CUST1152,2025-08-20 06:59:56.000000, category ,purchase,False,social
,SESS101252,CUST1253,2025-08-12 13:19:28.000000,cart,search,False,social
WEB300471,SESS102754,CUST1356,2025-05-11 23:58:22.000000,home,search,False,organic_search
WEB300472,SESS103146,CUST1375,2025-11-26 12:55:43.000000,search_results,,True,social
WEB300473,SESS100452,CUST1431,2026-01-13 19:09:52.000000,home,remove_from_cart,False,direct
WEB300474,SESS107585,CUST1435,2025-10-24 02:28:52.000000,home,remove_from_cart,False,paid_ads
WEB300475,SESS100512,CUST1098,2026-02-04 02:34:57.000000,cart,remove_from_cart,False,
WEB300476,SESS100383,CUST1155,2025-02-26 14:20:01.000000,CHECKOUT,add_to_cart,True,social
WEB300477,SESS101846,CUST1316,2025-12-27 16:58:39.000000,,add_to_cart,True,social
WEB300478,SESS100530,CUST1114,2025-09-04 20:53:34.000000,product,view_page,False,social
WEB300479,,CUST1129,2025-11-28 04:16:01.000000,,purchase,False,email
WEB300480,SESS103604,CUST1270,2025-07-26 03:28:01.000000,cart,add_to_cart,True,paid_ads
WEB300481,SESS100266,CUST1449,2025-04-16 12:02:43.000000,,remove_from_cart,False,email
WEB300482,SESS102500,CUST1497,2025-03-24 17:31:56.000000,home,view_page,False,
WEB300483,SESS107704,CUST1099,2025-07-22 12:49:15.000000,cart,search,False,email
WEB300484,SESS104497,CUST1321,2025-11-18 08:25:03.000000,category,add_to_cart,True,direct
WEB300485,SESS106052,CUST1363,2025-11-16 05:46:55.000000,cart,remove_from_cart,False,direct
WEB300486,SESS103204,CUST1073,2025-03-03 01:18:45.000000,search_results,remove_from_cart,False,organic_search
WEB300487,SESS100458,CUST1025,2025-12-30 10:32:16.000000,CATEGORY,add_to_cart,True,direct
WEB300488,SESS102671,CUST1425,2025-08-28 22:21:31.000000,,purchase,False,email
WEB300489,SESS107854,CUST1219,2026-01-06 22:43:54.000000,product,remove_from_cart,False,email
WEB300490,SESS104298,CUST1159,2025-11-15 21:55:55.000000,search_results,remove_from_cart,False,social
WEB300491,SESS104452,CUST1228,2025-07-04 03:44:17.000000,checkout,search,False,social
WEB300492,SESS101734,CUST1410,2025-03-30 20:49:45.000000,search_results,purchase,False,
WEB300493,SESS106087,CUST1224,2025-09-04 14:06:28.000000,category,view_page,False,direct
WEB300494,,CUST1462,2025-09-05 10:10:09.000000, cart ,view_page,False,social
WEB300495,SESS102033,CUST1051,2025-03-08 18:37:41.000000,category,view_page,False,direct
WEB300496,SESS106874,CUST1275,2025-09-11 15:42:41.000000,cart,,,social
WEB300497,SESS100902,CUST1156,2025-02-18 10:54:54.000000,search_results,search,False, direct 
WEB300498,SESS104109,CUST1013,2025-02-20 04:53:24.000000,home,view_page,False,email
WEB300499,SESS103079,CUST1477,2025-08-03 06:00:26.000000,checkout,add_to_cart,True,social
WEB300500,SESS107893,cust1363,2025-06-28 13:37:31.000000,home,search,False,ORGANIC_SEARCH
WEB300501,sess106048,CUST1443,2025-05-07 02:46:51.000000,,add_to_cart,True,social
,SESS100590,CUST1425,2025-02-16 18:03:50.000000,product,search,False,paid_ads
WEB300503,SESS102687,CUST1054,2025-09-09 09:28:19.000000,home,view_page,False,direct
WEB300504,SESS105010,CUST1272,2025-05-29 05:52:55.000000,product,search,False,direct
WEB300505,SESS104535,CUST1368,2025-03-25 02:09:24.000000,checkout,remove_from_cart,False,email
WEB300506,SESS103118,CUST1095,2025-03-26 11:21:55.000000,product,search,False,email
WEB300507,SESS102896,CUST1468,2025-10-27 23:14:33.000000,CATEGORY,,True,email
WEB300508,SESS107343,CUST1103,2025-09-24 07:30:47.000000,product,view_page,False,social
WEB300509,SESS100508, CUST1265 ,2025-04-07 14:43:10.000000,search_results,search,,email
WEB300510,SESS103537,CUST1364,2025-04-20 22:14:49.000000,product,purchase,False,organic_search
