date,campaign_id,channel,campaign_name,impressions,clicks,spend,sessions,orders,attributed_revenue
2025-06-13,CAMP3007,facebook,Summer Blowout 2026,767.0,0.0,43.73,6.0,0.0,0.0
2025-06-14,CAMP3007,facebook,Summer Blowout 2026,751.0,0.0,42.84,8.0,1.0,91.34
2025-06-15,CAMP3007,facebook,Summer Blowout 2026,1215.0,0.0,69.27,3.0,0.0,0.0
2025-06-16,CAMP3007,facebook,Summer Blowout 2026,1481.0,0.0,,8.0,1.0,112.77
2025-06-17, camp3007 ,facebook,,1420.0,0.0,80.94,11.0,1.0,120.44
2025-06-18,CAMP3007,facebook,Summer Blowout 2026,1218.0,0.0,69.43,12.0,,173.49
2025-06-19,CAMP3007,facebook,Summer Blowout 2026,1320.0,0.0,75.28,7.0,1.0,46.66
2025-06-20,CAMP3007,facebook,Summer Blowout 2026,1225.0,0.0,69.87,3.0,0.0,0.0
2025-06-21,CAMP3007,facebook,Summer Blowout 2026,1304.0,0.0,74.34,6.0,0.0,
2025-06-22,CAMP3007,facebook,Summer Blowout 2026,867.0,0.0,49.46,0.0,1.0,23.95
2025-06-23,CAMP3007,facebook,Summer Blowout 2026,538.0,0.0,30.69,10.0,,0.0
2025-06-24,CAMP3007,facebook,Summer Blowout 2026,676.0,0.0,38.57,15.0,3.0,119.08
2025-06-25,CAMP3007,facebook,Summer Blowout 2026,1474.0,0.0,84.01,10.0,2.0,63.9
2025-06-26,CAMP3007,facebook,Summer Blowout 2026,1497.0,0.0,85.35,3.0,0.0,0.0
2025-06-27,CAMP3007,facebook,Summer Blowout 2026,771.0,0.0,43.98,15.0,1.0,116.01
2025-06-28,CAMP3007,facebook,Summer Blowout 2026,1478.0,0.0,84.24,11.0,1.0,119.58
2025-06-29,CAMP3007,facebook,Summer Blowout 2026,782.0,0.0,44.61,3.0,0.0,0.0
2025-06-30,CAMP3007,facebook,Summer Blowout 2026,1143.0,0.0,65.2,6.0,0.0,0.0
2025-07-01,CAMP3007,facebook,,642.0,0.0,36.59,2.0,0.0,0.0
2025-07-02,CAMP3007,facebook,Summer Blowout 2026,,0.0,34.89,0.0,0.0,0.0
2025-07-03,CAMP3007,facebook,Summer Blowout 2026,601.0,0.0,34.29,14.0,0.0,0.0
2025-07-04,CAMP3007,facebook,Summer Blowout 2026,803.0,0.0,45.79,6.0,1.0,101.8
2025-07-05,CAMP3007,facebook,Summer Blowout 2026,1440.0,0.0,82.1,13.0,1.0,172.18
2025-07-06,CAMP3007,facebook,Summer Blowout 2026,840.0,0.0,47.87,8.0,0.0,0.0
2025-07-07,CAMP3007,facebook,Summer Blowout 2026,1195.0,0.0,68.14,4.0,1.0,158.14
2025-07-08,CAMP3007,facebook,Summer Blowout 2026,1038.0,0.0,59.17,4.0,1.0,32.83
2025-07-09,CAMP3007,facebook,,1181.0,0.0,67.32,15.0,2.0,386.21
2025-07-10,CAMP3007,facebook,Summer Blowout 2026,1176.0,0.0,67.08,7.0,1.0,34.24
,CAMP3007,facebook,Summer Blowout 2026,569.0,0.0,32.44,14.0,1.0,196.34
2025-07-12,CAMP3007,facebook,Summer Blowout 2026,1174.0,0.0,66.93,10.0,0.0,0.0
2025-07-13,CAMP3007,facebook,Summer Blowout 2026,1292.0,0.0,73.65,10.0,1.0,187.56
2025-07-14,CAMP3007,facebook,Summer Blowout 2026,837.0,,47.74,0.0,1.0,154.67
2025-07-15,CAMP3007,facebook,Summer Blowout 2026,947.0,0.0,54.0,6.0,1.0,107.6
2025-07-16,CAMP3007,facebook,Summer Blowout 2026,558.0,0.0,31.8,11.0,2.0,377.8
2025-07-17,CAMP3007,facebook,Summer Blowout 2026,1156.0,0.0,65.92,8.0,1.0,71.16
2025-07-18,CAMP3007,facebook,Summer Blowout 2026,1402.0,0.0,79.92,12.0,,45.84
2025-07-19,CAMP3007,facebook,Summer Blowout 2026,546.0,0.0,,13.0,2.0,
2025-07-20,CAMP3007,facebook,Summer Blowout 2026,1496.0,0.0,85.27,11.0,1.0,147.9
2025-07-21,CAMP3007,facebook,Summer Blowout 2026,1420.0,0.0,80.95,5.0,0.0,0.0
2025-07-22,CAMP3007,facebook,summer blowout 2026,928.0,0.0,,13.0,0.0,0.0
2025-07-23,CAMP3007,facebook,Summer Blowout 2026,1309.0,0.0,74.63,4.0,0.0,0.0
2025-07-24,CAMP3007,facebook,Summer Blowout 2026,1388.0,0.0,79.13,8.0,0.0,0.0
2025-07-25,CAMP3007,facebook,Summer Blowout 2026,1037.0,0.0,59.13,0.0,0.0,0.0
2025-07-26,CAMP3007,facebook,Summer Blowout 2026,1441.0,0.0,82.15,12.0,1.0,
2025-07-27,CAMP3007,facebook,Summer Blowout 2026,729.0,0.0,41.57,2.0,0.0,0.0
2025-07-28,CAMP3007,facebook,Summer Blowout 2026,1135.0,0.0,64.7,8.0,,86.41
2025-07-29, camp3007 ,facebook,Summer Blowout 2026,1166.0,0.0,66.47,1.0,0.0,0.0
2025-07-30,CAMP3007,facebook,Summer Blowout 2026,1013.0,0.0,57.78,3.0,0.0,0.0
2025-07-31,CAMP3007,facebook,Summer Blowout 2026,848.0,0.0,48.35,5.0,0.0,0.0
2025-08-01,CAMP3007,facebook,Summer Blowout 2026,571.0,,32.6,5.0,1.0,118.3
2025-08-02,CAMP3007,,Summer Blowout 2026,1495.0,0.0,85.21,0.0,1.0,55.29
2025-08-03,CAMP3007,facebook,Summer Blowout 2026,898.0,,51.2,,,0.0
2025-08-04,CAMP3007,facebook,Summer Blowout 2026,781.0,0.0,44.56,4.0,0.0,0.0
2025-08-05,CAMP3007,facebook,Summer Blowout 2026,1494.0,0.0,85.18,3.0,1.0,109.04
2025-08-06,CAMP3007, facebook ,,1255.0,0.0,71.56,3.0,1.0,49.4
2025-08-07,CAMP3007,facebook,Summer Blowout 2026,1237.0,0.0,70.53,,1.0,64.95
2025-08-08,CAMP3007,facebook,Summer Blowout 2026,682.0,0.0,38.91,14.0,2.0,245.82
2025-08-09,CAMP3007,facebook,Summer Blowout 2026,1259.0,,71.76,2.0,0.0,0.0
2025-08-10,CAMP3007,facebook, summer blowout 2026 ,1120.0,0.0,63.89,5.0,0.0,0.0
2025-08-11,CAMP3007,facebook,Summer Blowout 2026,1292.0,0.0,73.68,15.0,3.0,407.34
2025-08-12,CAMP3007,facebook,Summer Blowout 2026,745.0,0.0,42.47,3.0,0.0,0.0
2025-08-13,,facebook,Summer Blowout 2026,904.0,0.0,51.53,0.0,0.0,0.0
2025-08-14,CAMP3007,,Summer Blowout 2026,,0.0,44.98,15.0,1.0,170.14
2025-08-15,CAMP3007,facebook,Summer Blowout 2026,1250.0,0.0,71.25,2.0,1.0,173.2
2025-08-16,CAMP3007,facebook,Summer Blowout 2026,553.0,0.0,31.54,4.0,0.0,0.0
2025-08-17,CAMP3007,facebook,Summer Blowout 2026,564.0,0.0,32.17,5.0,0.0,0.0
2025-08-18,CAMP3007,facebook,Summer Blowout 2026,1453.0,0.0,82.82,15.0,3.0,156.6
2025-08-19,CAMP3007,facebook,Summer Blowout 2026,1337.0,0.0,76.22,4.0,0.0,0.0
2025-08-20,CAMP3007,facebook,Summer Blowout 2026,756.0,0.0,43.09,2.0,0.0,0.0
2025-08-21,camp3007,FACEBOOK,Summer Blowout 2026,927.0,0.0,52.85,6.0,0.0,0.0
2025-08-22,CAMP3007,,Summer Blowout 2026,1242.0,0.0,70.82,3.0,0.0,0.0
,CAMP3007,facebook,Summer Blowout 2026,719.0,0.0,,11.0,2.0,255.37
2025-08-24,CAMP3007,facebook,Summer Blowout 2026,,0.0,80.94,6.0,0.0,0.0
2025-03-09,CAMP3008,in_app,Loyalty Rewards Week,502.0,10.0,67.18,6.0,1.0,78.33
2025-03-10,CAMP3008,,Loyalty Rewards Week,417.0,8.0,55.84,11.0,2.0,352.68
2025-03-11,CAMP3008,in_app,Loyalty Rewards Week,763.0,15.0,102.06,3.0,1.0,131.95
2025-03-12,CAMP3008,in_app,loyalty rewards week,682.0,13.0,91.14,3.0,0.0,0.0
2025-03-13,CAMP3008,in_app,Loyalty Rewards Week,808.0,16.0,108.06,5.0,,0.0
2025-03-14,CAMP3008,in_app,Loyalty Rewards Week,,8.0,52.93,7.0,0.0,0.0
2025-03-15,CAMP3008,in_app,Loyalty Rewards Week,542.0,10.0,72.46,15.0,2.0,64.37
2025-03-16,CAMP3008,in_app,loyalty rewards week,929.0,18.0,124.2,15.0,2.0,62.59
2025-03-17,CAMP3008,in_app,Loyalty Rewards Week,615.0,12.0,82.2,15.0,3.0,82.44
2025-03-18,CAMP3008,in_app,Loyalty Rewards Week,898.0,18.0,119.99,7.0,0.0,0.0
2025-03-19,CAMP3008,IN_APP,Loyalty Rewards Week,577.0,11.0,77.16,5.0,1.0,91.55
,CAMP3008,in_app,Loyalty Rewards Week,625.0,12.0,83.63,10.0,,0.0
2025-03-21,CAMP3008,in_app,,962.0,,128.62,4.0,1.0,
2025-03-22,CAMP3008,in_app,Loyalty Rewards Week,501.0,10.0,66.95,4.0,1.0,77.02
2025-03-23,CAMP3008,in_app,Loyalty Rewards Week,867.0,17.0,115.92,3.0,0.0,0.0
2025-03-24,CAMP3008,in_app,Loyalty Rewards Week,980.0,19.0,130.97,3.0,0.0,0.0
2025-03-25,CAMP3008,in_app,Loyalty Rewards Week,853.0,17.0,114.03,4.0,0.0,0.0
2025-03-26,CAMP3008,in_app,Loyalty Rewards Week,797.0,16.0,106.56,0.0,1.0,192.54
2025-03-27,CAMP3008,in_app,Loyalty Rewards Week,471.0,9.0,62.99,13.0,2.0,243.45
2025-03-28,CAMP3008,in_app,Loyalty Rewards Week,646.0,13.0,86.44,8.0,0.0,0.0
2025-03-29,CAMP3008,in_app,Loyalty Rewards Week,498.0,,66.54,,1.0,129.66
2025-03-30,CAMP3008,in_app,Loyalty Rewards Week,486.0,9.0,65.03,10.0,0.0,0.0
2025-03-31,CAMP3008,in_app,Loyalty Rewards Week,958.0,19.0,128.07,4.0,1.0,106.43
2025-04-01,CAMP3008,in_app,Loyalty Rewards Week,541.0,,72.31,8.0,0.0,0.0
2025-04-02,CAMP3008,in_app,Loyalty Rewards Week,595.0,12.0,79.54,,1.0,64.57
2025-04-03,CAMP3008,in_app,Loyalty Rewards Week,614.0,12.0,82.12,8.0,1.0,156.5
2025-04-04,CAMP3008,in_app,Loyalty Rewards Week,908.0,18.0,121.39,10.0,0.0,
2025-04-05,CAMP3008,in_app,Loyalty Rewards Week,987.0,19.0,131.92,7.0,1.0,42.25
2025-04-06,CAMP3008,in_app,Loyalty Rewards Week,706.0,14.0,94.33,0.0,0.0,0.0
2025-04-07,CAMP3008,in_app,Loyalty Rewards Week,844.0,17.0,112.84,13.0,2.0,134.64
2025-04-08,CAMP3008,in_app,Loyalty Rewards Week,378.0,7.0,50.54,3.0,0.0,0.0
,CAMP3008,in_app,Loyalty Rewards Week,415.0,8.0,55.5,4.0,0.0,0.0
2025-04-10,CAMP3008,in_app,Loyalty Rewards Week,477.0,9.0,63.81,13.0,1.0,144.07
2025-04-11,CAMP3008,in_app,Loyalty Rewards Week,1019.0,20.0,136.15,,0.0,0.0
2025-04-12,CAMP3008,in_app,Loyalty Rewards Week,602.0,12.0,80.48,9.0,0.0,0.0
2025-04-13,CAMP3008,in_app,,546.0,11.0,73.05,,2.0,182.99
2025-04-14,CAMP3008,in_app,Loyalty Rewards Week,,18.0,123.36,6.0,1.0,34.88
2025-04-15,CAMP3008,in_app,Loyalty Rewards Week,798.0,16.0,106.72,0.0,1.0,
2025-04-16,CAMP3008,in_app,Loyalty Rewards Week,589.0,11.0,78.83,2.0,0.0,0.0
2025-04-17,,in_app,Loyalty Rewards Week,601.0,,80.37,10.0,1.0,183.04
2025-04-18,CAMP3008,in_app,Loyalty Rewards Week,799.0,,106.86,0.0,1.0,78.98
2025-04-19,CAMP3008,in_app,Loyalty Rewards Week,412.0,8.0,55.05,12.0,1.0,70.75
2025-04-20,CAMP3008,in_app,Loyalty Rewards Week,375.0,7.0,50.19,15.0,0.0,
2025-04-21,CAMP3008,in_app,Loyalty Rewards Week,502.0,10.0,67.15,0.0,0.0,0.0
2025-04-22,CAMP3008,in_app,Loyalty Rewards Week,613.0,12.0,,14.0,1.0,40.59
2025-04-23,CAMP3008,in_app,Loyalty Rewards Week,397.0,,53.05,6.0,1.0,59.95
2025-04-24,CAMP3008,in_app,Loyalty Rewards Week,961.0,19.0,128.4,7.0,1.0,42.52
2025-04-25,CAMP3008,in_app,Loyalty Rewards Week,602.0,12.0,80.55,1.0,1.0,68.71
,CAMP3008,in_app,Loyalty Rewards Week,743.0,15.0,99.34,8.0,1.0,140.93
2025-04-27,CAMP3008,,Loyalty Rewards Week,707.0,,94.52,12.0,2.0,345.57
2025-04-28,CAMP3008,in_app,Loyalty Rewards Week,1031.0,20.0,137.76,3.0,1.0,36.48
2025-05-03,CAMP3009,,Spring Clearance,1004.0,14.0,30.2,12.0,2.0,120.39
2025-05-04,CAMP3009,,Spring Clearance,2769.0,40.0,83.25,7.0,0.0,0.0
2025-05-05,CAMP3009,,Spring Clearance,,34.0,70.5,15.0,2.0,367.89
2025-05-06,CAMP3009,,Spring Clearance,1720.0,25.0,51.71,6.0,1.0,160.39
2025-05-07,CAMP3009,,Spring Clearance,2340.0,34.0,70.36,14.0,1.0,119.88
2025-05-08, camp3009 ,,Spring Clearance,1628.0,23.0,48.95,6.0,1.0,74.79
2025-05-09,CAMP3009,,Spring Clearance,2555.0,37.0,76.81,9.0,1.0,64.22
2025-05-10,CAMP3009,,Spring Clearance,1680.0,24.0,50.53,1.0,0.0,0.0
2025-05-11,CAMP3009,,Spring Clearance,1764.0,25.0,53.04,11.0,2.0,312.79
2025-05-12,CAMP3009,,Spring Clearance,1345.0,19.0,40.44,4.0,0.0,0.0
2025-05-13,,,Spring Clearance,1826.0,26.0,54.92,12.0,0.0,0.0
2025-05-14,CAMP3009,,Spring Clearance,1853.0,26.0,55.71,2.0,1.0,82.44
2025-05-15,CAMP3009,,Spring Clearance,1042.0,15.0,31.35,9.0,1.0,159.46
2025-05-16,CAMP3009,,Spring Clearance,1228.0,17.0,36.93,12.0,1.0,125.66
2025-05-17,CAMP3009,,Spring Clearance,1140.0,16.0,34.29,4.0,0.0,0.0
2025-05-18,CAMP3009,,Spring Clearance,2819.0,41.0,84.78,9.0,0.0,0.0
2025-05-19,CAMP3009,,Spring Clearance,1036.0,15.0,31.16,13.0,1.0,62.14
2025-05-20,CAMP3009,,Spring Clearance,2235.0,32.0,67.22,9.0,0.0,0.0
2025-05-21,CAMP3009,,Spring Clearance,2250.0,32.0,67.66,7.0,1.0,23.7
2025-05-22,CAMP3009,,Spring Clearance,1789.0,26.0,53.81,5.0,0.0,0.0
2025-05-23,CAMP3009,,Spring Clearance,1958.0,,,8.0,0.0,0.0
2025-05-24,CAMP3009,,Spring Clearance,2108.0,30.0,63.39,3.0,1.0,62.13
2025-05-25,CAMP3009,,Spring Clearance,2510.0,36.0,75.47,15.0,2.0,128.3
2025-05-26,CAMP3009,,Spring Clearance,2749.0,40.0,82.66,14.0,0.0,0.0
2025-05-27,CAMP3009,,Spring Clearance,1354.0,19.0,40.73,7.0,1.0,147.24
2025-05-28,CAMP3009,,Spring Clearance,2151.0,31.0,64.69,1.0,0.0,0.0
2025-05-29,CAMP3009,,Spring Clearance,1128.0,16.0,33.94,15.0,3.0,469.52
2025-05-30,CAMP3009,,Spring Clearance,2612.0,,78.55,6.0,1.0,34.88
2025-05-31,CAMP3009,,Spring Clearance,1795.0,26.0,53.98,3.0,1.0,42.25
2025-06-01,CAMP3009,,Spring Clearance,1423.0,20.0,42.8,4.0,1.0,102.19
2025-06-02,CAMP3009,,Spring Clearance,1273.0,18.0,38.27,14.0,1.0,36.77
2025-06-03,,,Spring Clearance,2631.0,38.0,79.12,5.0,0.0,0.0
2025-06-04,CAMP3009,,Spring Clearance,2368.0,34.0,71.2,15.0,2.0,72.34
2025-06-05,CAMP3009,,Spring Clearance,2820.0,41.0,84.81,2.0,1.0,108.95
2025-06-06,CAMP3009,,Spring Clearance,2673.0,38.0,80.38,0.0,0.0,0.0
2025-06-07,CAMP3009,,Spring Clearance,2157.0,31.0,64.86,15.0,3.0,319.6
2025-06-08,CAMP3009,,Spring Clearance,1353.0,19.0,40.7,15.0,3.0,421.13
2025-06-09,CAMP3009,,,2646.0,38.0,79.57,15.0,,75.3
2025-06-10,CAMP3009,,Spring Clearance,1652.0,24.0,49.68,13.0,0.0,0.0
2025-06-11,CAMP3009,,Spring Clearance,1017.0,,30.58,6.0,1.0,149.17
2025-06-12,CAMP3009,,Spring Clearance,1600.0,23.0,48.11,6.0,0.0,0.0
,CAMP3009,,Spring Clearance,2463.0,35.0,74.07,8.0,0.0,0.0
2025-06-14,CAMP3009,,Spring Clearance,1937.0,28.0,58.26,15.0,3.0,122.56
2025-06-15,CAMP3009,,Spring Clearance,1031.0,15.0,31.0,3.0,1.0,180.9
2025-09-17,CAMP3010,instagram,Summer Blowout 2026,81.0,0.0,55.19,7.0,1.0,116.19
2025-09-18,CAMP3010,,Summer Blowout 2026,72.0,0.0,48.82,2.0,0.0,0.0
2025-09-19,CAMP3010,instagram,Summer Blowout 2026,104.0,1.0,70.46,9.0,0.0,0.0
2025-09-20,CAMP3010,instagram,Summer Blowout 2026,39.0,0.0,26.8,2.0,0.0,0.0
,,instagram,Summer Blowout 2026,78.0,0.0,52.65,15.0,3.0,591.45
2025-09-22,CAMP3010,instagram,Summer Blowout 2026,70.0,0.0,47.72,0.0,1.0,62.2
2025-09-23,CAMP3010, instagram ,Summer Blowout 2026,64.0,,43.54,4.0,1.0,33.87
2025-09-24,CAMP3010,instagram,Summer Blowout 2026,57.0,0.0,38.6,6.0,1.0,178.67
,CAMP3010,instagram,,77.0,0.0,52.44,,0.0,0.0
2025-09-26,CAMP3010,instagram,Summer Blowout 2026,88.0,0.0,59.4,9.0,1.0,186.31
2025-09-27, camp3010 , instagram ,Summer Blowout 2026,,0.0,38.96,0.0,1.0,172.11
2025-09-28,CAMP3010,instagram,Summer Blowout 2026,74.0,,50.41,9.0,1.0,141.14
2025-09-29,CAMP3010,instagram,,82.0,0.0,55.83,1.0,0.0,0.0
,CAMP3010,instagram,Summer Blowout 2026,,1.0,66.32,12.0,2.0,243.17
2025-10-01,CAMP3010,instagram,Summer Blowout 2026,74.0,0.0,50.44,8.0,0.0,0.0
2025-10-02,CAMP3010,instagram,Summer Blowout 2026,68.0,0.0,46.13,15.0,3.0,577.18
2025-10-03,,,Summer Blowout 2026,,0.0,42.25,5.0,1.0,27.48
2025-10-04,CAMP3010,instagram,Summer Blowout 2026,55.0,0.0,37.62,6.0,0.0,0.0
2025-10-05,CAMP3010,instagram,Summer Blowout 2026,77.0,0.0,52.53,6.0,0.0,0.0
2025-10-06,CAMP3010,instagram,Summer Blowout 2026,65.0,0.0,44.05,0.0,0.0,0.0
2025-10-07,CAMP3010,instagram,Summer Blowout 2026,81.0,0.0,55.18,15.0,3.0,352.59
2025-10-08,CAMP3010,instagram,Summer Blowout 2026,,0.0,46.35,11.0,0.0,
2025-10-09,CAMP3010,instagram,Summer Blowout 2026,96.0,1.0,65.05,1.0,1.0,127.29
2025-10-10,CAMP3010,instagram,Summer Blowout 2026,42.0,0.0,28.74,0.0,0.0,0.0
2025-10-11,CAMP3010,instagram,Summer Blowout 2026,90.0,0.0,60.69,4.0,0.0,0.0
2025-10-12,,instagram,Summer Blowout 2026,93.0,0.0,63.04,5.0,0.0,0.0
2025-10-13,CAMP3010,instagram,Summer Blowout 2026,92.0,0.0,62.58,8.0,1.0,51.06
2025-10-14,CAMP3010,instagram,,52.0,0.0,35.28,10.0,0.0,0.0
2025-10-15,CAMP3010,instagram,Summer Blowout 2026,110.0,1.0,74.24,9.0,0.0,0.0
2025-10-16,CAMP3010,instagram,Summer Blowout 2026,47.0,0.0,32.02,6.0,0.0,0.0
2025-10-17,CAMP3010,instagram,Summer Blowout 2026,72.0,0.0,49.14,4.0,1.0,56.33
2025-10-18,CAMP3010,instagram,,47.0,0.0,31.8,7.0,,166.36
2025-10-19,CAMP3010,instagram,Summer Blowout 2026,85.0,0.0,57.49,,1.0,48.43
2025-10-20,CAMP3010,instagram,Summer Blowout 2026,,0.0,36.26,7.0,1.0,140.85
2025-10-21,CAMP3010,instagram,Summer Blowout 2026,53.0,0.0,35.75,2.0,0.0,0.0
2025-10-22,,,Summer Blowout 2026,47.0,0.0,31.96,14.0,0.0,0.0
2025-10-23,CAMP3010,instagram,Summer Blowout 2026,112.0,1.0,76.12,6.0,,31.25
2025-10-24,CAMP3010,instagram,Summer Blowout 2026,43.0,0.0,29.13,3.0,0.0,0.0
2025-10-25,CAMP3010,instagram,Summer Blowout 2026,,1.0,65.71,12.0,2.0,327.85
2025-10-26,CAMP3010,instagram,Summer Blowout 2026,98.0,1.0,66.66,10.0,1.0,158.86
2025-10-27,CAMP3010,instagram,Summer Blowout 2026,96.0,1.0,65.03,8.0,1.0,79.77
2025-10-28,CAMP3010,instagram,Summer Blowout 2026,98.0,1.0,66.35,6.0,0.0,
2025-10-29,CAMP3010,,Summer Blowout 2026,73.0,0.0,49.35,13.0,0.0,0.0
2025-10-30,CAMP3010,instagram,Summer Blowout 2026,41.0,0.0,28.25,4.0,,153.66
2025-10-31,CAMP3010,instagram,,64.0,0.0,43.47,5.0,1.0,130.41
2025-11-01,CAMP3010,instagram,Summer Blowout 2026,66.0,0.0,44.92,0.0,1.0,57.72
2025-11-02,CAMP3010,instagram,Summer Blowout 2026,85.0,0.0,57.87,3.0,0.0,0.0
2025-11-03,CAMP3010,instagram,Summer Blowout 2026,59.0,0.0,39.86,12.0,2.0,368.49
2025-11-04,,instagram,Summer Blowout 2026,88.0,0.0,59.6,9.0,1.0,25.96
2025-11-05,CAMP3010,instagram,,46.0,0.0,31.63,12.0,0.0,0.0
2025-11-06,CAMP3010,instagram,Summer Blowout 2026,83.0,0.0,56.01,1.0,0.0,0.0
2025-11-07,CAMP3010,instagram,SUMMER BLOWOUT 2026,45.0,0.0,30.5,1.0,1.0,29.97
2025-11-08,CAMP3010,instagram,Summer Blowout 2026,87.0,0.0,59.24,0.0,0.0,0.0
2025-11-09,CAMP3010,instagram,Summer Blowout 2026,107.0,1.0,72.69,,2.0,179.1
2025-11-10,CAMP3010,instagram,Summer Blowout 2026,71.0,0.0,48.48,13.0,2.0,353.5
2025-11-11,CAMP3010,instagram,Summer Blowout 2026,109.0,1.0,73.61,7.0,1.0,73.38
2025-11-12,CAMP3010,instagram,Summer Blowout 2026,,,48.71,9.0,1.0,134.16
2025-11-13,CAMP3010,,Summer Blowout 2026,91.0,0.0,61.65,7.0,1.0,151.92
2025-11-14,CAMP3010,instagram,Summer Blowout 2026,59.0,,39.87,15.0,0.0,0.0
2025-11-15,CAMP3010,instagram,Summer Blowout 2026,78.0,0.0,53.03,2.0,0.0,0.0
2025-11-16,CAMP3010,instagram,Summer Blowout 2026,110.0,1.0,74.38,12.0,0.0,0.0
2025-11-17,CAMP3010, instagram ,Summer Blowout 2026,97.0,1.0,65.86,15.0,0.0,0.0
2025-11-18,CAMP3010,instagram,Summer Blowout 2026,102.0,1.0,69.23,6.0,1.0,45.08
2025-11-19,CAMP3010,instagram,Summer Blowout 2026,105.0,1.0,70.91,13.0,0.0,0.0
2025-11-20,CAMP3010,instagram,Summer Blowout 2026,44.0,0.0,29.84,12.0,0.0,0.0
2025-11-21,CAMP3010,instagram,Summer Blowout 2026,75.0,0.0,,5.0,0.0,0.0
2025-11-22,CAMP3010,instagram,Summer Blowout 2026,,0.0,55.15,11.0,2.0,
2025-11-23,CAMP3010,instagram,Summer Blowout 2026,90.0,0.0,60.92,14.0,1.0,167.13
2025-11-24,CAMP3010,instagram,Summer Blowout 2026,,1.0,69.49,4.0,0.0,0.0
2025-11-25,CAMP3010,instagram,Summer Blowout 2026,75.0,0.0,50.99,11.0,1.0,148.38
2025-11-26,CAMP3010,instagram,Summer Blowout 2026,74.0,,50.33,3.0,1.0,139.63
2025-11-27,CAMP3010,instagram,SUMMER BLOWOUT 2026,95.0,1.0,64.59,4.0,1.0,125.25
2025-11-28,CAMP3010,instagram,Summer Blowout 2026,108.0,1.0,73.32,3.0,0.0,0.0
2025-11-29,,instagram,Summer Blowout 2026,93.0,0.0,63.14,2.0,0.0,0.0
2025-11-30,CAMP3010,instagram,Summer Blowout 2026,87.0,0.0,59.25,3.0,0.0,0.0
2025-12-01,CAMP3010,instagram, summer blowout 2026 ,102.0,1.0,69.41,9.0,0.0,0.0
2025-12-02,CAMP3010,instagram,Summer Blowout 2026,82.0,0.0,55.32,6.0,0.0,0.0
2025-12-03,CAMP3010,instagram,Summer Blowout 2026,,0.0,47.73,2.0,1.0,54.08
2025-12-04,,instagram,Summer Blowout 2026,54.0,,36.84,8.0,1.0,65.37
2025-12-05,CAMP3010,instagram,Summer Blowout 2026,57.0,0.0,38.75,3.0,1.0,72.81
2025-12-06,CAMP3010,instagram,Summer Blowout 2026,62.0,0.0,,12.0,1.0,68.46
2025-07-26,CAMP3011,facebook,Loyalty Rewards Week,0.0,358.0,289.32,8.0,1.0,181.64
2025-07-27,CAMP3011,facebook,Loyalty Rewards Week,0.0,169.0,136.99,0.0,1.0,31.87
,CAMP3011,facebook,Loyalty Rewards Week,0.0,177.0,143.48,7.0,0.0,0.0
2025-07-29,CAMP3011,facebook,Loyalty Rewards Week,,257.0,208.17,8.0,0.0,0.0
2025-07-30,CAMP3011,facebook,Loyalty Rewards Week,0.0,179.0,144.9,3.0,1.0,58.56
2025-07-31,,facebook,Loyalty Rewards Week,0.0,290.0,234.66,,0.0,0.0
2025-08-01,CAMP3011,,Loyalty Rewards Week,0.0,,181.81,4.0,1.0,
2025-08-02,CAMP3011,facebook,Loyalty Rewards Week,0.0,191.0,154.9,3.0,0.0,
,CAMP3011,facebook,Loyalty Rewards Week,0.0,161.0,130.24,,1.0,50.57
2025-08-04,CAMP3011,facebook,Loyalty Rewards Week,0.0,264.0,213.43,12.0,0.0,0.0
2025-08-05,,facebook,Loyalty Rewards Week,0.0,169.0,136.66,10.0,0.0,
2025-08-06,CAMP3011,facebook,Loyalty Rewards Week,0.0,321.0,259.5,0.0,1.0,115.77
2025-08-07,CAMP3011,facebook,Loyalty Rewards Week,0.0,155.0,125.14,7.0,0.0,0.0
2025-08-08,CAMP3011,facebook,Loyalty Rewards Week,0.0,202.0,163.05,5.0,1.0,26.06
2025-05-01,CAMP3012,facebook,Spring Clearance,3072.0,54.0,93.32,,2.0,379.67
2025-05-02,CAMP3012,facebook,,3202.0,57.0,97.27,12.0,1.0,
2025-05-03,CAMP3012,facebook,Spring Clearance,2557.0,45.0,77.68,13.0,2.0,117.09
2025-05-04,CAMP3012,facebook,,3985.0,71.0,121.06,14.0,0.0,0.0
2025-05-05,CAMP3012,facebook,Spring Clearance,4144.0,74.0,125.86,12.0,2.0,338.11
2025-05-06,CAMP3012,facebook,Spring Clearance,4048.0,72.0,122.94,2.0,0.0,0.0
2025-05-07,CAMP3012,facebook,Spring Clearance,1535.0,27.0,46.63,12.0,1.0,123.95
2025-05-08,CAMP3012,facebook,Spring Clearance,2927.0,52.0,88.92,6.0,1.0,178.74
2025-05-09,CAMP3012,facebook,Spring Clearance,3419.0,61.0,103.86,1.0,1.0,172.04
2025-05-10,CAMP3012,facebook,Spring Clearance,2868.0,,87.12,8.0,1.0,42.73
2025-05-11,CAMP3012,facebook,Spring Clearance,1546.0,27.0,46.97,3.0,1.0,140.03
2025-05-12,CAMP3012, facebook ,Spring Clearance,4078.0,72.0,123.87,2.0,0.0,0.0
2025-05-13, CAMP3012 ,facebook,Spring Clearance,4097.0,73.0,124.44,2.0,1.0,99.65
