order_id,customer_id,sku,quantity,unit_price,total_amount,discount_amount,order_status,order_datetime,session_id
ORD5242,CUST1015,SKU10168,5.0,291.26,1456.3,218.44,cancelled,2025-12-21 07:45:24.000000,SESS100464
ORD5243,,SKU10186,4.0,160.99,643.96,0.0,delivered,2025-09-19 18:21:06.000000,SESS100468
ORD5244, cust1445 ,,1.0,,127.53,6.38,processing,2025-09-19 18:21:06.000000,SESS100468
ORD5245, cust1445 ,SKU10037,5.0,33.26,166.3,8.32,delivered,2025-09-19 18:21:06.000000,
ORD5246,CUST1165,SKU10014,4.0,286.68,1146.72,0.0,delivered,2025-12-31 22:28:39.000000,SESS100479
ORD5247,cust1165,SKU10144,5.0,18.48,,0.0,delivered,2025-12-31 22:28:39.000000,SESS100479
ORD5248,CUST1165,SKU10163,4.0,59.8,239.2,23.92,cancelled,2025-12-31 22:28:39.000000,SESS100479
ord5249,CUST1151,SKU10025,3.0,262.36,787.08,0.0,processing,2025-10-14 23:25:24.000000,
ORD5250,CUST1151,SKU10124,3.0,117.56,352.68,17.63,shipped,2025-10-14 23:25:24.000000,
ORD5251,CUST1151, sku10193 ,5.0,172.15,860.75,172.15,delivered,2025-10-14 23:25:24.000000,SESS100481
ORD5252,CUST1151,SKU10152,2.0,,548.06,82.21,delivered,2025-10-14 23:25:24.000000,SESS100481
ORD5253,CUST1151,SKU10197,3.0,274.21,822.63,164.53,delivered,2025-10-14 23:25:24.000000,SESS100481
ORD5254,CUST1275,SKU10103,4.0,141.22,564.88,,processing,2026-01-03 13:42:16.000000,SESS100488
,,SKU10162,1.0,259.8,259.8,38.97,delivered,2025-06-13 16:31:56.000000,
ORD5256,CUST1203,,5.0,291.26,1456.3,0.0,shipped,2025-06-13 16:31:56.000000,SESS100491
ORD5257,CUST1203,SKU10126,3.0,187.97,563.91,84.59,processing,2025-06-13 16:31:56.000000,SESS100491
ORD5258,CUST1203,SKU10030,2.0,364.83,729.66,145.93,delivered,2025-06-13 16:31:56.000000,SESS100491
ORD5259,cust1138,SKU10084,3.0,310.58,931.74,0.0,delivered,2025-09-18 23:49:42.000000, sess100492 
ORD5260,CUST1138,SKU10077,2.0,509.6,1019.2,0.0,delivered,2025-09-18 23:49:42.000000,SESS100492
ORD5261,CUST1138,SKU10109,3.0,,944.25,0.0,shipped,2025-09-18 23:49:42.000000,SESS100492
ORD5262,CUST1138,SKU10146,2.0,373.42,746.84,0.0,processing,2025-09-18 23:49:42.000000,SESS100492
ORD5263,CUST1138,,4.0,,643.96,32.2,cancelled,2025-09-18 23:49:42.000000,SESS100492
ORD5264,CUST1301,,,10.64,42.56,0.0,,2025-08-17 21:51:21.000000,SESS100494
ORD5265,CUST1301,SKU10198,1.0,208.26,208.26,20.83,delivered,2025-08-17 21:51:21.000000,SESS100494
ORD5266,CUST1301,,2.0,104.19,208.38,31.26,delivered,2025-08-17 21:51:21.000000,SESS100494
ORD5267,CUST1301,SKU10032,4.0,168.51,,67.4,delivered,2025-08-17 21:51:21.000000,SESS100494
ORD5268,CUST1301,SKU10133,1.0,240.79,240.79,12.04,shipped,2025-08-17 21:51:21.000000,SESS100494
ORD5269,CUST1492,SKU10054,4.0,234.12,,0.0,delivered,2025-08-22 01:43:13.000000,SESS100500
ORD5270,CUST1492,,4.0,93.27,373.08,0.0,delivered,2025-08-22 01:43:13.000000,SESS100500
ORD5271,CUST1492,sku10170,2.0,113.02,226.04,0.0,delivered,2025-08-22 01:43:13.000000,SESS100500
ORD5272,CUST1492,SKU10077,4.0,509.6,2038.4,0.0,delivered,2025-08-22 01:43:13.000000,SESS100500
ORD5273,CUST1137,SKU10048,1.0,505.2,505.2,50.52,delivered,2026-01-24 02:36:30.000000,SESS100502
ORD5274,CUST1137,SKU10083,4.0,205.16,820.64,0.0, processing ,2026-01-24 02:36:30.000000,SESS100502
ORD5275,CUST1137,SKU10037,,33.26,166.3,16.63,processing,2026-01-24 02:36:30.000000,SESS100502
ORD5276,CUST1015,SKU10049,1.0,127.03,127.03,0.0,delivered,2026-01-17 11:19:50.000000,SESS100504
ORD5277,CUST1015,SKU10193,2.0,172.15,344.3,34.43,shipped,2026-01-17 11:19:50.000000,
ORD5278,CUST1015,SKU10031,4.0,213.97,855.88,85.59,processing,2026-01-17 11:19:50.000000,SESS100504
ORD5279,CUST1224,SKU10194,2.0,546.65,1093.3,109.33,delivered,2025-04-29 00:46:52.000000, SESS100505 
ORD5280,CUST1224,SKU10039,2.0,114.71,229.42,34.41,shipped,2025-04-29 00:46:52.000000, SESS100505 
ORD5281,CUST1224,SKU10033,4.0,101.86,407.44,61.12,delivered,2025-04-29 00:46:52.000000, SESS100505 
ORD5282,CUST1412, sku10074 ,5.0,,1347.6,202.14,delivered,2025-09-08 16:10:09.000000,
ORD5283,CUST1184,SKU10140,2.0,321.34,642.68,32.13,delivered,2026-01-26 17:50:16.000000,SESS100530
ORD5284,CUST1184,SKU10052,1.0,141.86,141.86,0.0,delivered,2026-01-26 17:50:16.000000,SESS100530
ORD5285,CUST1044,SKU10093,4.0,338.04,1352.16,135.22,cancelled,2025-10-13 09:10:15.000000,SESS100534
ORD5286,CUST1378,SKU10045,,,420.58,0.0,delivered,2025-10-29 14:47:22.000000,SESS100535
ORD5287,CUST1378,SKU10146,1.0,373.42,373.42,0.0,delivered,2025-10-29 14:47:22.000000,SESS100535
ORD5288,,SKU10091,4.0,32.0,128.0,12.8,cancelled,2025-10-29 14:47:22.000000,SESS100535
ORD5289,CUST1378,SKU10123,2.0,254.08,508.16,0.0,delivered,2025-10-29 14:47:22.000000,SESS100535
ORD5290,CUST1378,SKU10185,2.0,326.13,652.26,97.84,cancelled,2025-10-29 14:47:22.000000,SESS100535
ORD5291,CUST1448,SKU10108,3.0,272.62,817.86,122.68,shipped,2025-05-04 22:35:56.000000,SESS100542
ORD5292,CUST1448,SKU10027,4.0,479.34,1917.36,383.47,returned,2025-05-04 22:35:56.000000,SESS100542
ORD5293,CUST1448,SKU10051,2.0,57.19,114.38,22.88,delivered,2025-05-04 22:35:56.000000,SESS100542
ORD5294,CUST1448,SKU10108,1.0,272.62,272.62,13.63,shipped,2025-05-04 22:35:56.000000,SESS100542
ORD5295,CUST1448,SKU10089,4.0,168.99,675.96,0.0,delivered,,SESS100542
ORD5296,CUST1425,SKU10129,4.0,159.71,638.84,0.0,processing,2025-06-06 05:24:50.000000,SESS100544
ORD5297,CUST1079,sku10018,1.0,395.81,395.81,,delivered,2025-05-31 13:00:51.000000,SESS100546
ORD5298,CUST1241,SKU10142,4.0,171.53,686.12,68.61,delivered,2025-05-30 01:01:29.000000, SESS100555 
ORD5299,CUST1241, SKU10052 ,3.0,141.86,425.58,21.28,cancelled,2025-05-30 01:01:29.000000,SESS100555
ORD5300,CUST1241,SKU10026,3.0,354.92,1064.76,53.24,,2025-05-30 01:01:29.000000,SESS100555
ORD5301,CUST1241,SKU10021,1.0,435.93,435.93,65.39,shipped,2025-05-30 01:01:29.000000,SESS100555
ORD5302,CUST1458,SKU10124,3.0,117.56,352.68,17.63,,2025-02-25 01:31:05.000000,SESS100562
ORD5303,CUST1384,SKU10096,4.0,243.26,973.04,145.96,delivered,2025-07-10 02:55:27.000000,SESS100563
ORD5304,,SKU10127,3.0,50.76,152.28,30.46,shipped,2025-07-10 02:55:27.000000,SESS100563
ORD5305,CUST1452, SKU10126 ,3.0,187.97,563.91,0.0,shipped,2025-09-19 21:35:37.000000,SESS100564
ORD5306,CUST1452,SKU10022,2.0,346.49,692.98,,delivered,2025-09-19 21:35:37.000000,SESS100564
ORD5307,,SKU10123,3.0,254.08,762.24,0.0, shipped ,2025-09-19 21:35:37.000000,SESS100564
ord5308,CUST1452,,3.0,,659.04,0.0,cancelled,2025-09-19 21:35:37.000000,
ORD5309,CUST1192,SKU10035,2.0,439.47,878.94,175.79,delivered,2025-02-26 23:27:50.000000,SESS100568
ORD5310,CUST1192,SKU10061,4.0,11.55,46.2,2.31,delivered,2025-02-26 23:27:50.000000,
ORD5311,CUST1194,SKU10068,3.0,49.65,148.95,29.79,delivered,2025-11-28 15:42:44.000000,SESS100587
ORD5312,CUST1003,,5.0,314.75,1573.75,236.06,shipped,2025-04-02 00:55:09.000000,SESS100592
ORD5313,CUST1367,sku10018,4.0,395.81,1583.24,0.0,delivered,2025-11-05 11:05:04.000000, sess100603 
ORD5314,CUST1367,SKU10187,4.0,47.61,190.44,,delivered,, sess100603 
ORD5315,CUST1367,SKU10144,4.0,18.48,73.92,11.09,delivered,2025-11-05 11:05:04.000000, sess100603 
,CUST1367,SKU10104,,24.71,24.71,0.0,processing,2025-11-05 11:05:04.000000,
ORD5317,CUST1367,SKU10050,2.0,293.46,586.92,88.04,DELIVERED,2025-11-05 11:05:04.000000, sess100603 
ORD5318,CUST1299,SKU10156,2.0,53.83,107.66,0.0,processing,,SESS100604
ORD5319,CUST1299,SKU10128,5.0,133.03,665.15,99.77,delivered,2025-10-28 22:13:22.000000,
ORD5320,CUST1299,SKU10116,5.0,247.1,1235.5,185.32,delivered,2025-10-28 22:13:22.000000,SESS100604
ORD5321,CUST1412,SKU10183,5.0,42.69,213.45,42.69,delivered,2026-02-12 18:57:41.000000,SESS100610
ORD5322,CUST1361,SKU10113,4.0,104.71,418.84,0.0,,2025-09-21 21:30:15.000000,SESS100612
ORD5323,CUST1361,SKU10188,2.0,337.38,674.76,33.74,processing,2025-09-21 21:30:15.000000,SESS100612
ORD5324,CUST1103,SKU10099,3.0,19.04,57.12,0.0,delivered,2025-10-04 22:28:06.000000,SESS100616
,CUST1103,SKU10119,1.0,20.55,20.55,2.06,delivered,,
ORD5326,CUST1103,SKU10037,2.0,33.26,66.52,0.0,processing,2025-10-04 22:28:06.000000,SESS100616
ORD5327,CUST1103,SKU10198,4.0,180.55,722.2,0.0,delivered,,SESS100616
ORD5328,CUST1327,SKU10197,5.0,274.21,1371.05,205.66,delivered,2025-05-08 01:02:23.000000,SESS100617
ORD5329,CUST1327,SKU10068,3.0,49.65,148.95,,cancelled,2025-05-08 01:02:23.000000,SESS100617
ORD5330,CUST1327,SKU10089,5.0,168.99,844.95,84.5,delivered,2025-05-08 01:02:23.000000,SESS100617
,CUST1171,SKU10026,3.0,354.92,1064.76,106.48,cancelled,2025-03-18 19:22:09.000000,
ORD5332,CUST1171,SKU10001,1.0,216.68,216.68,32.5,shipped,2025-03-18 19:22:09.000000,SESS100630
ORD5333,CUST1171,SKU10069,5.0,406.56,,0.0,delivered,2025-03-18 19:22:09.000000,SESS100630
ORD5334,CUST1171,SKU10036,4.0,163.1,652.4,65.24,delivered,2025-03-18 19:22:09.000000,SESS100630
,CUST1171,SKU10083,4.0,205.16,820.64,41.03,delivered,2025-03-18 19:22:09.000000,
ORD5336,CUST1103,SKU10171,2.0,68.21,136.42,0.0,delivered,2025-04-08 18:59:48.000000,SESS100637
ORD5337,CUST1103,,,314.75,314.75,0.0,delivered,2025-04-08 18:59:48.000000,SESS100637
ORD5338,CUST1337,SKU10037,2.0,33.26,66.52,0.0,shipped,2025-03-28 10:27:38.000000,SESS100649
ORD5339,CUST1468,SKU10112,3.0,,480.66,24.03,delivered,2025-06-19 01:54:15.000000,SESS100650
ORD5340,CUST1468,SKU10093,4.0,338.04,1352.16,0.0,shipped,2025-06-19 01:54:15.000000,SESS100650
ORD5341,CUST1145,SKU10047,2.0,403.03,806.06,0.0,shipped,2025-11-11 11:08:18.000000,SESS100653
ORD5342,,SKU10181,1.0,93.27,,18.65,delivered,2025-11-11 11:08:18.000000,SESS100653
ORD5343,CUST1130,SKU10055,4.0,86.25,345.0,69.0,delivered,2025-12-02 14:18:52.000000,SESS100678
ORD5344,CUST1448,SKU10011,3.0,324.16,972.48,0.0,delivered,2025-10-18 12:50:25.000000,SESS100683
ORD5345,CUST1448,SKU10103,1.0,141.22,141.22,,delivered,2025-10-18 12:50:25.000000,SESS100683
ORD5346,CUST1448,SKU10083,4.0,205.16,820.64,41.03,delivered,2025-10-18 12:50:25.000000,
ORD5347,CUST1448, sku10158 ,3.0,30.46,91.38,0.0,,2025-10-18 12:50:25.000000,SESS100683
ORD5348,CUST1098,SKU10161,1.0,347.02,347.02,0.0,cancelled,,SESS100688
ORD5349,CUST1098,SKU10110,1.0,46.14,46.14,4.61,shipped,2025-03-17 23:53:57.000000,SESS100688
ORD5350,CUST1459,SKU10151,3.0,235.31,705.93,0.0,shipped,,SESS100717
ORD5351,CUST1347,SKU10133,3.0,240.79,722.37,108.36, delivered ,2025-11-22 06:12:52.000000,SESS100718
ORD5352,CUST1347,SKU10031,2.0,213.97,427.94,0.0,cancelled,2025-11-22 06:12:52.000000,SESS100718
ORD5353,CUST1347,SKU10022,,346.49,692.98,138.6,delivered,2025-11-22 06:12:52.000000,SESS100718
ORD5354,CUST1301,SKU10088,3.0,36.9,110.7,11.07,delivered,2025-07-05 04:07:04.000000,SESS100722
ORD5355,CUST1301,SKU10077,4.0,509.6,2038.4,407.68,processing,2025-07-05 04:07:04.000000,SESS100722
ORD5356,CUST1141,SKU10063,3.0,39.81,119.43,17.91,shipped,2025-06-26 11:09:20.000000,SESS100723
ORD5357,CUST1141,SKU10197,2.0,274.21,,54.84,delivered,2025-06-26 11:09:20.000000,SESS100723
ORD5358,CUST1141,SKU10075,3.0,115.52,346.56,34.66,delivered,2025-06-26 11:09:20.000000,SESS100723
ORD5359,CUST1141,SKU10175,1.0,174.21,174.21,17.42,delivered,2025-06-26 11:09:20.000000,SESS100723
ORD5360,CUST1141,SKU10142,2.0,171.53,343.06,0.0, processing ,2025-06-26 11:09:20.000000,SESS100723
ORD5361,,SKU10005,2.0,267.13,534.26,26.71,processing,2026-01-02 12:40:09.000000,SESS100727
ORD5362,CUST1381,SKU10101,3.0,72.51,217.53,10.88,shipped,2026-01-02 12:40:09.000000,SESS100727
ORD5363,,SKU10173,4.0,121.81,487.24,73.09,shipped,2026-01-02 12:40:09.000000,SESS100727
ORD5364,CUST1381,SKU10186,4.0,160.99,643.96,,,2026-01-02 12:40:09.000000,SESS100727
ORD5365,CUST1132,SKU10162,3.0,259.8,779.4,116.91,shipped,2025-09-30 09:35:33.000000,SESS100744
ORD5366,CUST1132,SKU10003,1.0,82.31,82.31,0.0,shipped,2025-09-30 09:35:33.000000,SESS100744
ORD5367,CUST1132,SKU10130,5.0,507.51,2537.55,126.88,delivered,2025-09-30 09:35:33.000000,SESS100744
ORD5368,CUST1132,SKU10179,1.0,205.59,205.59,0.0,delivered,2025-09-30 09:35:33.000000,SESS100744
ORD5369,CUST1032,,4.0,39.81,159.24,0.0,shipped,2025-08-14 11:28:59.000000,SESS100748
,CUST1032,SKU10072,5.0,122.32,611.6,0.0,delivered,2025-08-14 11:28:59.000000,
ORD5371,CUST1032,SKU10176,5.0,,857.5,0.0,delivered,2025-08-14 11:28:59.000000,SESS100748
ORD5372,CUST1016,SKU10141,5.0,104.19,520.95,78.14,,,SESS100752
ORD5373,CUST1016,SKU10092,3.0,,282.78,56.56,delivered,,SESS100752
ORD5374,CUST1016,SKU10077,1.0,509.6,509.6,50.96,delivered,2026-02-11 17:36:18.000000,SESS100752
ORD5375,CUST1016,SKU10088,3.0,36.9,110.7,0.0,delivered,,SESS100752
ORD5376, cust1233 ,,3.0,338.04,1014.12,0.0,delivered,2025-05-08 20:28:25.000000,SESS100753
ORD5377,CUST1258,SKU10163,3.0,59.8,179.4,8.97,delivered,2025-06-21 20:37:48.000000,SESS100755
ORD5378,CUST1258,SKU10060,5.0,78.73,393.65,78.73,delivered,2025-06-21 20:37:48.000000,SESS100755
ORD5379,CUST1258,SKU10165,1.0,368.67,368.67,73.73,processing,2025-06-21 20:37:48.000000,SESS100755
ORD5380,CUST1258,SKU10168,3.0,291.26,873.78,0.0,delivered,2025-06-21 20:37:48.000000,SESS100755
ORD5381, cust1258 ,SKU10032,4.0,168.51,674.04,0.0,returned,2025-06-21 20:37:48.000000,SESS100755
ORD5382,CUST1438,SKU10015,2.0,60.39,120.78,0.0,delivered,2025-03-06 03:39:39.000000,SESS100763
ORD5383,CUST1438,SKU10090,,411.71,823.42,0.0,shipped,2025-03-06 03:39:39.000000,SESS100763
ORD5384,CUST1438,SKU10158,3.0,30.46,91.38,9.14,delivered,2025-03-06 03:39:39.000000,SESS100763
ORD5385,CUST1438,,3.0,19.04,57.12,5.71,shipped,2025-03-06 03:39:39.000000,SESS100763
ORD5386,CUST1064,SKU10003,3.0,82.31,,49.39,delivered,2025-12-01 20:29:11.000000,SESS100764
ORD5387,CUST1064,SKU10027,3.0,479.34,1438.02,0.0,returned,2025-12-01 20:29:11.000000,SESS100764
ORD5388,CUST1064,SKU10161,4.0,347.02,1388.08,0.0,delivered,2025-12-01 20:29:11.000000,SESS100764
ORD5389,CUST1304,SKU10101,5.0,72.51,362.55,36.26,shipped,2025-12-04 16:39:36.000000,SESS100772
ORD5390,CUST1101,SKU10013,1.0,175.39,175.39,26.31,cancelled,2025-05-04 01:56:10.000000,SESS100777
ORD5391,CUST1101,SKU10070,4.0,290.38,1161.52,58.08,processing,2025-05-04 01:56:10.000000,SESS100777
ORD5392,CUST1101,SKU10181,2.0,93.27,186.54,0.0,shipped,2025-05-04 01:56:10.000000,SESS100777
ORD5393,CUST1101,SKU10027,2.0,479.34,958.68,0.0,delivered,2025-05-04 01:56:10.000000,SESS100777
ORD5394,CUST1101,SKU10124,,,235.12,0.0,processing,2025-05-04 01:56:10.000000,SESS100777
ORD5395,CUST1168,SKU10170,3.0,113.02,339.06,33.91,delivered,2025-09-22 07:32:39.000000,SESS100788
,CUST1074,SKU10068,4.0,49.65,198.6,0.0,cancelled,2025-11-21 17:41:20.000000,
ORD5397,CUST1127,SKU10093,5.0,338.04,1690.2,338.04,cancelled,2025-05-24 16:38:09.000000,SESS100802
ORD5398,CUST1127,SKU10060,3.0,78.73,236.19,23.62,delivered,2025-05-24 16:38:09.000000,SESS100802
ORD5399,CUST1127,SKU10077,4.0,509.6,2038.4,407.68,shipped,2025-05-24 16:38:09.000000,SESS100802
ORD5400,CUST1127,SKU10088,1.0,36.9,36.9,3.69,processing,2025-05-24 16:38:09.000000,SESS100802
ORD5401,CUST1312,SKU10142,1.0,171.53,171.53,25.73,delivered,2025-10-02 20:38:15.000000,SESS100809
ORD5402,CUST1312,SKU10182,5.0,195.45,977.25,0.0,cancelled,2025-10-02 20:38:15.000000,SESS100809
ORD5403,CUST1169,SKU10003,5.0,82.31,411.55,20.58,delivered,2025-04-01 19:04:46.000000,SESS100810
ORD5404,CUST1228,SKU10098,5.0,381.53,1907.65,286.15,,2025-05-02 05:38:07.000000,SESS100813
ORD5405,CUST1228, SKU10144 ,3.0,18.48,55.44,0.0,delivered,2025-05-02 05:38:07.000000,SESS100813
ORD5406,cust1121,SKU10037,1.0,33.26,33.26,4.99,delivered,2025-03-10 23:11:40.000000,SESS100819
ORD5407,CUST1091,SKU10047,2.0,403.03,,161.21,delivered,2025-07-15 23:48:42.000000,SESS100835
ORD5408,CUST1045,SKU10129,5.0,159.71,798.55,0.0,processing,2025-10-13 07:22:48.000000,SESS100846
ORD5409,CUST1045,SKU10103,3.0,141.22,423.66,42.37,processing,2025-10-13 07:22:48.000000, SESS100846 
ORD5410,CUST1045,SKU10140,1.0,321.34,321.34,16.07,processing,2025-10-13 07:22:48.000000,
ORD5411,CUST1141,SKU10027,4.0,479.34,1917.36,95.87,delivered,2025-10-18 02:51:39.000000,SESS100848
ORD5412,CUST1141,SKU10078,3.0,68.89,206.67,,delivered,2025-10-18 02:51:39.000000,SESS100848
ORD5413,CUST1141,SKU10039,2.0,114.71,229.42,34.41,SHIPPED,2025-10-18 02:51:39.000000,SESS100848
ORD5414,CUST1250,SKU10055,1.0,86.25,86.25,0.0,delivered,,SESS100850
ORD5415,CUST1250,SKU10019,4.0,461.7,1846.8,184.68,delivered,2026-02-04 08:45:27.000000,SESS100850
ORD5416,CUST1250,SKU10025,1.0,262.36,262.36,52.47,delivered,2026-02-04 08:45:27.000000, SESS100850 
ORD5417,CUST1250,SKU10181,,93.27,186.54,0.0,delivered,2026-02-04 08:45:27.000000,SESS100850
ORD5418,CUST1250,SKU10109,1.0,314.75,314.75,,,2026-02-04 08:45:27.000000,SESS100850
ORD5419,CUST1292,SKU10077,5.0,509.6,2548.0,509.6,,2025-04-27 02:26:09.000000,SESS100856
ORD5420,CUST1292,SKU10009,2.0,461.22,922.44,138.37,delivered,2025-04-27 02:26:09.000000,SESS100856
ORD5421,CUST1292,SKU10177,1.0,69.72,69.72,0.0,shipped,2025-04-27 02:26:09.000000,SESS100856
ORD5422,CUST1013,SKU10105,4.0,375.86,1503.44,300.69,delivered,2026-01-18 17:30:19.000000,SESS100858
ORD5423,CUST1013,SKU10177,2.0,69.72,139.44,0.0,delivered,2026-01-18 17:30:19.000000,SESS100858
ORD5424,CUST1013,SKU10049,1.0,127.03,127.03,25.41,delivered,2026-01-18 17:30:19.000000,SESS100858
ORD5425,CUST1013,SKU10031,3.0,213.97,641.91,32.1, delivered ,2026-01-18 17:30:19.000000,SESS100858
ORD5426,,SKU10194,3.0,546.65,1639.95,0.0,delivered,2025-08-27 17:29:46.000000,SESS100859
ORD5427,CUST1391,SKU10037,2.0,33.26,66.52,9.98,delivered,2025-08-27 17:29:46.000000,SESS100859
ORD5428,CUST1057,SKU10011,5.0,324.16,1620.8,81.04,delivered,2025-10-25 15:11:43.000000,SESS100860
ORD5429,CUST1057,SKU10062,2.0,249.01,498.02,74.7,delivered,2025-10-25 15:11:43.000000,SESS100860
ORD5430,CUST1057,SKU10155,3.0,184.41,553.23,0.0,processing,2025-10-25 15:11:43.000000,SESS100860
ORD5431,CUST1057,SKU10183,5.0,42.69,213.45,0.0,returned,2025-10-25 15:11:43.000000,SESS100860
ORD5432,CUST1057,SKU10153,4.0,328.51,1314.04,0.0,delivered,2025-10-25 15:11:43.000000,SESS100860
ORD5433,CUST1292,SKU10026,5.0,354.92,1774.6,88.73,shipped,2025-07-06 11:42:46.000000,SESS100866
ORD5434,CUST1292,SKU10129,3.0,159.71,,23.96,delivered,2025-07-06 11:42:46.000000,SESS100866
ORD5435,CUST1292,SKU10052,2.0,141.86,283.72,28.37,shipped,2025-07-06 11:42:46.000000,SESS100866
ORD5436,,SKU10075,5.0,115.52,577.6,86.64,processing,2025-07-06 11:42:46.000000,SESS100866
ORD5437,CUST1357,SKU10051,2.0,57.19,114.38,0.0,cancelled,2025-03-17 10:49:42.000000,SESS100870
ORD5438,CUST1357,SKU10134,1.0,117.12,117.12,5.86,shipped,2025-03-17 10:49:42.000000,SESS100870
ORD5439,CUST1357,SKU10148,4.0,58.07,232.28,0.0,delivered,,
ORD5440,CUST1357,SKU10134,3.0,117.12,351.36,0.0,shipped,2025-03-17 10:49:42.000000,SESS100870
 ORD5441 ,CUST1357,,3.0,127.65,382.95,76.59,delivered,2025-03-17 10:49:42.000000,SESS100870
ORD5442,CUST1055,SKU10097,1.0,133.61,133.61,26.72,delivered,2025-06-18 07:59:10.000000,SESS100872
ORD5443,CUST1113,SKU10174,3.0,209.27,627.81,0.0,shipped,2025-06-28 01:22:39.000000,SESS100875
ORD5444,CUST1113,SKU10026,1.0,354.92,354.92,70.98,,2025-06-28 01:22:39.000000,
ORD5445,CUST1113,SKU10119,3.0,20.55,61.65,9.25,delivered,2025-06-28 01:22:39.000000,SESS100875
ORD5446,CUST1113,SKU10003,3.0,82.31,246.93,49.39,delivered,2025-06-28 01:22:39.000000,SESS100875
ORD5447,CUST1297,SKU10073,5.0,,1346.95,202.04,processing,2025-03-04 07:06:41.000000,SESS100883
ORD5448,CUST1297,SKU10138,1.0,52.71,52.71,0.0,cancelled,2025-03-04 07:06:41.000000,SESS100883
,CUST1297,SKU10072,2.0,122.32,244.64,24.46,delivered,2025-03-04 07:06:41.000000,
ORD5450,,SKU10027,3.0,479.34,1438.02,0.0,delivered,2025-03-04 07:06:41.000000,SESS100883
ord5451,CUST1132,SKU10142,2.0,171.53,343.06,68.61,delivered,2025-04-14 19:34:49.000000,
ORD5452,CUST1132,SKU10095,5.0,213.64,1068.2,53.41,delivered,2025-04-14 19:34:49.000000,SESS100886
ORD5453,CUST1132,SKU10093,5.0,338.04,1690.2,84.51,delivered,2025-04-14 19:34:49.000000,SESS100886
ORD5454,CUST1132,SKU10151,5.0,235.31,1176.55,58.83,,2025-04-14 19:34:49.000000,SESS100886
ORD5455,CUST1132,SKU10159,1.0,344.17,344.17,34.42,delivered,2025-04-14 19:34:49.000000,SESS100886
ORD5456,CUST1039,SKU10033,1.0,101.86,101.86,0.0,delivered,2025-07-19 02:44:48.000000,SESS100888
ORD5457,CUST1118,SKU10162,1.0,259.8,259.8,12.99,delivered,2025-08-28 11:10:15.000000,SESS100889
ORD5458,CUST1118,SKU10019,1.0,461.7,461.7,46.17,cancelled,2025-08-28 11:10:15.000000,SESS100889
ORD5459,CUST1118,SKU10085,1.0,46.2,46.2,,delivered,2025-08-28 11:10:15.000000,
,CUST1118,SKU10189,5.0,79.97,399.85,0.0,delivered,2025-08-28 11:10:15.000000,
ORD5461,CUST1461,SKU10140,1.0,321.34,321.34,0.0,processing,2025-08-20 10:33:12.000000,SESS100891
ORD5462,CUST1461,SKU10154,3.0,282.19,846.57,126.99,shipped,2025-08-20 10:33:12.000000,SESS100891
,CUST1086,SKU10152,3.0,274.03,822.09,164.42,delivered,2025-03-31 03:51:36.000000,
ORD5464,CUST1086,SKU10158,,30.46,121.84,24.37,delivered,2025-03-31 03:51:36.000000,SESS100892
ORD5465,CUST1086,SKU10053,4.0,267.04,1068.16,106.82,shipped,2025-03-31 03:51:36.000000,SESS100892
ORD5466,CUST1086,SKU10170,3.0,113.02,339.06,33.91,delivered,,SESS100892
ORD5467,CUST1086, sku10187 ,4.0,47.61,190.44,0.0,cancelled,2025-03-31 03:51:36.000000,SESS100892
ORD5468,CUST1482,SKU10083,2.0,205.16,410.32,0.0,returned,2025-03-21 16:39:54.000000,SESS100903
ORD5469,CUST1482,SKU10037,2.0,33.26,,3.33,shipped,2025-03-21 16:39:54.000000,SESS100903
ORD5470,,SKU10005,3.0,267.13,,,delivered,2026-02-03 18:33:47.000000,SESS100904
ORD5471,CUST1155,SKU10129,4.0,159.71,638.84,,delivered,2025-10-28 21:11:25.000000,SESS100905
ORD5472,CUST1155,SKU10169,3.0,67.28,201.84,0.0,processing,2025-10-28 21:11:25.000000,SESS100905
ORD5473,,SKU10109,5.0,314.75,1573.75,157.38,delivered,2025-10-28 21:11:25.000000,
ORD5474,CUST1155,SKU10066,3.0,270.66,811.98,0.0,delivered,2025-10-28 21:11:25.000000,SESS100905
ORD5475,CUST1081,SKU10088,4.0,36.9,147.6,0.0,processing,2025-08-29 00:45:06.000000,SESS100910
ORD5476,CUST1081,SKU10183,4.0,42.69,170.76,34.15,delivered,2025-08-29 00:45:06.000000,SESS100910
ORD5477,CUST1421,SKU10083,3.0,205.16,615.48,0.0,cancelled,2025-07-13 01:18:56.000000,SESS100911
ORD5478,CUST1421,SKU10105,2.0,375.86,751.72,75.17,delivered,2025-07-13 01:18:56.000000,
ORD5479,CUST1421,SKU10108,4.0,272.62,1090.48,0.0, cancelled ,2025-07-13 01:18:56.000000,SESS100911
ORD5480,CUST1421,SKU10143,4.0,,,0.0,processing,2025-07-13 01:18:56.000000,SESS100911
ord5481,CUST1042,SKU10090,4.0,411.71,1646.84,0.0,delivered,2025-04-27 23:50:19.000000,
ORD5482,CUST1042,SKU10130,2.0,507.51,1015.02,0.0,PROCESSING,2025-04-27 23:50:19.000000,SESS100912
ORD5483,cust1042,SKU10028,3.0,316.53,949.59,189.92,shipped,2025-04-27 23:50:19.000000,SESS100912
ORD5484,CUST1042,SKU10054,4.0,234.12,936.48,46.82,processing,2025-04-27 23:50:19.000000,SESS100912
