campaign_id,channel,campaign_type,start_date,end_date,promo_code,ad_spend,impressions,clicks,conversions,revenue,ctr,conversion_rate
CAMP3807,facebook,brand_awareness, 2025-07-13 ,nan, SUMMER15 ,376.31,1710.0,67.0,9.0,562.97,0.0392,0.1343
CAMP3808,email,brand_awareness, 2024-08-10 ,2024-03-20,SUMMER15,150.99,13317.0,279.0,9.0,676.82,0.021,0.0323
CAMP3809,in_app, brand_awareness ,2024-05-02,2024-05-26,WELCOME10,70.14,31465.0,1021.0,64.0,9450.64,0.0324,0.0627
 CAMP3810 ,instagram, NEW_ARRIVAL ,2024-11-30,2025-09-09,NAN,465.91,27543.0,489.0,,,0.0178,0.48089250936787425
CAMP3811, email ,new_arrival, 2024-03-01 ,2024-08-14,WELCOME10,81.38,12054.0,423.0,40.0,2087.24,,0.0946
CAMP3812,facebook,seasonal_sale,2024-06-01, 2025-09-28 ,nan,205.77,32723.0,1974.0,216.0,21582.77,0.0603,0.1094
NAN, facebook ,seasonal_sale,2024-01-24,2024-01-29,NAN,143.23,6167.0,426.0,10.0,234.69,0.0691,0.0235
CAMP3814,facebook,seasonal_sale,2024-06-23,2024-03-28, nan ,95.55,38928.0,1865.0,132.0,16573.31,0.0479,0.0708
CAMP3815,instagram,retargeting,2025-04-29,nan,nan,324.67,14118.0,644.0,20.0,87556.8156026327,0.0456,0.0311
CAMP3816,instagram,new_arrival,2025-04-12,2025-10-16,nan,116.35,4938.0,177.0,11.0,1504.41,0.0358,0.0621
CAMP3817, INSTAGRAM ,new_arrival,nan,nan,WELCOME10,411.24,2838.0,127.0,16.0,845.83,0.0447,0.126
CAMP3818,facebook,NEW_ARRIVAL,2025-07-13,2024-09-16,nan,,41214.0,981.0,60.0,6675.78,0.0238,0.0612
CAMP3819,instagram,seasonal_sale,2024-11-30,2024-02-22,FREESHIP,391.44,45217.0,1364.0,65.0,3939.11,0.0302,0.0477
CAMP3820,google_ads,seasonal_sale, 2024-07-28 , 2025-05-02 ,nan,101.14,43918.0,3050.0,,87556.8156026327,0.0694,
CAMP3821, nan ,retargeting,2024-07-13,nan, nan ,361.97,24922.0,1612.0,139.0,5253.18,0.0647,
 CAMP3822 ,facebook,NEW_ARRIVAL,2024-03-19,2025-01-30,nan,411.49,18407.0,,934.6249131116298,19474.75,0.077,0.1079
 CAMP3823 ,instagram,brand_awareness,2024-09-18,2025-07-15, NAN ,95.77,21398.0,1642.0,89.0,12179.08,0.0767,0.0542
camp3824,in_app, new_arrival , 2025-06-24 ,2024-07-14,FREESHIP,252.23,27301.0,437.0,34.0,3655.92,0.016,0.0778
camp3825, google_ads , seasonal_sale , 2025-04-13 ,2025-10-06,SUMMER15,1612.48950299938,,1490.0,95.0,,0.0454,0.0638
CAMP3826,in_app,brand_awareness, 2025-08-28 ,nan,nan,284.26,1626.0,28.0,3.0,349.77,0.0172,0.1071
camp3827,instagram,new_arrival, 2024-06-20 ,2025-03-25,WELCOME10,68.5,1768.0,118.0,9.0,792.05,,0.0763
CAMP3828,nan,new_arrival,2025-06-03, 2025-05-07 ,nan,240.14,6678.0,288.0,32.0,3495.33,0.0431,
CAMP3829,facebook, retargeting ,2025-09-06,2024-12-21,nan,78.7,29294.0,1480.0,76.0,6568.17,0.0505,0.0514
nan, in_app ,seasonal_sale,2025-06-06,2025-06-30, nan ,483.14,40506.0,842.0,33.0,4069.86,0.0208,0.0392
CAMP3831, email ,seasonal_sale,2025-08-18, 2024-02-15 ,WELCOME10,210.84,,978.0,66.0,5010.13,0.0367,0.0675
CAMP3832,email,new_arrival, 2025-06-12 ,2024-09-13,WELCOME10,381.0,11410.0,882.0,44.0,5777.51,0.0773,0.0499
CAMP3833,email,brand_awareness,2024-10-23,2024-01-29,FREESHIP,478.63,44728.0,3450.0,317.0,8129.75,0.0771,0.0919
nan,in_app, seasonal_sale , 2024-12-16 ,2025-07-26,welcome10,214.38,47567.0,2062.0,76.0,7961.89,0.0433,0.0369
CAMP3835,nan,new_arrival,nan,2025-03-27,WELCOME10,73.78,13706.0,595.0,,3046.57,0.0434,0.037
CAMP3836,email,new_arrival,nan,2025-06-20,WELCOME10,479.42,33185.0,2291.0,106.0,15251.49,0.069,
 CAMP3837 ,in_app, retargeting ,2025-03-06,2024-12-11,summer15,213.57,28023.0,1477.0,934.6249131116298,,0.0527,0.1327
nan,instagram,new_arrival, 2024-05-01 ,2025-05-06, nan ,400.9,7066.0,426.0,22.0,2469.34,0.0603,0.0516
CAMP3839, instagram ,RETARGETING, 2024-07-24 ,2025-06-04,FREESHIP,427.65,4500.0,243.0,22.0,614.25,0.054,0.0905
CAMP3840,in_app,retargeting,2025-06-11,2024-05-26,nan,150.87,6255.0,,16.0,2381.02,0.0422,0.0606
CAMP3760,google_ads,NAN, 2024-11-23 ,nan,WELCOME10,133.89,163364.3987091328,3574.0,496.0,26178.8,0.0756,0.1388
CAMP3842,facebook,retargeting,2024-06-05,2025-03-15, nan ,280.48,,912.0,128.0,17829.75,0.021,0.1404
CAMP3843,email,RETARGETING, 2025-02-09 ,nan, nan ,134.62,6508.0,,28.0,780.05,0.0601,0.0716
 CAMP3844 ,IN_APP, retargeting ,2024-02-18, 2024-10-17 ,FREESHIP,98.75,17696.0,400.0,51.0,4316.46,0.0226,0.1275
CAMP3845,instagram,retargeting,2025-02-25,2025-09-15,FREESHIP,222.47,43894.0,3428.0,,11882.93,0.0781,0.0426
CAMP3846,INSTAGRAM,retargeting, 2024-03-02 , 2024-10-26 ,nan,439.94,9602.0,513.0,52.0,6648.74,0.0534,0.1014
CAMP3847,FACEBOOK,brand_awareness,nan, 2025-01-31 , NAN ,202.88,14354.0,955.0,71.0,8787.78,0.0665,0.0743
CAMP3848,facebook,retargeting,2024-03-09,2025-11-10, nan ,317.82,8990.0,367.0,11.0,1395.19,,0.03
 CAMP3849 ,in_app, seasonal_sale ,2025-08-14, 2025-11-07 ,nan,211.29,38265.0,926.0,102.0,13043.41,0.0242,0.1102
 nan ,instagram,seasonal_sale,2025-09-16,2025-10-08,nan,139.1,13113.0,298.0,16.0,1189.87,0.0227,0.0537
 nan ,google_ads,seasonal_sale,2025-09-16,2024-09-28,nan,370.54,19719.0,729.0,40.0,,0.037,0.0549
nan,google_ads,nan,2025-04-29,nan,nan,172.65,28967.0,762.0,84.0,10278.3,0.2460293779829661,0.1102
CAMP3853, FACEBOOK ,seasonal_sale,2024-01-12,nan,NAN,1612.48950299938,23544.0,1928.0,290.0,32172.8,0.0819,
CAMP3854, google_ads , brand_awareness ,2024-12-12,2025-05-02,nan,494.94,26667.0,934.0,112.0,15747.07,0.035,0.1199
nan,instagram,seasonal_sale, 2024-07-21 ,nan,nan,447.87,,258.0,6.0,836.16,0.0308,0.0233
CAMP3856,facebook,retargeting, 2025-08-03 ,2024-03-14,nan,272.02,17362.0,1086.0,128.0,18704.85,0.0626,0.1179
 CAMP3857 ,instagram, seasonal_sale ,2025-07-02,2024-05-30,SUMMER15,208.25,3632.0,248.0,41.0,87556.8156026327,0.0683,
CAMP3858,in_app,seasonal_sale,nan, 2025-02-06 ,nan,271.99,32601.0,339.0,30.0,606.59,0.0104,0.0885
CAMP3859,FACEBOOK,BRAND_AWARENESS,2025-04-25,2025-02-06,nan,434.47,24995.0,786.0,68.0,3275.03,0.0314,0.0865
CAMP3860, nan , nan , 2024-01-03 ,2024-03-23,WELCOME10,190.01,19075.0,9564.902277963532,116.0,7240.02,0.0717,
 CAMP3861 ,instagram,retargeting,2024-10-06,2025-04-23,SUMMER15,153.56,46896.0,745.0,104.0,2138.76,0.0159,0.1396
CAMP3862,facebook,seasonal_sale,2024-07-31,2025-04-19, nan ,131.03,9996.0,135.0,25.0,2611.89,0.0135,0.1852
camp3863,email,RETARGETING,2025-04-13,nan,WELCOME10,150.93,24202.0,546.0,74.0,3628.37,0.0226,0.1355
nan, in_app , retargeting ,2025-05-02,2024-10-11, nan ,423.92,12997.0,,31.0,1988.18,0.0762,
 CAMP3865 ,nan,brand_awareness,2025-08-18,NAN,nan,443.49,19083.0,424.0,21.0,549.78,0.0222,0.0495
CAMP3866,email,nan, 2024-05-02 ,2024-08-13,NAN,344.28,1500.0,115.0,,115.11,0.0767,0.0087
CAMP3867,instagram,retargeting, 2024-07-11 ,nan,WELCOME10,328.8,30750.0,9564.902277963532,,2112.98,0.0137,0.05
CAMP3868,google_ads,brand_awareness,2025-01-29,2024-03-08,WELCOME10,55.77,49416.0,2342.0,295.0,24838.44,0.0474,0.126
CAMP3869,facebook,new_arrival,2025-04-28, 2025-04-04 ,nan,439.33,19068.0,1224.0,82.0,9446.52,0.0642,0.067
CAMP3870,google_ads, seasonal_sale ,2025-02-02,2025-04-21,NAN,95.66,15586.0,1253.0,170.0,18619.16,0.0804,0.1357
CAMP3871,nan, new_arrival ,2025-07-14,2024-12-20,welcome10,351.36,26295.0,1423.0,103.0,7994.1,0.0541,0.0724
CAMP3872,instagram,brand_awareness, 2024-03-23 ,2024-08-02,nan,427.68,35730.0,670.0,11.0,1363.03,0.0188,0.0164
camp3873, google_ads ,retargeting,2025-07-02,2025-01-30, BF2025 ,72.2,35562.0,2793.0,135.0,15169.16,0.0785,0.0483
 CAMP3874 , google_ads ,RETARGETING, nan ,2024-09-11,nan,306.35,19589.0,193.0,6.0,161.16,0.0099,0.48089250936787425
nan,in_app,seasonal_sale,2024-06-17, 2025-03-01 ,welcome10,169.42,24542.0,1843.0,184.0,10744.26,0.2460293779829661,0.0998
camp3876,google_ads,retargeting,2024-01-09,2025-03-14,SUMMER15,111.16,38230.0,1774.0,71.0,5008.37,0.0464,0.04
CAMP3877, instagram ,brand_awareness,2024-07-06,2024-08-03,SUMMER15,356.29,1002.0,58.0,9.0,873.15,0.0579,0.1552
CAMP3878, email , seasonal_sale ,nan,2024-12-17,nan,138.21,46114.0,806.0,77.0,4264.98,0.0175,0.0955
CAMP3879,facebook,RETARGETING,2024-12-10,2025-04-26,nan,294.62,40104.0,2636.0,128.0,5725.03,0.0657,0.0486
CAMP3880, google_ads ,brand_awareness, 2024-12-01 ,nan,nan,321.63,46648.0,2484.0,316.0,14144.31,0.0532,0.1272
CAMP3003,INSTAGRAM, new_arrival ,2024-11-19, nan ,nan,267.01,28768.0,432.0,22.0,860.71,0.015,0.0509
CAMP3022,facebook,brand_awareness,2024-09-29,2024-06-22,nan,492.83,3177.0,127.0,3.0,352.92,0.04,0.0236
CAMP3883, google_ads ,retargeting, 2024-02-06 ,2024-03-22, nan ,417.94,24119.0,950.0,130.0,13040.96,0.0394,0.1368
 CAMP3884 ,email,seasonal_sale,2024-04-23,2024-04-16,SUMMER15,67.11,13167.0,476.0,35.0,2253.05,0.0362,0.0735
CAMP3885,google_ads,new_arrival,2024-01-03,2024-06-19, nan ,231.08,47030.0,1229.0,70.0,10237.09,0.0261,0.057
CAMP3886, facebook ,seasonal_sale,nan,2024-02-09,NAN,342.42,6475.0,433.0,24.0,2592.39,,0.0554
 CAMP3887 ,nan,brand_awareness,2024-04-06,nan,NAN,417.29,13870.0,,,6991.28,0.0533,
CAMP3888,google_ads, new_arrival ,2024-04-25,2025-03-09,nan,409.82,14194.0,368.0,42.0,3328.51,0.0259,0.1141
CAMP3889,email, retargeting ,2024-01-04, 2025-10-21 , BF2025 ,50.07,37389.0,1418.0,33.0,4609.07,0.0379,0.0233
nan,IN_APP,nan,2024-05-08,2024-09-14,nan,417.94,8223.0,100.0,10.0,436.69,,0.1
 CAMP3891 , in_app ,retargeting,2024-06-28, 2024-04-18 ,welcome10,227.83,2143.0,33.0,0.0,0.0,,0.0
camp3892,google_ads,new_arrival, 2025-02-26 , 2024-02-06 ,nan,204.35,2808.0,,,200.9,0.0285,0.025
CAMP3893,google_ads,seasonal_sale,2025-04-02,2025-11-13,WELCOME10,231.64,23046.0,1443.0,43.0,,0.0626,0.0298
CAMP3894,in_app,brand_awareness,2024-11-12, 2024-05-15 ,nan,128.24,41456.0,440.0,39.0,1222.84,0.0106,
nan, in_app , retargeting ,2025-05-02,2024-10-11, nan ,423.92,12997.0,,31.0,1988.18,0.0762,
CAMP3896,google_ads,retargeting,2025-08-25,2025-06-03, FREESHIP ,297.07,12322.0,315.0,9.0,243.35,0.0256,0.0286
 CAMP3897 , in_app ,BRAND_AWARENESS,2025-01-27,2024-05-25,bf2025,371.69,2775.0,174.0,12.0,1417.4,0.0627,0.069
CAMP3898,in_app,BRAND_AWARENESS, 2025-08-12 ,2025-09-05,WELCOME10,253.05,,2313.0,328.0,19951.1,0.0605,0.1418
nan,google_ads,retargeting,2025-07-23,2024-03-20,nan,223.32,6033.0,221.0,11.0,1602.91,0.0366,0.0498
 CAMP3900 ,instagram,NAN, 2024-02-11 ,2024-04-29, BF2025 ,220.47,33717.0,983.0,57.0,5571.66,0.0292,0.058
CAMP3901,google_ads,RETARGETING,2024-01-27,2025-05-05,NAN,459.85,17623.0,377.0,11.0,490.78,0.0214,0.0292
 CAMP3902 ,google_ads,seasonal_sale,2025-02-04,2025-09-12,nan,203.45,10617.0,460.0,55.0,6581.34,0.0433,0.1196
CAMP3903,nan,new_arrival,2024-03-25,2025-10-25,NAN,467.95,32969.0,2025.0,234.0,7098.87,0.0614,0.1156
CAMP3904,facebook,new_arrival,2024-07-10,2024-09-29,NAN,312.45,163364.3987091328,804.0,124.0,10806.28,0.0736,0.1542
 CAMP3905 ,email, retargeting ,2024-01-28,2025-01-07, nan ,343.16,17500.0,1017.0,92.0,11675.49,0.0581,0.0905
CAMP3906,in_app,BRAND_AWARENESS, nan , 2024-06-22 ,SUMMER15,164.15,29195.0,1824.0,217.0,23834.73,0.0625,0.119
CAMP3907,in_app,seasonal_sale,2025-01-02,2025-01-19, nan ,294.86,46389.0,3255.0,289.0,87556.8156026327,0.0702,0.0888
 CAMP3908 ,IN_APP,new_arrival,2025-08-10,2024-09-06,FREESHIP,1612.48950299938,23963.0,1354.0,136.0,7788.12,0.0565,0.1004
CAMP3909,instagram,seasonal_sale,2025-02-25,2025-06-01,nan,152.24,23126.0,1712.0,,6180.86,0.074,0.0555
 camp3910 ,google_ads,retargeting,2024-01-07,2025-08-26,nan,476.47,43146.0,2204.0,53.0,6311.71,0.0511,0.024
CAMP3451, facebook ,RETARGETING,2024-04-09,2025-01-02,SUMMER15,365.66,38107.0,920.0,89.0,4903.42,,0.0967
CAMP3912,nan,brand_awareness, 2024-12-03 , 2024-11-07 ,WELCOME10,425.91,18418.0,589.0,51.0,6921.78,0.032,0.0866
CAMP3913, facebook ,new_arrival,2025-05-27,2025-02-08,nan,277.58,41098.0,1168.0,81.0,3677.66,0.0284,
CAMP3914,google_ads,brand_awareness,nan,2024-09-27,NAN,268.57,34923.0,1580.0,45.0,3589.81,0.0452,
CAMP3915,google_ads,nan,2024-03-24,2024-10-18, WELCOME10 ,214.6,11909.0,375.0,,2145.27,0.0315,0.0427
CAMP3916,instagram,new_arrival,2025-02-11,2025-03-07, nan ,1612.48950299938,13949.0,1002.0,21.0,2169.03,0.0718,0.021
CAMP3917,facebook,brand_awareness,2024-06-28,2024-12-06,nan,187.37,8130.0,420.0,73.0,2399.62,0.0517,0.1738
CAMP3918,google_ads,retargeting, 2024-03-29 ,2025-05-09,NAN,404.59,47021.0,2837.0,313.0,20706.8,0.0603,0.1103
CAMP3919,email, nan ,2024-12-19,2024-11-11,FREESHIP,485.46,43579.0,1677.0,94.0,4974.63,,0.0561
 CAMP3920 ,in_app,retargeting,nan,2025-05-06,SUMMER15,341.88,36521.0,2377.0,49.0,3896.89,,0.0206
CAMP3921,email,new_arrival, 2025-06-20 ,2024-05-26,nan,75.58,1372.0,103.0,1.0,82.33,0.0751,0.0097
CAMP3106,in_app, new_arrival ,2025-04-02,2024-12-03,nan,478.33,,1659.0,30.0,2297.56,0.057,
CAMP3923,instagram, new_arrival ,2025-01-11,2024-03-27,SUMMER15,438.86,26109.0,1932.0,60.0,1532.48,0.074,0.0311
CAMP3924, nan ,new_arrival,2024-06-23,2024-04-16,nan,429.85,163364.3987091328,1134.0,87.0,4771.46,0.0353,0.0767
CAMP3423, google_ads ,brand_awareness, 2025-07-06 ,2024-02-21,nan,211.88,11805.0,416.0,28.0,3013.04,0.0352,0.0673
CAMP3926, facebook ,brand_awareness,2024-10-29,2024-05-13, nan ,439.68,34550.0,375.0,37.0,1455.77,0.0109,0.0987
CAMP3927,instagram,new_arrival,2024-05-12, nan , nan ,317.47,41164.0,,45.0,4832.31,0.0132,0.0827
CAMP3928, FACEBOOK ,seasonal_sale,nan,2024-03-22,nan,311.83,28520.0,1627.0,74.0,6751.13,0.057,0.0455
camp3929,in_app,new_arrival,2024-05-20,2025-10-17,WELCOME10,422.24,9920.0,98.0,12.0,535.63,0.0099,
CAMP3930,in_app,new_arrival,2024-04-16,2024-09-08,nan,117.53,8900.0,369.0,39.0,4266.69,,0.1057
CAMP3931,google_ads,seasonal_sale, 2025-09-16 , 2025-10-26 , nan ,184.67,2976.0,146.0,6.0,843.68,,0.0411
CAMP3932,IN_APP,seasonal_sale,NAN,2024-02-18,NAN,391.58,35172.0,9564.902277963532,37.0,3814.65,0.0376,0.0279
 CAMP3933 ,email,brand_awareness,2024-06-17,nan,nan,322.81,15558.0,1091.0,57.0,3591.53,0.0701,0.0522
camp3934, instagram ,retargeting,2024-07-12,2024-07-16,BF2025,461.23,41957.0,,154.0,9991.8,0.026,0.1413
CAMP3935,FACEBOOK,brand_awareness,2025-04-15, 2024-01-20 ,nan,72.56,32073.0,568.0,28.0,87556.8156026327,0.0177,
CAMP3936,google_ads,retargeting,2024-07-02, 2025-11-09 ,welcome10,390.08,12936.0,963.0,40.0,4688.83,,0.0415
CAMP3937,IN_APP,seasonal_sale,2025-02-11,2024-02-29,nan,105.08,11827.0,526.0,,4770.2,0.0445,0.0875
CAMP3938,in_app, brand_awareness , 2025-08-27 ,2025-01-10,nan,398.69,26822.0,1996.0,190.0,7775.27,0.0744,0.0952
CAMP3939,FACEBOOK, new_arrival ,2025-09-10, 2025-10-27 ,WELCOME10,326.27,29940.0,461.0,58.0,1649.5,0.0154,0.1258
CAMP3940, nan ,seasonal_sale,2024-12-27, 2024-10-03 ,nan,172.62,5261.0,159.0,25.0,638.36,0.0302,0.1572
 nan ,facebook, nan ,2025-02-05,2024-02-09,WELCOME10,466.33,29197.0,,82.0,10591.03,0.0511,0.055
 CAMP3942 , instagram , new_arrival ,2025-01-22, 2024-08-14 ,nan,366.26,10046.0,,33.0,2161.4,0.0759,0.0433
CAMP3943,email,seasonal_sale, 2025-07-31 ,2024-12-24,nan,195.53,7206.0,513.0,28.0,3594.77,0.0712,0.0546
camp3944,in_app,brand_awareness,2025-05-09, 2025-04-06 ,nan,302.0,2658.0,50.0,6.0,87556.8156026327,0.0188,0.12
CAMP3945,google_ads,seasonal_sale,2025-07-14, 2025-11-04 ,SUMMER15,487.47,31408.0,624.0,79.0,4351.85,0.0199,0.1266
NAN, google_ads ,brand_awareness,2025-08-20, 2024-01-26 ,nan,355.24,23342.0,727.0,31.0,3926.21,0.0311,0.0426
CAMP3947,facebook,new_arrival,2024-04-12, 2024-08-02 ,WELCOME10,234.98,25290.0,505.0,75.0,6173.24,0.02,0.1485
CAMP3948,email,seasonal_sale, 2024-09-08 , 2024-10-26 ,NAN,344.17,47070.0,2819.0,333.0,14543.38,0.0599,0.1181
NAN,in_app, nan ,2025-05-22,2024-12-22,nan,215.33,10358.0,327.0,40.0,3874.24,0.0316,0.1223
 CAMP3950 ,google_ads,BRAND_AWARENESS,2025-09-01,2024-03-16,welcome10,197.67,5854.0,239.0,25.0,3594.06,0.2460293779829661,0.1046
CAMP3951, in_app ,NEW_ARRIVAL,2024-08-06,2025-03-19,SUMMER15,401.65,12349.0,139.0,24.0,1195.94,0.2460293779829661,0.1727
CAMP3952,FACEBOOK,brand_awareness,2025-05-03, 2025-06-23 , WELCOME10 ,328.5,11275.0,657.0,108.0,5682.33,0.0583,0.1644
CAMP3953,google_ads, new_arrival ,2024-06-06,2025-05-19,SUMMER15,,,2064.0,134.0,10039.16,0.0601,0.0649
 nan ,nan,new_arrival,2024-04-07,nan,nan,176.27,13398.0,1075.0,145.0,3434.58,0.0802,0.1349
camp3955,instagram, new_arrival ,2025-05-15, 2024-03-29 ,nan,279.06,22963.0,819.0,99.0,12580.63,0.0357,0.1209
CAMP3956,FACEBOOK,new_arrival,2024-11-11,2024-03-07,SUMMER15,253.65,7923.0,574.0,934.6249131116298,9492.59,,0.115
camp3957, email ,retargeting,nan, 2024-06-24 , SUMMER15 ,146.03,27875.0,666.0,60.0,8712.28,0.0239,0.0901
nan, facebook ,brand_awareness,2024-01-30,2024-12-02, nan ,185.7,,56.0,1.0,99.37,0.0202,0.0179
CAMP3959,google_ads,new_arrival,2025-10-31,2025-09-08,nan,110.9,7160.0,87.0,12.0,,0.0122,0.1379
 CAMP3960 ,instagram,seasonal_sale,2025-09-08,nan,BF2025,186.79,21466.0,448.0,46.0,4555.78,0.0209,0.1027
CAMP3961,nan,new_arrival,2025-10-08,2025-02-21,BF2025,224.0,14528.0,1078.0,141.0,7540.73,0.0742,0.1308
nan, GOOGLE_ADS ,seasonal_sale,2024-12-24,2024-10-20, NAN ,262.48,49926.0,2648.0,283.0,6360.86,0.053,0.1069
camp3963, instagram ,retargeting,2024-01-12,2025-08-29,nan,193.13,21561.0,1309.0,148.0,13288.23,0.0607,0.1131
CAMP3964,email,seasonal_sale,2024-12-01, 2024-05-30 ,WELCOME10,,26589.0,494.0,68.0,,,0.1377
CAMP3965,NAN,brand_awareness,2025-08-17,2024-11-28,nan,,20493.0,9564.902277963532,72.0,6155.09,0.0389,
camp3309,email,SEASONAL_SALE,2025-04-12, 2025-10-08 ,NAN,350.41,6724.0,523.0,38.0,2374.63,0.0778,0.0727
CAMP3967,facebook,retargeting, 2024-12-28 ,2024-04-03, nan ,87.97,40299.0,3023.0,134.0,12324.54,0.075,0.0443
CAMP3968,instagram, retargeting ,2025-09-30, 2024-08-16 ,nan,303.12,33168.0,442.0,67.0,9997.49,0.0133,0.1516
 camp3969 ,instagram, retargeting ,2025-03-25,2025-05-19, WELCOME10 ,495.2,48396.0,3040.0,326.0,87556.8156026327,0.0628,0.1072
CAMP3970,google_ads,brand_awareness, 2024-10-01 ,2024-02-14,nan,156.15,34726.0,751.0,112.0,4045.12,0.0216,0.1491
CAMP3971,instagram,NAN,2024-10-30,2024-03-24,NAN,217.26,13748.0,,57.0,4544.28,0.0316,0.1313
CAMP3972,FACEBOOK,NEW_ARRIVAL,2024-04-07,2024-04-22,nan,125.11,7960.0,302.0,12.0,1736.25,0.0379,0.0397
nan,nan,nan, 2024-08-08 ,2024-09-29, SUMMER15 ,213.1,22927.0,566.0,12.0,1373.28,0.0247,0.0212
CAMP3974,email,NEW_ARRIVAL,2024-10-27,2025-09-18, WELCOME10 ,409.68,24065.0,1407.0,132.0,4895.47,0.0585,0.0938
nan, nan ,NAN, 2024-05-22 ,2025-02-26,nan,,7094.0,211.0,23.0,2412.67,0.0297,
CAMP3976,facebook, NEW_ARRIVAL ,2024-04-24,2024-09-30,nan,230.9,32704.0,942.0,112.0,5143.88,0.0288,0.1189
CAMP3977,email, nan , 2025-05-10 , 2025-07-10 , WELCOME10 ,461.58,26887.0,1469.0,77.0,3334.06,0.0546,0.0524
CAMP3978,google_ads,new_arrival,2024-09-18,2024-11-01, nan ,1612.48950299938,2999.0,,8.0,,0.016,0.1667
CAMP3979,email,new_arrival,2024-09-15, 2025-05-01 ,nan,166.97,9057.0,471.0,27.0,,0.052,0.0573
CAMP3980,in_app,nan,2025-10-01,2025-05-20,nan,232.5,,2349.0,,34408.93,0.0541,0.1384
CAMP3981,facebook,brand_awareness, 2024-07-02 ,2025-10-26,nan,313.15,10643.0,124.0,3.0,101.16,0.0117,0.0242
 CAMP3982 ,FACEBOOK,seasonal_sale,2025-09-05, 2024-06-19 ,NAN,294.35,31617.0,1845.0,36.0,1792.84,0.0584,0.0195
CAMP3983,nan,NEW_ARRIVAL, 2025-09-18 ,2024-08-09,SUMMER15,187.2,30304.0,1698.0,127.0,7855.12,0.056,
CAMP3984,google_ads,brand_awareness,2025-04-23, 2024-04-28 ,NAN,168.13,30482.0,1655.0,127.0,17947.33,0.0543,0.0767
CAMP3985,NAN,new_arrival,2024-08-06,2025-05-20,nan,374.98,11136.0,781.0,81.0,5423.72,0.0701,0.1037
CAMP3986,instagram,new_arrival,2024-11-26,2025-04-26,freeship,138.58,44775.0,734.0,29.0,960.59,0.0164,0.0395
 CAMP3987 ,instagram,SEASONAL_SALE, 2025-04-08 , 2024-04-28 ,bf2025,375.41,39358.0,3051.0,283.0,15156.64,0.0775,0.0928
 nan ,instagram,retargeting,2024-06-27,2025-01-01,NAN,237.06,6335.0,291.0,23.0,869.13,,0.079
CAMP3989,GOOGLE_ADS,new_arrival, 2024-11-15 ,2025-02-19, SUMMER15 ,72.27,7901.0,425.0,39.0,2404.02,0.0538,0.0918
nan, google_ads , new_arrival ,2025-07-24,2024-08-06,nan,174.32,20817.0,1018.0,134.0,3284.23,0.0489,0.1316
CAMP3991,instagram,retargeting,2024-05-20,2024-07-02,nan,360.17,2417.0,43.0,0.0,0.0,0.2460293779829661,0.0
nan,instagram,retargeting,2025-07-14,2025-09-20,WELCOME10,447.98,2136.0,37.0,3.0,122.4,0.0173,0.0811
CAMP3993,email,retargeting,2024-08-02,2025-07-30,nan,307.7,33001.0,2016.0,250.0,8203.75,0.2460293779829661,0.124
CAMP3527,nan,retargeting,nan,2025-04-20,BF2025,332.7,6117.0,404.0,28.0,1029.67,0.066,0.0693
CAMP3995,facebook,brand_awareness,2024-03-21,2024-03-01,SUMMER15,1612.48950299938,6765.0,232.0,7.0,473.28,,0.0302
 CAMP3996 ,email,retargeting,2025-09-13,2025-01-16,freeship,,3367.0,77.0,10.0,894.27,0.0229,0.1299
CAMP3997,facebook,brand_awareness, 2024-09-13 ,2024-12-17,SUMMER15,244.68,8879.0,210.0,27.0,1437.86,0.0237,0.48089250936787425
camp3998,in_app,retargeting,2025-10-01,2024-12-07,bf2025,457.19,1977.0,114.0,4.0,529.54,0.0577,0.0351
CAMP3999,instagram, NAN ,2025-04-07,2024-10-04,nan,81.75,42528.0,1964.0,60.0,5137.12,0.0462,0.0305
