event_id,session_id,customer_id,event_type,event_datetime,sku,quantity,unit_price
EVT200312,SESS100159,CUST1351,page_view,2026-01-28 11:46:02.000000,,,
EVT200313,SESS100159,CUST1351,product_view,2026-01-28 11:46:04.000000,SKU10171,,68.21
EVT200314,SESS100160,CUST1021,page_view,2026-01-23 14:44:46.000000,,,
EVT200315,SESS100161,cust1224,page_view,2025-09-20 06:05:54.000000,,,
EVT200316,SESS100162, cust1254 ,page_view,2025-09-10 05:47:50.000000,,,
EVT200317,SESS100162,CUST1254,product_view,2025-09-10 05:48:28.000000,SKU10089,,168.99
EVT200318,SESS100163,CUST1136,page_view,2026-01-29 00:14:08.000000,,,
EVT200319,SESS100163,CUST1136,product_view,2026-01-29 00:14:39.000000,SKU10125,,275.43
,SESS100163,CUST1136,add_to_cart,2026-01-29 00:16:54.000000,SKU10125,4.0,275.43
EVT200321,SESS100163,CUST1136,begin_checkout,2026-01-29 00:18:04.000000,SKU10125,4.0,
EVT200322,SESS100164,,page_view,2025-11-12 21:12:45.000000,,,
,SESS100164,,product_view,2025-11-12 21:13:28.000000,SKU10198,,10.18
EVT200324,SESS100165,CUST1072, page_view ,2025-04-27 02:01:26.000000,,,
EVT200325,SESS100165,CUST1072,product_view,2025-04-27 02:01:59.000000,SKU10029,,456.3
EVT200326,SESS100165,CUST1072,add_to_cart,2025-04-27 02:02:49.000000,,1.0,456.3
EVT200327, sess100167 ,,page_view,2025-12-08 03:21:24.000000,,,
EVT200328,SESS100168,CUST1124,page_view,,,,
EVT200329,SESS100168,CUST1124,product_view,2025-08-14 01:32:46.000000,SKU10152,,274.03
EVT200330,SESS100168,CUST1124,add_to_cart,2025-08-14 01:35:00.000000,SKU10152,1.0,274.03
EVT200331,SESS100168,CUST1124,begin_checkout,2025-08-14 01:35:16.000000,SKU10152,1.0,274.03
EVT200332,SESS100169,CUST1368,,2025-02-22 11:41:00.000000,,,
EVT200333,SESS100169,CUST1368,product_view,2025-02-22 11:41:16.000000,SKU10095,,213.64
EVT200334,SESS100169,,add_to_cart,2025-02-22 11:43:24.000000,SKU10095,1.0,213.64
EVT200335,SESS100169,CUST1368,begin_checkout,2025-02-22 11:44:44.000000,SKU10095,1.0,213.64
EVT200336,SESS100170,,page_view,2025-12-27 05:48:26.000000,,,
EVT200337,SESS100174,CUST1341,page_view,,,,
,sess100175,CUST1241,page_view,2025-07-22 07:31:11.000000,,,
EVT200339,sess100175,CUST1241, product_view ,2025-07-22 07:31:32.000000,,,11.55
EVT200340,sess100175,CUST1241,add_to_cart,2025-07-22 07:33:54.000000,SKU10061,1.0,11.55
EVT200341,sess100175,CUST1241,begin_checkout,2025-07-22 07:35:46.000000,SKU10061,1.0,11.55
EVT200342,SESS100176,CUST1465,page_view,2025-07-20 09:16:32.000000,,,
EVT200343,SESS100176,CUST1465,,2025-07-20 09:17:21.000000,SKU10139,,150.47
EVT200344,SESS100176,CUST1465,add_to_cart,2025-07-20 09:19:28.000000,SKU10139,2.0,
EVT200345,SESS100176,CUST1465,begin_checkout,2025-07-20 09:20:15.000000,SKU10139,2.0,150.47
,SESS100177,CUST1302,PAGE_VIEW,2025-12-29 03:14:03.000000,,,
EVT200347,SESS100178,CUST1473,page_view,2025-10-06 08:01:45.000000,,,
EVT200348,SESS100179,CUST1461,page_view,2025-12-25 14:15:17.000000,,,
EVT200349,SESS100179,CUST1461,product_view,2025-12-25 14:15:54.000000,,,205.59
EVT200350, SESS100180 ,CUST1346, page_view ,2025-10-29 20:05:25.000000,,,
EVT200351, SESS100180 ,CUST1346,product_view,2025-10-29 20:05:31.000000,SKU10008,,373.85
EVT200352,SESS100181,CUST1005,page_view,2025-06-22 23:13:31.000000,,,
EVT200353,SESS100181,CUST1005,product_view,2025-06-22 23:14:18.000000,SKU10080,,63.19
EVT200354,SESS100183,CUST1377,page_view,2025-04-19 10:41:30.000000,,,
EVT200355,SESS100183,CUST1377,product_view,2025-04-19 10:41:53.000000,SKU10054,,234.12
EVT200356,SESS100184,CUST1037,page_view,2025-10-02 10:31:41.000000,,,
EVT200357,,CUST1037,product_view,2025-10-02 10:32:31.000000,SKU10177,,69.72
EVT200358,SESS100185,CUST1250,page_view,2025-07-25 14:27:49.000000,,,
EVT200359,SESS100185,CUST1250,product_view,2025-07-25 14:28:22.000000,SKU10133,,240.79
EVT200360,SESS100185,CUST1250,add_to_cart,2025-07-25 14:29:52.000000,SKU10133,2.0,240.79
EVT200361,SESS100186,CUST1041,page_view,,,,
EVT200362,SESS100187,CUST1322,page_view,2026-02-08 12:05:57.000000,,,
EVT200363,SESS100188,CUST1287,page_view,2025-02-19 20:01:18.000000,,,
EVT200364,sess100190,CUST1455,page_view,2026-02-03 14:11:04.000000,,,
EVT200365,, CUST1250 ,page_view,2025-11-05 08:32:36.000000,,,
EVT200366,SESS100192,,page_view,2025-12-24 04:57:06.000000,,,
EVT200367,,,product_view,2025-12-24 04:57:33.000000,SKU10110,,46.14
EVT200368,SESS100193,CUST1212,,2025-07-18 17:12:55.000000,,,
EVT200369,SESS100194,CUST1106,page_view,2025-12-10 00:37:04.000000,,,
EVT200370,SESS100194,CUST1106, product_view ,2025-12-10 00:37:44.000000,SKU10124,,117.56
EVT200371,SESS100195,cust1335,page_view,2025-10-02 08:11:44.000000,,,
EVT200372,SESS100196,,page_view,2025-04-16 22:25:04.000000,,,
EVT200373,,,product_view,2025-04-16 22:25:35.000000,SKU10085,,46.2
EVT200374,SESS100198,CUST1175,page_view,2025-06-14 10:57:16.000000,,,
EVT200375,SESS100199,CUST1232,page_view,2025-11-30 18:48:10.000000,,,
EVT200376,SESS100199,CUST1232,product_view,2025-11-30 18:48:48.000000,SKU10019,,461.7
EVT200377,SESS100200,CUST1141,page_view,2025-05-20 21:36:31.000000,,,
EVT200378,SESS100200,,product_view,2025-05-20 21:36:49.000000,SKU10029,,456.3
EVT200379,SESS100200,CUST1141,,2025-05-20 21:37:33.000000,SKU10029,1.0,456.3
EVT200380,SESS100201,,page_view,2025-12-08 08:28:59.000000,,,
EVT200381,SESS100201,CUST1127,product_view,2025-12-08 08:29:24.000000,SKU10029,,456.3
EVT200382,SESS100201,CUST1127,,2025-12-08 08:30:42.000000,SKU10029,3.0,456.3
EVT200383,SESS100202,CUST1099,page_view,2025-05-14 12:40:39.000000,,,
EVT200384,SESS100203,CUST1331,page_view,2025-03-13 23:13:46.000000,,,
EVT200385,SESS100203,CUST1331,product_view,2025-03-13 23:13:51.000000,SKU10133,,240.79
evt200386,SESS100204,CUST1017,page_view,2025-07-19 17:35:50.000000,,,
EVT200387,SESS100204,CUST1017,product_view,2025-07-19 17:36:33.000000,SKU10071,,145.22
EVT200388,SESS100204,CUST1017,add_to_cart,2025-07-19 17:37:44.000000,SKU10071,2.0,145.22
EVT200389,SESS100206,CUST1387,page_view,2025-03-14 13:31:30.000000,,,
EVT200390,SESS100207,CUST1168,page_view,2025-02-20 12:24:43.000000,,,
EVT200391,,CUST1168,product_view,2025-02-20 12:25:03.000000,SKU10160,,274.32
EVT200392,SESS100207,CUST1168,add_to_cart,2025-02-20 12:27:03.000000,SKU10160,3.0,274.32
EVT200393,SESS100208,CUST1495,page_view,2025-06-26 19:45:33.000000,,,
EVT200394,SESS100208,CUST1495,product_view,2025-06-26 19:46:00.000000,SKU10157,,365.61
EVT200395,SESS100208,CUST1495,add_to_cart,2025-06-26 19:48:05.000000,SKU10157,3.0,365.61
,SESS100208,CUST1495,begin_checkout,2025-06-26 19:50:20.000000,SKU10157,3.0,365.61
EVT200397,SESS100208,CUST1495,purchase,2025-06-26 19:51:28.000000,SKU10157,3.0,365.61
EVT200398,SESS100209,CUST1370, page_view ,2025-08-24 22:55:53.000000,,,
EVT200399,SESS100209,CUST1370,product_view,2025-08-24 22:56:02.000000,SKU10017,,172.31
EVT200400,SESS100210,CUST1463,page_view,,,,
EVT200401,sess100210,CUST1463,product_view,2025-05-31 06:04:46.000000,SKU10193,,172.15
EVT200402,SESS100211,CUST1043,page_view,2025-07-14 04:55:13.000000,,,
EVT200403,SESS100212,CUST1238, page_view ,2025-06-26 02:27:34.000000,,,
EVT200404,SESS100214,CUST1113,page_view,2025-05-30 12:19:58.000000,,,
EVT200405,SESS100214,CUST1113,product_view,2025-05-30 12:20:50.000000,SKU10047,,403.03
EVT200406,SESS100216,,page_view,,,,
EVT200407,SESS100216,CUST1124,product_view,2025-03-21 23:05:12.000000,SKU10106,,383.13
EVT200408,SESS100217,CUST1365,page_view,2025-09-05 23:44:26.000000,,,
EVT200409,SESS100218,CUST1291,page_view,2025-07-11 07:30:26.000000,,,
EVT200410,SESS100218,CUST1291,product_view,2025-07-11 07:31:22.000000,SKU10118,,194.69
EVT200411,SESS100219,CUST1079,page_view,2025-06-09 12:40:45.000000,,,
EVT200412,SESS100219,CUST1079,product_view,2025-06-09 12:41:32.000000,SKU10112,,160.22
EVT200413,SESS100220,CUST1404,page_view,2025-07-31 09:06:06.000000,,,
EVT200414,SESS100220,CUST1404,product_view,2025-07-31 09:06:20.000000,SKU10097,,133.61
EVT200415,SESS100220,CUST1404,add_to_cart,2025-07-31 09:08:05.000000,SKU10097,4.0,133.61
EVT200416,SESS100220,CUST1404,begin_checkout,2025-07-31 09:09:50.000000, SKU10097 ,4.0,133.61
EVT200417,SESS100221,CUST1364,page_view,2025-03-02 10:53:12.000000,,,
EVT200418,SESS100221,CUST1364,product_view,2025-03-02 10:53:28.000000,SKU10081,,
EVT200419,SESS100221,CUST1364,add_to_cart,2025-03-02 10:55:39.000000,,1.0,313.85
EVT200420,SESS100222,cust1214,page_view,2025-03-17 18:53:08.000000,,,
EVT200421,SESS100222,cust1214,product_view,2025-03-17 18:53:18.000000,,,46.14
EVT200422,SESS100222,CUST1214,add_to_cart,2025-03-17 18:54:05.000000,SKU10110,1.0,46.14
EVT200423,SESS100222,cust1214,begin_checkout,2025-03-17 18:55:59.000000,SKU10110,1.0,46.14
EVT200424,SESS100222,cust1214,purchase,2025-03-17 18:58:27.000000,SKU10110,1.0,46.14
EVT200425,SESS100224,CUST1023,page_view,2025-05-20 05:17:36.000000,,,
EVT200426,SESS100225,CUST1362,page_view,2026-01-08 20:07:18.000000,,,
EVT200427,SESS100226,CUST1488,page_view,2025-11-14 11:01:19.000000,,,
EVT200428,SESS100227,CUST1191,page_view,2025-07-30 13:53:12.000000,,,
EVT200429,SESS100227,CUST1191,product_view,2025-07-30 13:53:59.000000,SKU10097,,133.61
EVT200430,SESS100228,CUST1241,page_view,2025-11-16 08:17:53.000000,,,
EVT200431,SESS100228,CUST1241,product_view,2025-11-16 08:18:42.000000,SKU10063,,39.81
EVT200432,SESS100229,CUST1292,page_view,2025-06-29 17:53:56.000000,,,
EVT200433,SESS100229,CUST1292,product_view,2025-06-29 17:54:46.000000,SKU10184,,324.76
EVT200434,SESS100229,CUST1292,add_to_cart,2025-06-29 17:55:26.000000,SKU10184,4.0,324.76
,SESS100230,CUST1495,page_view,2026-02-08 14:14:05.000000,,,
EVT200436,SESS100230,CUST1495,product_view,2026-02-08 14:14:30.000000,SKU10185,,326.13
EVT200437,SESS100230,CUST1495,add_to_cart,2026-02-08 14:16:38.000000,SKU10185,4.0,326.13
EVT200438,SESS100231,CUST1109,page_view,2025-11-11 12:30:06.000000,,,
EVT200439,SESS100231,CUST1109,product_view,2025-11-11 12:30:44.000000,SKU10101,,72.51
EVT200440,SESS100232,CUST1436,page_view,2025-04-28 16:30:02.000000,,,
EVT200441,SESS100233,CUST1289,page_view,2025-03-02 09:15:59.000000,,,
EVT200442,SESS100233,,product_view,2025-03-02 09:16:50.000000,SKU10164,,420.68
EVT200443,SESS100234,CUST1164,page_view,2025-04-10 09:56:42.000000,,,
EVT200444,SESS100234,CUST1164,product_view,,SKU10133,,240.79
EVT200445,,CUST1164,add_to_cart,2025-04-10 09:58:42.000000,SKU10133,1.0,240.79
EVT200446,SESS100235,CUST1432,page_view,2025-03-22 23:51:24.000000,,,
EVT200447,SESS100236,CUST1128,page_view,2025-05-16 15:40:49.000000,,,
EVT200448,SESS100236,CUST1128,product_view,2025-05-16 15:40:59.000000,SKU10140,,321.34
EVT200449,SESS100237,CUST1232,page_view,2025-07-30 00:35:55.000000,,,
,SESS100237,CUST1232,product_view,2025-07-30 00:36:44.000000,SKU10083,,205.16
EVT200451,SESS100238,CUST1258,page_view,2025-12-22 01:55:34.000000,,,
EVT200452,SESS100238,CUST1258,product_view,2025-12-22 01:56:18.000000,SKU10084,,310.58
EVT200453,,CUST1258,add_to_cart,2025-12-22 01:57:33.000000,SKU10084,,310.58
EVT200454,SESS100239,CUST1394,page_view,2025-05-02 04:29:33.000000,,,
EVT200455,,CUST1394,product_view,2025-05-02 04:29:43.000000,SKU10068,,49.65
EVT200456,SESS100239,CUST1394,add_to_cart,2025-05-02 04:30:27.000000,SKU10068,2.0,49.65
EVT200457,SESS100239,CUST1394,BEGIN_CHECKOUT,2025-05-02 04:30:27.000000,SKU10068,2.0,49.65
EVT200458,SESS100239,CUST1394,purchase,2025-05-02 04:30:27.000000,SKU10068,2.0,49.65
EVT200459,SESS100241,CUST1119,page_view,2025-09-26 15:33:24.000000,,,
EVT200460,SESS100242,CUST1229,page_view,2025-05-01 01:56:13.000000,,,
EVT200461,SESS100243,CUST1366,page_view,2025-04-24 23:00:54.000000,,,
EVT200462,,CUST1084,page_view,2025-06-07 01:25:26.000000,,,
EVT200463,SESS100244,CUST1084,product_view,,SKU10015,,60.39
EVT200464,SESS100245,CUST1316, page_view ,2025-04-14 12:56:52.000000,,,
,SESS100245,CUST1316,product_view,2025-04-14 12:57:09.000000,SKU10037,,33.26
EVT200466,SESS100246,CUST1286,page_view,2025-04-13 03:12:46.000000,,,
EVT200467, sess100247 ,CUST1111,page_view,2025-08-18 01:51:01.000000,,,
EVT200468, sess100247 ,CUST1111,product_view,2025-08-18 01:51:20.000000,SKU10084,,310.58
EVT200469,SESS100248,CUST1417,page_view,2025-12-12 07:18:56.000000,,,
EVT200470,SESS100248,CUST1417,product_view,2025-12-12 07:19:11.000000,SKU10056,,85.54
EVT200471,SESS100248,CUST1417,add_to_cart,2025-12-12 07:20:50.000000,SKU10056,3.0,85.54
EVT200472,SESS100248,CUST1417,begin_checkout,2025-12-12 07:22:00.000000,SKU10056,3.0,85.54
EVT200473,SESS100249,,page_view,2025-07-18 13:30:15.000000,,,
EVT200474,SESS100250,CUST1419,page_view,2025-12-12 08:12:53.000000,,,
EVT200475,SESS100250,CUST1419,,2025-12-12 08:13:35.000000,SKU10100,,329.83
EVT200476,SESS100250,CUST1419,add_to_cart,2025-12-12 08:14:59.000000,SKU10100,4.0,329.83
EVT200477,SESS100251,CUST1439,page_view,2025-09-21 18:49:08.000000,,,
EVT200478,SESS100252,CUST1085,page_view,2026-01-28 01:15:24.000000,,,
EVT200479,SESS100252,CUST1085,product_view,2026-01-28 01:16:05.000000,SKU10074,,269.52
EVT200480,SESS100253,CUST1039,page_view,2025-07-30 05:38:35.000000,,,
EVT200481,SESS100253,CUST1039,product_view,2025-07-30 05:39:12.000000,SKU10174,,209.27
EVT200482,SESS100254,CUST1435,page_view,2025-02-21 07:13:03.000000,,,
,SESS100255,CUST1204,page_view,2025-06-09 09:32:09.000000,,,
EVT200484,SESS100255,CUST1204,product_view,,SKU10017,,172.31
EVT200485,SESS100256,CUST1489,page_view,2025-06-25 07:13:58.000000,,,
EVT200486,SESS100256,,product_view,2025-06-25 07:14:26.000000,SKU10199,,
EVT200487,SESS100257,CUST1376,,2025-08-15 04:30:48.000000,,,
EVT200488,SESS100257,CUST1376,,2025-08-15 04:31:32.000000,SKU10026,,354.92
EVT200489,SESS100257,cust1376,add_to_cart,2025-08-15 04:32:12.000000,SKU10026,3.0,354.92
EVT200490,SESS100257,CUST1376,begin_checkout,2025-08-15 04:35:37.000000,SKU10026,3.0,354.92
EVT200491,SESS100259,CUST1138,page_view,2025-03-02 17:43:31.000000,,,
EVT200492,SESS100259,CUST1138,product_view,2025-03-02 17:43:55.000000,SKU10090,,411.71
EVT200493, sess100260 ,CUST1122,page_view,2025-04-11 11:13:43.000000,,,
EVT200494,SESS100260,, product_view ,2025-04-11 11:14:16.000000,SKU10013,,
EVT200495,SESS100261,CUST1060,page_view,2026-02-13 12:16:14.000000,,,
EVT200496,,CUST1060,product_view,2026-02-13 12:16:19.000000,SKU10130,,507.51
EVT200497,SESS100262,CUST1492,page_view,2025-09-12 21:21:18.000000,,,
EVT200498,SESS100262,CUST1492,product_view,2025-09-12 21:21:51.000000,SKU10077,,
EVT200499,SESS100262,CUST1492,add_to_cart,2025-09-12 21:22:14.000000,SKU10077,3.0,509.6
,SESS100262,CUST1492,begin_checkout,2025-09-12 21:22:17.000000,SKU10077,3.0,509.6
EVT200501,SESS100263,CUST1066,page_view,2025-09-16 19:59:22.000000,,,
EVT200502,SESS100263,CUST1066,product_view,2025-09-16 19:59:46.000000,SKU10183,,42.69
EVT200503,SESS100263,CUST1066,add_to_cart,2025-09-16 20:00:27.000000,SKU10183,2.0,42.69
EVT200504,SESS100263,,begin_checkout,2025-09-16 20:01:04.000000,SKU10183,2.0,42.69
EVT200505,SESS100264,CUST1481,page_view,2025-11-21 03:00:02.000000,,,
EVT200506,SESS100265,CUST1276,page_view,2025-10-09 00:31:11.000000,,,
EVT200507,SESS100265,CUST1276, product_view ,2025-10-09 00:31:49.000000,SKU10129,,159.71
EVT200508,SESS100266,,,2025-06-03 21:04:47.000000,,,
EVT200509,SESS100266,CUST1272,product_view,2025-06-03 21:05:38.000000,SKU10092,,94.26
EVT200510,SESS100266,CUST1272,add_to_cart,2025-06-03 21:07:40.000000,SKU10092,2.0,94.26
EVT200511,SESS100266,CUST1272,begin_checkout,2025-06-03 21:08:06.000000, sku10092 ,2.0,94.26
EVT200512,SESS100267,CUST1002,page_view,2025-12-09 19:01:22.000000,,,
EVT200513,SESS100268,CUST1032,,2025-05-18 21:09:04.000000,,,
EVT200514,SESS100268,CUST1032,product_view,2025-05-18 21:09:23.000000,SKU10040,,183.9
EVT200515,SESS100269,CUST1158,page_view,2025-04-16 23:06:25.000000,,,
EVT200516,SESS100271,CUST1381,page_view,2025-11-04 22:14:26.000000,,,
EVT200517,SESS100271,CUST1381,product_view,2025-11-04 22:15:05.000000,SKU10150,,283.12
EVT200518,SESS100271,CUST1381,add_to_cart,2025-11-04 22:15:49.000000,SKU10150,2.0,283.12
EVT200519,SESS100271,CUST1381,begin_checkout,2025-11-04 22:18:39.000000,SKU10150,2.0,283.12
EVT200520,SESS100272, CUST1487 ,page_view,2025-12-15 15:16:45.000000,,,
EVT200521,SESS100272, CUST1487 ,product_view,2025-12-15 15:16:51.000000,,,344.17
EVT200522,SESS100273,CUST1402,page_view,2025-07-27 08:53:16.000000,,,
EVT200523,SESS100273,CUST1402,product_view,2025-07-27 08:54:06.000000,SKU10126,,187.97
EVT200524,SESS100274,CUST1258,page_view,,,,
EVT200525,SESS100275,CUST1130,page_view,2025-09-24 06:54:00.000000,,,
EVT200526,SESS100275,CUST1130,product_view,2025-09-24 06:54:05.000000,SKU10082,,69.48
EVT200527,,CUST1469,page_view,2025-06-27 08:44:33.000000,,,
EVT200528,SESS100276,CUST1469,product_view,2025-06-27 08:44:43.000000,SKU10109,,314.75
EVT200529,SESS100276,CUST1469,add_to_cart,2025-06-27 08:46:10.000000,SKU10109,1.0,314.75
EVT200530,SESS100276,CUST1469,begin_checkout,2025-06-27 08:48:03.000000,SKU10109,1.0,314.75
EVT200531,SESS100276,CUST1469,purchase,2025-06-27 08:50:53.000000,SKU10109,1.0,314.75
EVT200532,SESS100277,CUST1430,page_view,2026-02-03 05:58:04.000000,,,
EVT200533,SESS100277,CUST1430,product_view,2026-02-03 05:58:33.000000,SKU10033,,101.86
EVT200534, SESS100278 ,CUST1224,page_view,2025-06-21 23:46:43.000000,,,
EVT200535,SESS100278,CUST1224,,2025-06-21 23:47:13.000000,SKU10079,,105.96
,SESS100278,CUST1224,add_to_cart,2025-06-21 23:48:11.000000,SKU10079,2.0,105.96
EVT200537,SESS100279,CUST1199,page_view,2026-01-30 22:15:05.000000,,,
EVT200538,SESS100279,CUST1199,product_view,2026-01-30 22:15:28.000000,SKU10020,,366.84
EVT200539,SESS100280,CUST1070,page_view,2025-03-23 08:28:57.000000,,,
EVT200540,,CUST1070,product_view,2025-03-23 08:29:15.000000,SKU10059,,226.78
EVT200541,SESS100280,CUST1070,add_to_cart,2025-03-23 08:31:49.000000,SKU10059,2.0,226.78
EVT200542,SESS100280,,begin_checkout,2025-03-23 08:32:21.000000,SKU10059,2.0,226.78
EVT200543,SESS100280, cust1070 ,purchase,2025-03-23 08:36:17.000000,SKU10059,2.0,226.78
EVT200544,SESS100281,CUST1058,page_view,2025-03-13 03:52:34.000000,,,
evt200545,,CUST1058,product_view,2025-03-13 03:53:25.000000,SKU10080,,63.19
EVT200546,SESS100282,CUST1322,page_view,2025-07-22 11:16:11.000000,,,
EVT200547,SESS100282,CUST1322,product_view,2025-07-22 11:16:46.000000,SKU10185,,326.13
EVT200548,SESS100283,CUST1115,page_view,2025-07-10 07:48:07.000000,,,
EVT200549,SESS100284,CUST1475,page_view,2025-08-31 15:57:20.000000,,,
EVT200550,SESS100284,CUST1475,product_view,2025-08-31 15:57:52.000000,SKU10010,,368.87
EVT200551,SESS100285,CUST1492,page_view,2025-10-09 04:49:15.000000,,,
EVT200552,SESS100285,CUST1492,product_view,2025-10-09 04:50:06.000000,SKU10129,,159.71
EVT200553,SESS100287,CUST1316,page_view,2025-12-11 05:14:41.000000,,,
EVT200554,SESS100287,CUST1316,product_view,2025-12-11 05:14:51.000000,SKU10197,,274.21
EVT200555,SESS100287,CUST1316,add_to_cart,2025-12-11 05:17:09.000000,SKU10197,4.0,274.21
EVT200556,SESS100287,CUST1316,begin_checkout,2025-12-11 05:18:19.000000,SKU10197,4.0,274.21
EVT200557,SESS100288,CUST1246,page_view,2025-04-25 10:15:10.000000,,,
EVT200558,SESS100288,CUST1246,product_view,2025-04-25 10:15:48.000000,SKU10013,,175.39
EVT200559,SESS100288,CUST1246,add_to_cart,2025-04-25 10:17:17.000000,SKU10013,4.0,175.39
EVT200560,SESS100288,CUST1246,begin_checkout,2025-04-25 10:19:55.000000,SKU10013,4.0,175.39
EVT200561,SESS100289,CUST1487,page_view,2025-09-22 03:41:11.000000,,,
EVT200562,SESS100289,CUST1487,product_view,2025-09-22 03:41:58.000000,SKU10014,,286.68
EVT200563,SESS100289,CUST1487,add_to_cart,2025-09-22 03:43:28.000000,SKU10014,1.0,286.68
EVT200564,SESS100289,CUST1487,begin_checkout,2025-09-22 03:45:12.000000,SKU10014,1.0,286.68
EVT200565,SESS100290,CUST1209,page_view,2025-05-03 01:24:14.000000,,,
EVT200566,SESS100290,CUST1209,product_view,2025-05-03 01:24:32.000000,SKU10073,,269.39
EVT200567,SESS100290,CUST1209,add_to_cart,2025-05-03 01:24:46.000000,SKU10073,1.0,269.39
EVT200568,sess100291,CUST1062,page_view,2025-11-05 06:04:23.000000,,,
EVT200569,SESS100292,CUST1150,page_view,2025-04-09 18:04:22.000000,,,
EVT200570,SESS100292,CUST1150, product_view ,2025-04-09 18:05:03.000000, sku10196 ,,24.57
EVT200571,SESS100292,CUST1150,add_to_cart,2025-04-09 18:07:01.000000,SKU10196,4.0,24.57
EVT200572, sess100292 ,CUST1150,begin_checkout,2025-04-09 18:07:49.000000,SKU10196,4.0,24.57
EVT200573,SESS100294,CUST1046,page_view,2025-10-06 01:33:15.000000,,,
EVT200574,SESS100294,CUST1046,product_view,2025-10-06 01:33:35.000000,SKU10169,,67.28
 EVT200575 ,SESS100295,,page_view,2025-06-15 12:56:05.000000,,,
EVT200576,SESS100295,,product_view,2025-06-15 12:56:09.000000,SKU10096,,243.26
EVT200577,SESS100295,,add_to_cart,2025-06-15 12:57:56.000000,SKU10096,4.0,243.26
EVT200578,SESS100295,,begin_checkout,2025-06-15 13:00:41.000000,SKU10096,4.0,243.26
EVT200579,SESS100296,CUST1181,page_view,2025-06-03 15:57:22.000000,,,
EVT200580,SESS100296,CUST1181,product_view,2025-06-03 15:57:59.000000,SKU10056,,85.54
EVT200581,SESS100297,CUST1034,page_view,2025-09-17 18:44:59.000000,,,
EVT200582,SESS100297,CUST1034,product_view,2025-09-17 18:45:10.000000,SKU10083,,205.16
EVT200583,SESS100297,CUST1034,add_to_cart,2025-09-17 18:47:34.000000,SKU10083,4.0,205.16
EVT200584,SESS100297,CUST1034,begin_checkout,2025-09-17 18:49:43.000000,SKU10083,4.0,205.16
EVT200585,SESS100298,,page_view,2025-11-16 06:58:48.000000,,,
,SESS100298,,product_view,2025-11-16 06:59:32.000000,SKU10119,,20.55
EVT200587,SESS100299,CUST1407,page_view,2025-08-11 20:51:23.000000,,,
