session_id,customer_id,session_start,session_end,session_duration_sec,pages_viewed,device_type,landing_page,traffic_source,campaign_name,converted_flag,revenue
SESS100194,CUST1106,2025-12-10 00:37:02.000000,,972.0,12.0,tablet,deals,referral,,False,0.0
SESS100195,CUST1335,2025-10-02 08:11:34.000000,2025-10-02 08:16:44.000000,310.0,2.0,desktop,category,referral,,False,0.0
SESS100196,,2025-04-16 22:24:59.000000,2025-04-16 22:31:12.000000,373.0,20.0,tablet,category,paid_search,Flash Sale Weekend,,0.0
,CUST1426,2025-03-11 10:09:25.000000,2025-03-11 10:22:24.000000,779.0,17.0,desktop,home,organic_search,,False,0.0
SESS100198,CUST1175,2025-06-14 10:57:12.000000,2025-06-14 11:12:47.000000,935.0,19.0,desktop,home,referral,,False,0.0
SESS100199,CUST1232,2025-11-30 18:48:05.000000,2025-11-30 18:58:50.000000,645.0,13.0,tablet,product,social,Holiday Gift Guide 2026,False,0.0
SESS100200,CUST1141,2025-05-20 21:36:22.000000,2025-05-20 22:06:04.000000,1782.0,1.0,tablet,home,direct,,True,27.38
SESS100201,CUST1127,2025-12-08 08:28:56.000000,2025-12-08 08:35:01.000000,365.0,13.0,desktop,deals, direct ,,,0.0
SESS100202,CUST1099,2025-05-14 12:40:39.000000,,1588.0,6.0,tablet,category,email,Diwali Festive Sale,False,0.0
SESS100203,CUST1331,2025-03-13 23:13:41.000000,2025-03-13 23:21:04.000000,443.0,18.0,mobile,home,organic_search,,True,418.68
SESS100204,CUST1017,2025-07-19 17:35:50.000000,2025-07-19 17:50:02.000000,852.0,10.0,tablet,deals,ORGANIC_SEARCH,,False,0.0
SESS100205,cust1263,,,67.0,14.0,desktop,category,direct,,True,234.92
SESS100206,CUST1387,2025-03-14 13:31:24.000000,2025-03-14 13:41:33.000000,609.0,19.0,desktop,category,email,Back to School Sale,False,0.0
SESS100207,CUST1168,2025-02-20 12:24:35.000000,2025-02-20 12:34:42.000000,607.0,20.0,tablet,search,paid_search,Valentine's Day Specials,False,0.0
SESS100208,CUST1495,2025-06-26 19:45:23.000000,2025-06-26 19:53:39.000000,496.0,9.0,mobile,home,referral,,True,347.25
SESS100209,CUST1370,2025-08-24 22:55:52.000000,2025-08-24 22:58:33.000000,161.0,17.0,tablet,new_arrivals,paid_search,Fall Fashion Preview,False,0.0
SESS100210,CUST1463,2025-05-31 06:04:35.000000,2025-05-31 06:18:26.000000,831.0,1.0,tablet,category,direct,,False,0.0
SESS100211,CUST1043,2025-07-14 04:55:13.000000,2025-07-14 05:09:23.000000,850.0,5.0,mobile,home,social,Back to School Sale,,0.0
SESS100212,CUST1238,2025-06-26 02:27:34.000000,2025-06-26 02:45:51.000000,1097.0,14.0,tablet,product,email,Valentine's Day Specials,True,49.58
,CUST1170,2025-12-30 16:22:50.000000,2025-12-30 16:39:22.000000,992.0,2.0,tablet,,social,Anniversary Special,False,0.0
SESS100214,CUST1113,2025-05-30 12:19:54.000000,2025-05-30 12:43:12.000000,1398.0,19.0,mobile,new_arrivals,,,False,0.0
SESS100215,CUST1203,,2025-12-03 23:36:40.000000,1445.0,16.0, desktop ,new_arrivals,organic_search,,False,
SESS100216,CUST1124,2025-03-21 23:04:39.000000,2025-03-21 23:17:13.000000,754.0,17.0,tablet,product,email,Back to School Sale,False,0.0
SESS100217,CUST1365,2025-09-05 23:44:18.000000,2025-09-06 00:09:25.000000,1507.0,6.0,mobile,home,direct,,False,0.0
SESS100218,CUST1291,2025-07-11 07:30:26.000000,,1497.0,20.0,desktop,product,social,Valentine's Day Specials,False,0.0
SESS100219,CUST1079,2025-06-09 12:40:37.000000,2025-06-09 13:07:42.000000,1625.0,5.0,desktop,category,email,Winter Warmup Deals,,0.0
SESS100220,CUST1404,2025-07-31 09:06:04.000000,2025-07-31 09:17:21.000000,677.0,9.0,tablet,new_arrivals,referral,,False,0.0
SESS100221,CUST1364,2025-03-02 10:53:02.000000,2025-03-02 11:22:18.000000,1756.0,15.0,tablet,product,social,Cyber Monday Deals,False,0.0
SESS100222,cust1214,2025-03-17 18:52:59.000000,2025-03-17 18:58:38.000000,339.0,8.0,tablet,deals,referral,,True,70.54
,CUST1013,2025-10-24 23:46:34.000000,2025-10-25 00:15:18.000000,1724.0,16.0,mobile,deals,social,Anniversary Special,False,0.0
SESS100224,CUST1023,2025-05-20 05:17:34.000000,2025-05-20 05:42:25.000000,1491.0,11.0,mobile,deals,social,Spring Clearance,False,0.0
SESS100225,CUST1362,2026-01-08 20:07:11.000000,2026-01-08 20:33:53.000000,1602.0,11.0,DESKTOP,search,organic_search,,False,0.0
SESS100226,CUST1488,2025-11-14 11:01:10.000000,2025-11-14 11:05:09.000000,239.0,,mobile,search,email,Cyber Monday Deals,True,209.29
SESS100227,CUST1191,2025-07-30 13:53:08.000000,2025-07-30 14:11:07.000000,1079.0,,desktop,deals,social,Holiday Gift Guide 2026,False,0.0
SESS100228,CUST1241,2025-11-16 08:17:50.000000,2025-11-16 08:23:48.000000,358.0,20.0,tablet,search,paid_search,Anniversary Special,False,0.0
SESS100229,CUST1292,2025-06-29 17:53:48.000000,2025-06-29 18:15:41.000000,1313.0,9.0,tablet,product,direct,,False,0.0
SESS100230,CUST1495,2026-02-08 14:13:57.000000,2026-02-08 14:35:15.000000,1278.0,4.0,desktop,home,social,Christmas Countdown,False,0.0
SESS100231,CUST1109,2025-11-11 12:30:02.000000,2025-11-11 12:47:09.000000,1027.0,15.0, desktop ,home,referral,,False,0.0
SESS100232,CUST1436,2025-04-28 16:30:01.000000,2025-04-28 16:34:29.000000,268.0,18.0,mobile,,social,Winter Warmup Deals,False,0.0
SESS100233,CUST1289,2025-03-02 09:15:53.000000,2025-03-02 09:18:51.000000,178.0,7.0,tablet,deals,social,Anniversary Special,False,0.0
SESS100234,CUST1164,2025-04-10 09:56:35.000000,2025-04-10 10:24:41.000000,1686.0,13.0,mobile,home,direct,,False,0.0
SESS100235,CUST1432,2025-03-22 23:51:16.000000,2025-03-23 00:01:57.000000,641.0,20.0,mobile,home,paid_search,Easter Weekend Sale,,0.0
SESS100236,CUST1128,2025-05-16 15:40:48.000000,2025-05-16 15:43:33.000000,165.0,9.0,desktop,category,social, winter warmup deals ,False,0.0
SESS100237,CUST1232,2025-07-30 00:35:46.000000,2025-07-30 00:39:30.000000,224.0,17.0,mobile,home,referral,,False,0.0
SESS100238,CUST1258,2025-12-22 01:55:25.000000,2025-12-22 02:14:38.000000,1153.0,3.0,tablet,deals,organic_search,,True,340.62
SESS100239,CUST1394,2025-05-02 04:29:32.000000,,55.0,13.0,mobile,home,,Spring Clearance,True,480.08
,CUST1009,2025-03-24 01:38:39.000000,2025-03-24 02:08:30.000000,1791.0,,desktop,product,,Easter Weekend Sale,True,80.81
SESS100241,CUST1119,2025-09-26 15:33:14.000000,2025-09-26 15:37:10.000000,236.0,7.0,mobile,search,paid_search,,True,198.73
SESS100242,CUST1229,2025-05-01 01:56:06.000000,2025-05-01 02:05:44.000000,578.0,6.0,tablet,home,referral,,False,0.0
SESS100243,CUST1366,2025-04-24 23:00:47.000000,2025-04-24 23:14:22.000000,815.0,13.0,desktop,category,direct,,False,0.0
SESS100244,CUST1084,2025-06-07 01:25:16.000000,2025-06-07 01:40:50.000000,934.0,9.0,desktop,deals,referral,,False,0.0
SESS100245,CUST1316,2025-04-14 12:56:52.000000,2025-04-14 13:07:31.000000,639.0,4.0,desktop,deals,,,True,236.97
SESS100246,CUST1286,2025-04-13 03:12:39.000000,2025-04-13 03:23:15.000000,636.0,19.0,desktop,new_arrivals,referral,,False,0.0
 sess100247 ,CUST1111,2025-08-18 01:50:57.000000,2025-08-18 01:55:54.000000,297.0,13.0,mobile,deals,referral,,True,417.6
SESS100248,CUST1417,2025-12-12 07:18:49.000000,2025-12-12 07:34:24.000000,935.0,13.0,mobile,category,referral,,False,0.0
SESS100249,CUST1115,2025-07-18 13:30:11.000000,2025-07-18 13:58:41.000000,1710.0,19.0, desktop ,new_arrivals,referral,,True,338.87
SESS100250,CUST1419,2025-12-12 08:12:47.000000,2025-12-12 08:32:46.000000,1199.0,1.0,mobile,deals,referral,,False,0.0
SESS100251,CUST1439,2025-09-21 18:49:08.000000,2025-09-21 19:08:15.000000,1147.0,,mobile,search,,,False,0.0
SESS100252,CUST1085,2026-01-28 01:15:15.000000,2026-01-28 01:17:04.000000,109.0,5.0,tablet,new_arrivals,social,Mid-Year Mega Sale,False,0.0
SESS100253,CUST1039,2025-07-30 05:38:27.000000,2025-07-30 05:41:02.000000,155.0,16.0,tablet,search,organic_search,,False,0.0
SESS100254,CUST1435,2025-02-21 07:13:01.000000,2025-02-21 07:18:08.000000,307.0,10.0,desktop,search,organic_search,,True,467.43
SESS100255,CUST1204,2025-06-09 09:32:08.000000,2025-06-09 10:01:59.000000,1791.0,14.0,mobile,new_arrivals,organic_search,,False,0.0
SESS100256,CUST1489,2025-06-25 07:13:49.000000,2025-06-25 07:21:45.000000,476.0,11.0,mobile,,direct,,False,0.0
SESS100257,CUST1376,2025-08-15 04:30:41.000000,2025-08-15 04:51:06.000000,1225.0,18.0, tablet ,search,direct,,False,0.0
SESS100258,CUST1195,,2025-12-14 06:32:54.000000,,,MOBILE,product,social,Labor Day Savings,False,0.0
SESS100259,CUST1138,2025-03-02 17:43:21.000000,2025-03-02 18:10:43.000000,1642.0,17.0,desktop,home,organic_search,,True,324.51
SESS100260,CUST1122,2025-04-11 11:13:39.000000,2025-04-11 11:32:59.000000,1160.0,,mobile,product,direct,,True,21.39
SESS100261,CUST1060,2026-02-13 12:16:07.000000,2026-02-13 12:25:01.000000,534.0,12.0,tablet,home,email,Easter Weekend Sale,False,
SESS100262,CUST1492,2025-09-12 21:21:12.000000,2025-09-12 21:22:17.000000,65.0,3.0,mobile,category,organic_search,,False,0.0
SESS100263,CUST1066,2025-09-16 19:59:20.000000,2025-09-16 20:01:04.000000,104.0,6.0,mobile,search,direct,,False,0.0
SESS100264,CUST1481,2025-11-21 02:59:55.000000,2025-11-21 03:15:35.000000,940.0,,mobile,,social,,False,0.0
SESS100265,CUST1276,2025-10-09 00:31:06.000000,2025-10-09 00:58:56.000000,,18.0,desktop,home,social,Labor Day Savings,False,0.0
SESS100266,CUST1272,2025-06-03 21:04:41.000000,2025-06-03 21:11:49.000000,428.0,16.0,,deals,direct,,False,0.0
SESS100267,CUST1002,2025-12-09 19:01:22.000000,2025-12-09 19:02:57.000000,95.0,9.0,,deals,,,True,68.65
SESS100268,CUST1032,2025-05-18 21:08:59.000000,2025-05-18 21:35:31.000000,1592.0,7.0,,search,paid_search,Diwali Festive Sale,False,0.0
SESS100269,CUST1158,2025-04-16 23:06:23.000000,2025-04-16 23:27:22.000000,1259.0,5.0,mobile, home ,,Flash Sale Weekend,False,0.0
,CUST1161,2025-09-09 11:13:58.000000,2025-09-09 11:41:05.000000,1627.0,12.0,,product,paid_search,Fall Fashion Preview,False,0.0
SESS100271,CUST1381,2025-11-04 22:14:23.000000,2025-11-04 22:24:28.000000,605.0,16.0,mobile,new_arrivals,referral,,False,0.0
SESS100272, CUST1487 ,2025-12-15 15:16:35.000000,2025-12-15 15:35:19.000000,1124.0,3.0,desktop,category,social,Loyalty Rewards Week,False,0.0
SESS100273,CUST1402,2025-07-27 08:53:08.000000,2025-07-27 08:55:55.000000,167.0,5.0,mobile,new_arrivals, paid_search ,Valentine's Day Specials,True,354.64
SESS100274,CUST1258,2025-04-03 19:24:51.000000,2025-04-03 19:43:45.000000,1134.0,12.0,tablet,,organic_search,,False,0.0
SESS100275,CUST1130,2025-09-24 06:53:54.000000,2025-09-24 07:20:04.000000,1570.0,18.0,tablet,search,paid_search,Anniversary Special,False,0.0
SESS100276,CUST1469,2025-06-27 08:44:23.000000,2025-06-27 08:52:03.000000,460.0,17.0,mobile,home,organic_search,,True,148.27
SESS100277,CUST1430,2026-02-03 05:58:01.000000,2026-02-03 06:07:00.000000,539.0,16.0,desktop,search,social,Labor Day Savings,False,0.0
SESS100278,CUST1224,2025-06-21 23:46:38.000000,2025-06-22 00:00:12.000000,814.0,18.0,desktop,home,paid_search, Prime Day Rivals ,False,0.0
SESS100279,CUST1199,2026-01-30 22:14:55.000000,2026-01-30 22:15:33.000000,38.0,6.0,mobile,product,email,,False,0.0
SESS100280,CUST1070,2025-03-23 08:28:57.000000,2025-03-23 08:39:26.000000,629.0,15.0,tablet,search,paid_search,Anniversary Special,True,327.88
SESS100281,CUST1058,2025-03-13 03:52:27.000000,2025-03-13 03:57:40.000000,313.0,5.0,mobile,home,referral,,False,0.0
SESS100282,CUST1322,2025-07-22 11:16:11.000000,2025-07-22 11:33:42.000000,,3.0,tablet,product,social,Summer Blowout 2026,False,0.0
SESS100283,CUST1115,2025-07-10 07:48:02.000000,2025-07-10 07:50:14.000000,132.0,1.0,mobile,home,EMAIL,Diwali Festive Sale,False,0.0
SESS100284,CUST1475,2025-08-31 15:57:19.000000,2025-08-31 16:09:25.000000,,,tablet,product,email,Back to School Sale,False,
SESS100285,CUST1492,2025-10-09 04:49:12.000000,2025-10-09 04:50:58.000000,106.0,5.0,desktop,search,organic_search,,False,0.0
,,2025-09-27 21:59:56.000000,2025-09-27 22:25:33.000000,1537.0,17.0,mobile,search,paid_search,Labor Day Savings,False,0.0
SESS100287,CUST1316,2025-12-11 05:14:32.000000,2025-12-11 05:41:00.000000,1588.0,17.0,mobile,category,paid_search,Valentine's Day Specials,False,0.0
SESS100288,CUST1246,2025-04-25 10:15:09.000000,2025-04-25 10:31:59.000000,1010.0,13.0,desktop,,direct,,False,
SESS100289,CUST1487,2025-09-22 03:41:03.000000,2025-09-22 03:57:39.000000,996.0,5.0,tablet,home,referral,,False,0.0
SESS100290,CUST1209,2025-05-03 01:24:14.000000,2025-05-03 01:24:46.000000,32.0,20.0,mobile,home,social,Diwali Festive Sale,True,38.3
SESS100291,CUST1062,2025-11-05 06:04:23.000000,2025-11-05 06:24:40.000000,1217.0,19.0,tablet,deals, organic_search ,,False,0.0
SESS100292,CUST1150,2025-04-09 18:04:17.000000,2025-04-09 18:27:48.000000,1411.0,13.0, tablet ,search,email,Valentine's Day Specials,False,0.0
,CUST1176,2025-03-01 10:11:14.000000,2025-03-01 10:37:10.000000,1556.0,4.0,mobile,home,social,Easter Weekend Sale,False,0.0
SESS100294,CUST1046,2025-10-06 01:33:06.000000,2025-10-06 01:39:58.000000,412.0,4.0,desktop, new_arrivals ,social,Holiday Gift Guide 2026,False,0.0
SESS100295,,2025-06-15 12:55:55.000000,2025-06-15 13:09:49.000000,834.0,18.0,,category,direct,,False,0.0
SESS100296,CUST1181,2025-06-03 15:57:22.000000,2025-06-03 16:04:58.000000,456.0,5.0,desktop,,social,End of Season Clearance,False,0.0
SESS100297,CUST1034,2025-09-17 18:44:49.000000,2025-09-17 19:00:27.000000,938.0,17.0,mobile,search,organic_search,,False,
SESS100298,,2025-11-16 06:58:47.000000,2025-11-16 07:06:48.000000,481.0,15.0,desktop,deals,organic_search,,False,0.0
SESS100299,CUST1407,2025-08-11 20:51:20.000000,2025-08-11 21:20:44.000000,1764.0,,desktop,search,paid_search,Holiday Gift Guide 2026,False,0.0
SESS100300,CUST1355,2025-07-28 23:06:10.000000,2025-07-28 23:27:21.000000,1271.0,8.0,desktop,deals,referral,,False,0.0
SESS100301,CUST1481,2025-10-31 04:23:51.000000,2025-10-31 04:47:06.000000,1395.0,12.0,mobile, home ,referral,,False,0.0
SESS100302,CUST1089,2025-04-28 17:24:06.000000,2025-04-28 17:43:23.000000,1157.0,20.0,tablet,search,direct,,False,0.0
SESS100303,CUST1393,2025-09-09 16:28:25.000000,2025-09-09 16:29:45.000000,80.0,11.0,mobile,home,referral,,False,0.0
,CUST1042,2025-10-24 18:28:27.000000,2025-10-24 18:32:50.000000,263.0,10.0,tablet,deals,organic_search,,True,330.97
,CUST1009,2025-04-03 23:01:16.000000,2025-04-03 23:05:14.000000,238.0,5.0,desktop,search,organic_search,,True,260.98
SESS100306,CUST1471,2025-03-03 06:02:56.000000,2025-03-03 06:03:53.000000,57.0,16.0,tablet,product,organic_search,,False,0.0
SESS100307,,2025-12-08 04:19:17.000000,2025-12-08 04:29:14.000000,597.0,10.0,desktop,search,direct,,False,0.0
SESS100308,CUST1285,2025-10-30 08:26:20.000000,2025-10-30 08:54:54.000000,1714.0,14.0,desktop,new_arrivals,paid_search,Anniversary Special,False,0.0
SESS100309,CUST1432,2025-08-12 22:15:04.000000,2025-08-12 22:31:42.000000,998.0,12.0,tablet,deals,organic_search,,False,
SESS100310,,2025-12-08 09:09:25.000000,2025-12-08 09:34:37.000000,1512.0,10.0,desktop,home,email,Valentine's Day Specials,True,99.81
SESS100311,CUST1490,2025-06-29 02:59:05.000000,2025-06-29 03:22:20.000000,1395.0,1.0,mobile,new_arrivals,organic_search,,True,81.79
SESS100312,CUST1411,2025-11-07 13:17:32.000000,2025-11-07 13:41:28.000000,1436.0,8.0,mobile,deals,direct,,False,0.0
SESS100313,CUST1204,2026-02-01 21:33:49.000000,2026-02-01 21:40:34.000000,405.0,12.0,,search,organic_search,,False,0.0
,CUST1479,2026-02-08 12:28:13.000000,2026-02-08 12:39:06.000000,653.0,12.0,desktop,category,referral,,False,0.0
SESS100315,CUST1382,2025-11-22 08:43:23.000000,2025-11-22 09:09:54.000000,1591.0,6.0,desktop,category,organic_search,,True,220.79
SESS100316,CUST1233,2025-12-01 05:24:06.000000,2025-12-01 05:41:27.000000,1041.0,2.0,desktop,category,organic_search,,False,0.0
SESS100317,CUST1282,2025-03-01 22:38:37.000000,,661.0,17.0,desktop,home,referral,,False,0.0
SESS100318,CUST1325,2025-03-11 19:48:32.000000,2025-03-11 19:52:47.000000,255.0,11.0,desktop,new_arrivals,organic_search,,False,0.0
SESS100319,CUST1361,2025-10-22 12:41:27.000000,2025-10-22 12:45:36.000000,249.0,11.0,mobile,deals,paid_search,Anniversary Special,False,0.0
SESS100320,CUST1051,2025-10-03 13:43:18.000000,2025-10-03 14:02:34.000000,1156.0,8.0,desktop,new_arrivals,organic_search,,False,0.0
SESS100321,CUST1028,,2025-05-24 18:22:13.000000,591.0,11.0,mobile,home,,,,328.41
SESS100322,CUST1420,2025-05-05 21:24:24.000000,2025-05-05 21:34:13.000000,,14.0,tablet,search,social,Winter Warmup Deals,False,0.0
SESS100323,CUST1084,2025-04-13 19:49:22.000000,2025-04-13 19:49:57.000000,35.0,4.0,mobile,new_arrivals,referral,,False,0.0
SESS100324,CUST1045,,,1466.0,16.0,mobile,search,social,Flash Sale Weekend,True,378.31
SESS100325,CUST1357,2025-09-10 01:09:32.000000,2025-09-10 01:38:38.000000,1746.0,20.0,desktop,home,paid_search,Flash Sale Weekend,False,0.0
SESS100326,CUST1125,2025-08-04 13:33:17.000000,2025-08-04 13:49:00.000000,943.0,4.0,tablet,search,direct,,False,0.0
SESS100327,CUST1279,2025-08-19 13:40:25.000000,2025-08-19 14:06:25.000000,1560.0,10.0,mobile,product,referral,,True,348.38
SESS100328,CUST1364,2025-06-10 19:20:05.000000,2025-06-10 19:26:31.000000,,4.0,desktop,product,email,Winter Warmup Deals,False,0.0
SESS100329,CUST1014,2025-06-03 01:58:50.000000,2025-06-03 02:17:48.000000,1138.0,8.0,desktop,search,direct,,False,0.0
SESS100330,CUST1149,2025-03-12 00:22:52.000000,2025-03-12 00:24:51.000000,119.0,9.0,mobile,deals,referral,,False,0.0
SESS100331,CUST1360,2025-08-08 01:31:22.000000,2025-08-08 01:49:48.000000,1106.0,20.0,tablet,search,direct,,False,0.0
SESS100332,CUST1294,2025-10-13 17:03:27.000000,2025-10-13 17:22:11.000000,1124.0,4.0,mobile,deals,organic_search,,False,0.0
SESS100333,CUST1053,2025-07-27 13:11:28.000000,2025-07-27 13:32:20.000000,1252.0,10.0,tablet,deals,paid_search,Back to School Sale,False,0.0
SESS100334,CUST1099,2025-12-20 21:08:56.000000,2025-12-20 21:32:45.000000,,6.0,mobile,deals,paid_search,Valentine's Day Specials,False,0.0
SESS100335,CUST1369,2025-07-28 12:55:03.000000,2025-07-28 13:23:33.000000,1710.0,8.0,tablet,new_arrivals,direct,,False,0.0
SESS100336,,2025-03-12 22:19:51.000000,2025-03-12 22:41:49.000000,1318.0,9.0,desktop,deals,paid_search,Loyalty Rewards Week,False,
SESS100337,CUST1411,2025-12-23 01:40:19.000000,2025-12-23 01:56:52.000000,993.0,20.0,desktop,new_arrivals,referral,,False,0.0
SESS100338,CUST1257,2025-10-20 00:25:35.000000,2025-10-20 00:52:35.000000,1620.0,7.0,desktop,search,organic_search,,False,0.0
SESS100339,CUST1390,2026-01-11 11:44:43.000000,2026-01-11 11:54:26.000000,583.0,4.0,tablet,new_arrivals,direct,,False,0.0
SESS100340, CUST1464 ,2026-01-12 06:35:52.000000,2026-01-12 06:45:36.000000,584.0,5.0,tablet,search,organic_search,,True,150.56
SESS100341,CUST1263,2025-07-01 12:42:41.000000,2025-07-01 12:49:45.000000,424.0,20.0,tablet,new_arrivals,referral,,True,108.37
SESS100342,CUST1171,2025-10-12 10:13:24.000000,2025-10-12 10:23:01.000000,577.0,6.0,tablet,new_arrivals,direct,,False,0.0
SESS100343,CUST1438,2025-09-13 09:37:29.000000,2025-09-13 10:04:41.000000,,7.0,tablet,search,organic_search,,False,0.0
SESS100344,CUST1126,2025-05-25 22:42:56.000000,2025-05-25 22:50:33.000000,457.0,16.0,desktop,home,referral,,False,0.0
SESS100345,CUST1437,2026-01-04 10:51:13.000000,2026-01-04 10:52:27.000000,74.0,19.0,desktop,product,direct,,False,0.0
,CUST1458,2025-08-16 15:44:18.000000,2025-08-16 15:58:37.000000,859.0,11.0,mobile,category,social,Holiday Gift Guide 2026,False,0.0
SESS100347,CUST1137,2025-08-11 11:24:37.000000,2025-08-11 11:25:40.000000,63.0,14.0,tablet,home,social,Anniversary Special,False,0.0
SESS100348,CUST1192,2025-07-27 15:47:27.000000,2025-07-27 16:02:42.000000,915.0,11.0,mobile,search,email,Loyalty Rewards Week,False,0.0
SESS100349,CUST1148,2025-06-20 21:48:39.000000,2025-06-20 22:15:04.000000,1585.0,1.0,tablet,category,social,Winter Warmup Deals,False,0.0
SESS100350,CUST1177,2025-03-08 15:08:02.000000,2025-03-08 15:37:57.000000,1795.0,8.0,tablet,category,referral,,False,0.0
SESS100351,CUST1173,2025-09-01 21:34:26.000000,2025-09-01 21:46:54.000000,748.0,,mobile,search,organic_search,,True,53.54
SESS100352,CUST1402,2025-08-18 09:54:19.000000,2025-08-18 09:56:28.000000,129.0,7.0,desktop,category,social,Fall Fashion Preview,True,109.24
SESS100353,CUST1394,2026-01-31 08:53:35.000000,2026-01-31 08:55:42.000000,127.0,15.0,,home,social,Easter Weekend Sale,False,0.0
SESS100354,CUST1201,2025-10-11 04:08:38.000000,2025-10-11 04:18:26.000000,588.0,10.0,tablet,product,email,Summer Blowout 2026,False,0.0
SESS100355,CUST1042,2025-06-14 15:56:12.000000,,1252.0,15.0,,product,email,Spring Clearance,True,380.87
SESS100356,CUST1426,2025-06-24 12:44:43.000000,2025-06-24 13:07:33.000000,1370.0,,desktop,product,email,Fall Fashion Preview,False,0.0
SESS100357,CUST1225,2025-03-17 05:07:01.000000,2025-03-17 05:10:12.000000,191.0,20.0,tablet,new_arrivals,direct,,False,0.0
SESS100358,CUST1342,2025-12-08 18:03:57.000000,2025-12-08 18:26:33.000000,1356.0,14.0,tablet,deals,referral,,True,364.47
SESS100359,CUST1147,,2025-11-20 23:24:49.000000,366.0,8.0,tablet,product,organic_search,,False,0.0
SESS100360,CUST1016,2025-06-14 17:48:57.000000,2025-06-14 18:05:59.000000,1022.0,10.0,desktop,,paid_search,Winter Warmup Deals,False,0.0
