order_id,payment_method,payment_status,transaction_fee,currency
ORD7673,debit_card,completed,22.33,BRL
ORD7674,debit_card,completed,1.66,JPY
ORD7675,credit_card,completed,12.59,AUD
ORD7676,credit_card,failed,5.49,EUR
ORD7677,paypal,completed,22.49,AUD
ORD7678,paypal,completed,21.29,INR
ORD7679,wallet,completed,3.38,CAD
ORD7680,bank_transfer,completed,,JPY
ORD7681,paypal,completed,18.68,AUD
ORD7682,debit_card,completed,14.06,INR
ORD7683,paypal,completed,9.88,USD
ORD7684,debit_card,completed,9.33,JPY
ORD7685,debit_card,completed,7.61,INR
ORD7686,wallet,completed,4.91,BRL
ORD7687,,completed,11.22,AUD
ORD7688,paypal,completed,3.6,JPY
ORD7689,debit_card,completed,,
ORD7690,credit_card,completed,2.77,EUR
ORD7691,bank_transfer,pending,12.85,USD
ORD7692,debit_card,completed,22.36,USD
,,completed,2.15,GBP
,wallet,completed,14.69,
ORD7695,debit_card,completed,13.91,EUR
ORD7696,credit_card,completed,8.35,USD
ORD7697,bank_transfer,completed,20.34,USD
ORD7698,,completed,14.52,JPY
ORD7699,wallet,pending,16.78,GBP
ORD7700,bank_transfer, refunded ,23.99,INR
ORD7701,bank_transfer,completed,23.52,JPY
 ord7702 ,credit_card,completed,24.55,GBP
ORD7703,credit_card,,11.86,INR
ORD7704,credit_card,completed,6.51,EUR
ORD7705,debit_card,completed,17.4,CAD
,credit_card,completed,12.7,USD
ORD7707,debit_card,pending,3.5,JPY
ORD7708, wallet ,completed,21.02,JPY
ORD7709,wallet,completed,11.55,GBP
ORD7710,wallet,completed,7.77, aud 
ORD7711,credit_card,failed,3.55,INR
ORD7712,bank_transfer,completed,14.44,
ORD7713,debit_card,completed,6.42,GBP
ORD7714,,completed,2.4,GBP
ORD7715,debit_card,pending,19.98,GBP
ORD7716,paypal,completed,20.58,AUD
ORD7717,debit_card,completed,12.35,EUR
ORD7718,debit_card,refunded,10.59,JPY
ORD7719,bank_transfer,completed,14.17,EUR
ORD7720,wallet,completed,1.44,
ORD7721,wallet,completed,15.16, USD 
ORD7722,wallet,refunded,18.09,JPY
ORD7723,,completed,7.22,INR
ORD7724,wallet,COMPLETED,,GBP
ORD7725,credit_card,refunded,16.27,GBP
ORD7726,paypal,completed,22.16,BRL
ORD7727,credit_card,completed,9.49,AUD
ORD7728,BANK_TRANSFER,completed,4.57,AUD
ORD7729,,completed,9.73,CAD
ORD7730,credit_card,refunded,7.9,CAD
ORD7731,bank_transfer,completed,1.87,GBP
 ORD7732 ,wallet,completed,14.68,JPY
ORD7733,wallet,refunded,24.01,JPY
ORD7734,bank_transfer,completed,15.83,GBP
ORD7735,credit_card,completed,19.42,INR
ORD7736,credit_card,completed,15.56,BRL
ORD7737,credit_card,completed,2.25,JPY
ORD7738,paypal,completed,4.62,GBP
ORD7739,paypal,completed,23.32,AUD
ORD7740,,completed,11.18,EUR
ORD7741,credit_card,COMPLETED,10.38,INR
ORD7742,wallet,completed,24.71,INR
ORD7743,credit_card,completed,24.24,EUR
ORD7744,debit_card,completed,19.92,EUR
ORD7745,paypal,,6.03,GBP
ORD7746,wallet,pending,20.18,JPY
ORD7747,debit_card,completed,24.15,JPY
ORD7748,debit_card,completed,9.45,JPY
ORD7749,debit_card,completed,19.78,CAD
ORD7750,debit_card,completed,0.78,EUR
ORD7751,paypal,completed,20.64,CAD
ORD7752,credit_card,completed,8.65,cad
ORD7753,paypal,completed,20.82,CAD
ORD7754,debit_card,completed,16.04,BRL
ORD7755, credit_card ,completed,5.29,EUR
ORD7756,debit_card,completed,12.6,AUD
ORD7757,debit_card,failed,11.27,JPY
ORD7758, debit_card ,completed,8.44,CAD
ORD7759,bank_transfer,completed,9.76,JPY
ORD7760,debit_card,completed,18.39,GBP
ORD7761,bank_transfer,completed,13.14,USD
ORD7762,bank_transfer,completed,14.77,JPY
ORD7763,,completed,,BRL
ORD7764,wallet,,14.49,USD
ORD7765,wallet,completed,12.97,JPY
ORD7766, credit_card ,,12.14,JPY
ORD7767,debit_card,failed,,AUD
ORD7768,wallet,completed,10.4,
ORD7769,wallet,completed,19.64,AUD
ORD7770,bank_transfer,completed,23.37,USD
ORD7771,bank_transfer,completed,,CAD
ORD7772,debit_card,completed,9.63,AUD
ORD7773,wallet,completed,10.27,CAD
ORD7774,bank_transfer,completed,1.33,JPY
ORD7775,wallet, failed ,23.25,BRL
ORD7776,bank_transfer,refunded,3.47,CAD
ORD7777,credit_card,refunded,10.02,GBP
ORD7778,paypal,refunded,22.28,INR
,credit_card,completed,22.02,CAD
ORD7780,wallet,completed,22.16,USD
,credit_card,completed,,BRL
ORD7782,paypal,pending,,JPY
ORD7783,wallet,completed,6.78,EUR
ORD7784,,completed,1.84,EUR
ORD7785,,completed,8.87,CAD
ORD7786,paypal,completed,17.75,BRL
ORD7787,credit_card,pending,12.41,CAD
ORD7788,wallet,completed,11.63,AUD
ORD7789,wallet,refunded,5.67,GBP
ORD7790,wallet,completed,1.17,AUD
ORD7791,debit_card,completed,6.25,CAD
ORD7792,wallet,completed,4.97,JPY
ORD7793,credit_card,completed,18.97,CAD
ORD7794,bank_transfer,completed,6.34,AUD
ORD7795,paypal,completed,4.9,EUR
ORD7796,paypal,completed,22.61,JPY
ORD7797,credit_card,completed,21.21,USD
ORD7798,wallet,completed,2.53,CAD
ORD7799,credit_card,completed,9.97,EUR
ORD7800,bank_transfer,refunded,20.72,CAD
ORD7801,debit_card,completed,11.56,JPY
ORD7802, paypal ,completed,10.57,USD
,paypal,completed,13.14,inr
ORD7804,debit_card,completed,12.82,AUD
ORD7805,credit_card,,22.11,GBP
ORD7806,credit_card,completed,5.69,JPY
ORD7807,bank_transfer,completed,20.97,USD
ORD7808,bank_transfer,completed,17.14,EUR
ORD7809,wallet,completed,,JPY
ORD7810,bank_transfer,completed,11.56,JPY
ORD7811,credit_card,refunded,,USD
, paypal ,completed,16.53,EUR
ORD7813,credit_card,completed,4.55,GBP
ORD7814, wallet ,completed,23.98,CAD
ORD7815,wallet,pending,2.56,CAD
ORD7816,credit_card,completed,5.26,USD
ORD7817,bank_transfer,completed,2.31,GBP
ORD7818,bank_transfer,completed,16.66,JPY
ORD7819,paypal,completed,5.74,JPY
ORD7820,paypal,completed,1.98,USD
ORD7821,bank_transfer,failed,18.15,AUD
ORD7822,debit_card,refunded,3.76,cad
ORD7823,paypal,completed,8.42,GBP
ORD7824,wallet,completed,14.09,CAD
ORD7825,paypal,completed,8.84,CAD
,,completed,7.76,INR
ORD7827,bank_transfer,refunded,15.39,CAD
,debit_card,completed,,GBP
ORD7829,paypal,completed,8.07,JPY
ORD7830,debit_card,completed,21.24,EUR
ORD7831,credit_card,FAILED,1.27,INR
ORD7832,credit_card,completed,22.36,CAD
ORD7833,wallet,pending,13.91,
ORD7834,paypal,completed,5.98,GBP
ORD7835,debit_card,completed,19.5,GBP
ORD7836,debit_card,refunded,19.5,BRL
ORD7837,bank_transfer,,2.74,GBP
,credit_card,,23.41,GBP
ORD7839,debit_card,pending,22.45,USD
ORD7840,credit_card,completed,2.43,CAD
ORD7841,wallet,completed,9.35,USD
ORD7842,,,23.4,EUR
ORD7843,bank_transfer,,7.45,
ORD7844,wallet,completed,17.76,JPY
ORD7845,debit_card,completed,4.62,JPY
,credit_card,pending,4.3,GBP
ORD7847,bank_transfer,completed,8.36,INR
ORD7848,debit_card,completed,2.07,GBP
ORD7849,bank_transfer,completed,,AUD
ORD7850,paypal,failed,19.6,GBP
ORD7851,wallet,refunded,19.76,BRL
ORD7852,bank_transfer,completed,0.77,CAD
,,refunded,17.69,USD
ORD7854,debit_card,completed,14.41,BRL
ORD7855,wallet,completed,8.96,JPY
,paypal,COMPLETED,,GBP
ORD7857,paypal,pending,23.8, BRL 
ORD7858,wallet,completed,7.87,AUD
ORD7859,bank_transfer,completed,6.97,AUD
ORD7860,debit_card,refunded,3.38,GBP
ORD7861,wallet,refunded,22.47,INR
ORD7862,paypal,refunded,22.14,AUD
 ord7863 ,wallet,refunded,,JPY
ORD7864,debit_card,completed,20.18,INR
ORD7865,paypal,completed,18.92,BRL
ORD7866,bank_transfer,pending,2.67,USD
ORD7867,wallet,completed,17.21,INR
ORD7868,wallet,completed,22.82,
, debit_card ,completed,2.41,BRL
ORD7870,wallet,completed,24.07,GBP
ORD7871,bank_transfer,completed,10.76,inr
ORD7872,bank_transfer,completed,7.81,EUR
,bank_transfer,completed,,
,credit_card,completed,16.22,AUD
ORD7875,credit_card,pending,22.28,CAD
ORD7876,paypal,completed,5.54,INR
,wallet,pending,8.82,GBP
ORD7878,wallet,completed,6.39,CAD
ORD7879,bank_transfer,completed,20.14,BRL
ORD7880,paypal,completed,13.15,CAD
ORD7881, debit_card ,completed,20.8,AUD
ORD7882,paypal,completed,9.36,JPY
ORD7883,bank_transfer,completed,7.94,JPY
ORD7884,debit_card,completed,10.29,
ORD7885,bank_transfer,completed,7.26,JPY
ORD7886,credit_card,failed,14.31,CAD
ORD7887,wallet,completed,1.13,EUR
ORD7888,paypal,completed,15.26,AUD
ORD7889,paypal,,1.81,USD
ORD7890,credit_card,refunded,20.32,JPY
ORD7891,debit_card,completed,5.75,INR
ORD7892,bank_transfer,pending,1.95,INR
ORD7893,bank_transfer,completed,15.11,EUR
,paypal,completed,18.15,USD
ORD7895,credit_card,completed,9.53,JPY
ORD7896,bank_transfer,refunded,8.1,USD
,bank_transfer,completed,7.08,BRL
,wallet,pending,24.61,INR
ORD7899,paypal,completed,1.21,GBP
ORD7900,paypal,completed,21.93,GBP
ORD7901,wallet,completed,1.2,BRL
ORD7902,debit_card,completed,17.6,JPY
,wallet,completed,20.93,AUD
ORD7904,debit_card,pending,19.41,GBP
ORD7905,wallet,completed,24.9,USD
ORD7906,debit_card,,1.52,BRL
ORD7907,debit_card,pending,8.67,EUR
ORD7908,debit_card,pending,1.28,
ORD7909,credit_card,completed,2.09,BRL
ORD7910,bank_transfer,completed,24.95,USD
ORD7911,credit_card,completed,20.83,INR
ORD7912,wallet,failed,10.83,EUR
ORD7913,credit_card,completed,22.84,AUD
ORD7914,paypal,refunded,10.84, INR 
ORD7915,bank_transfer,,17.64,JPY
ORD7916,credit_card,,8.78,INR
ORD7917,bank_transfer, failed ,10.39,AUD
ORD7918,bank_transfer,completed,1.96,AUD
ORD7919,credit_card,failed,12.63,USD
ORD7920,paypal,pending,6.66,AUD
ORD7921, paypal ,completed,20.6,JPY
ORD7922,debit_card,completed,18.06,EUR
ORD7923,wallet,completed,15.61,USD
ORD7924,credit_card, completed ,14.34,JPY
,bank_transfer,completed,24.9,BRL
ORD7926,paypal, completed ,6.92,jpy
ORD7927,bank_transfer,pending,10.9,INR
ORD7928,debit_card,refunded,15.94,JPY
ORD7929,bank_transfer,completed,23.15,AUD
ORD7930,wallet,,10.86,GBP
 ord7931 ,credit_card,refunded,9.54,EUR
,credit_card,completed,19.21,AUD
ORD7933,wallet,pending,15.71,EUR
ORD7934,wallet,completed,14.91,USD
ORD7935,wallet,completed,2.73,AUD
ORD7936,,completed,16.75,EUR
ORD7937,paypal,completed,19.83,USD
ORD7938, wallet ,completed,4.61,USD
ORD7939,credit_card,pending,6.68, gbp 
ORD7940,credit_card,completed,23.5,BRL
ORD7941,debit_card,completed,23.18,CAD
ORD7942, credit_card ,completed,24.08,CAD
ORD7943,credit_card,completed,,USD
ORD7944,paypal,completed,18.29,BRL
ORD7945, credit_card ,refunded,16.22,INR
,wallet,completed,24.46,INR
ORD7947,paypal,completed,16.02,INR
,bank_transfer,completed,11.0,USD
ORD7949,credit_card,completed,19.97,USD
ORD7950,bank_transfer,completed,20.69,AUD
ORD7951,debit_card,completed,5.61,JPY
ORD7952,wallet,completed,6.54,USD
ORD7953,bank_transfer,completed,9.49,GBP
ORD7954,bank_transfer,,4.46,JPY
ORD7955,bank_transfer,completed,3.27,INR
ORD7956,wallet,refunded,7.92,USD
ORD7957,paypal,completed,15.0,USD
ORD7958,credit_card,completed,8.3,JPY
ORD7959,wallet,completed,19.95,EUR
ORD7960,credit_card,refunded,3.88,GBP
ORD7961, paypal ,completed,11.55,BRL
ORD7962,credit_card,completed,20.39,USD
ORD7963, bank_transfer ,refunded,3.73,GBP
ORD7964,bank_transfer,completed,24.38,BRL
ORD7965,debit_card,completed,,
ORD7966,bank_transfer, refunded ,6.9,AUD
ORD7967,wallet,completed,12.88,JPY
,wallet,pending,0.93,BRL
ORD7969,debit_card,completed,20.61,INR
ORD7970,credit_card,completed,16.87,EUR
ORD7971,,pending,9.33,USD
ORD7972,paypal,completed,11.34,INR
ORD7973,wallet,completed,2.8,INR
ORD7974,paypal,completed,1.84,BRL
ORD7975,bank_transfer,completed,11.88,INR
ORD7976,credit_card,completed,23.85,USD
,paypal,completed,16.07,JPY
ORD7978,paypal,completed,10.92,
ORD7979,wallet,completed,5.23,EUR
ORD7980,paypal,pending,2.14,USD
ORD7981,paypal,completed,,JPY
, bank_transfer ,completed,7.95,CAD
ORD7983,bank_transfer,refunded,14.11,AUD
ORD7984,debit_card,completed,22.83,BRL
,debit_card,COMPLETED,14.71,USD
ORD7986,bank_transfer,failed,2.39,AUD
ORD7987,paypal,completed,16.76,EUR
ORD7988,wallet,completed,21.29,GBP
ORD7989,bank_transfer,pending,6.83,EUR
ORD7990,bank_transfer,completed,7.18,AUD
ORD7991,wallet,pending,17.73,CAD
ORD7992,,completed,0.81,USD
ORD7993,bank_transfer,failed,,jpy
ORD7994,wallet,completed,16.46,INR
ORD7995,bank_transfer,completed,11.9,JPY
ORD7996,debit_card,completed,23.7, BRL 
,debit_card,completed,8.87,BRL
ORD7998,debit_card,completed,9.55,AUD
ORD7999,debit_card,completed,17.28,CAD
ORD8000,debit_card,completed,21.36, INR 
ORD8001,paypal,completed,2.31,BRL
ORD8002,wallet,completed,1.28,AUD
ORD8003,wallet,,12.62,AUD
ORD8004,debit_card,completed,21.46,USD
,bank_transfer,COMPLETED,11.7,EUR
ORD8006,bank_transfer,completed,24.07,GBP
ORD8007,paypal,completed,1.77,GBP
ORD8008,paypal,pending,5.18,INR
ORD8009,credit_card,completed,16.92,AUD
ORD8010,debit_card,completed,5.99,BRL
ORD8011,paypal,failed,,USD
,bank_transfer,completed,13.36,BRL
ORD8013,bank_transfer,completed,11.7,JPY
ORD8014,debit_card,completed,10.92,EUR
ORD8015,debit_card,completed,21.2,CAD
ORD8016,credit_card,completed,13.79,GBP
ORD8017,bank_transfer,completed,8.98,CAD
ORD8018,credit_card,refunded,,CAD
ORD8019,paypal,completed,6.79,JPY
ORD8020,paypal,failed,9.54,JPY
,wallet,completed,16.17,INR
ORD8022,debit_card,completed,12.59,INR
,credit_card,failed,8.18,EUR
ORD8024,paypal,completed,11.73,AUD
ORD8025,paypal,completed,8.64,EUR
ORD8026,wallet,completed,2.52,INR
ORD8027,paypal,completed,3.59,CAD
ORD8028,paypal,pending,10.13,INR
ORD8029,paypal,pending,21.52,JPY
ORD8030,debit_card,completed,23.54,GBP
ORD8031,paypal,completed,1.61,CAD
ORD8032,debit_card,completed,,INR
ORD8033,wallet,completed,15.21,AUD
ORD8034,bank_transfer,completed,7.14,BRL
ORD8035,wallet,completed,1.02,EUR
,credit_card,completed,23.18,USD
ORD8037,wallet,completed,,BRL
ORD8038,wallet,completed,24.76,BRL
ORD8039,bank_transfer,completed,23.3,
ORD8040,wallet,completed,17.56,EUR
ORD8041,wallet,completed,10.38,USD
ORD8042,,completed,19.04,JPY
ORD8043,wallet,completed,2.77,GBP
,credit_card,refunded,23.18,CAD
ORD8045,wallet,pending,16.21,EUR
ORD8046,bank_transfer,refunded,19.2,BRL
ORD8047,paypal,completed,14.13,GBP
ORD8048,debit_card,completed,23.52,GBP
ORD8049,credit_card,pending,13.07,JPY
ORD8050,,completed,15.81,EUR
ORD8051,credit_card,completed,10.05,AUD
ORD8052,credit_card,,15.34, USD 
ORD8053,paypal,completed,21.24,JPY
ORD8054,paypal,completed,18.94,CAD
ORD8055,paypal,completed,4.27,JPY
ORD8056,paypal,completed,15.21,JPY
ORD8057,paypal,refunded,4.63,JPY
ORD8058,bank_transfer,completed,4.95,GBP
ORD8059,credit_card,completed,19.09,USD
ORD8060,bank_transfer,completed,18.43,JPY
ORD8061,credit_card,completed,3.37,USD
ORD8062,credit_card,completed,18.51,USD
ORD8063,wallet,completed,11.32,BRL
ORD8064,paypal,completed,19.98,GBP
ORD8065,bank_transfer,refunded,11.31,EUR
ORD8066,wallet,completed,19.97,EUR
ORD8067,wallet,completed,7.09,GBP
ORD8068,wallet,refunded,17.32,USD
ORD8069,wallet,completed,2.69,CAD
ORD8070,wallet, completed ,21.0,USD
ORD8071,debit_card,completed,3.43,BRL
ORD8072,debit_card,pending,17.25,CAD
,paypal,COMPLETED,5.8,CAD
ORD8074,bank_transfer,completed,9.42,BRL
ORD8075,credit_card,completed,14.45,GBP
ORD8076,wallet,pending,12.26,GBP
ORD8077,wallet,completed,12.95,JPY
ORD8078,credit_card,completed,6.25,CAD
,debit_card,failed,16.24,GBP
ORD8080,debit_card,completed,23.73,CAD
,credit_card,completed,2.76,EUR
ORD8082,bank_transfer,completed,16.61,JPY
,debit_card,pending,13.44,GBP
ORD8084,debit_card,,13.71,GBP
ORD8085,credit_card,completed,23.76,AUD
ORD8086,paypal,failed,19.15,AUD
ORD8087,credit_card,refunded,1.66,JPY
ORD8088,credit_card,failed,2.05,GBP
ORD8089,debit_card,pending,19.39,INR
,debit_card,completed,24.84, aud 
ORD8091,credit_card,completed,10.17,BRL
ORD8092, debit_card ,completed,11.33,BRL
ORD8093,wallet,completed,19.1,CAD
ORD8094,paypal,,9.87,BRL
ORD8095,bank_transfer,completed,14.55,AUD
ORD8096,paypal,failed,17.63, jpy 
,bank_transfer,completed,0.67,GBP
ORD8098,wallet,pending,14.53,CAD
ORD8099,credit_card,completed,16.53,BRL
ORD8100,credit_card,refunded,5.97,CAD
ord8101,credit_card,completed,19.13,BRL
ORD8102,wallet,pending,9.15,CAD
ORD8103,paypal,completed,20.08,USD
ORD8104,paypal,completed,15.66,AUD
ORD8105,bank_transfer,completed,7.49,BRL
ORD8106,debit_card,completed,9.21,JPY
ORD8107,paypal,completed,9.61,EUR
,credit_card,completed,8.47,GBP
ORD8109,bank_transfer, completed ,0.66,JPY
ORD8110,wallet,completed,,BRL
ORD8111,debit_card,pending,21.85,CAD
ORD8112,bank_transfer,completed,0.77,USD
ORD8113,wallet,completed,16.92,CAD
ORD8114,wallet,completed,18.12,GBP
ORD8115,debit_card,completed,2.13,EUR
ORD8116,bank_transfer,pending,22.38,
ORD8117,paypal,refunded,,
ORD8118,paypal,completed,22.68,EUR
ORD8119,debit_card,completed,2.27,USD
ORD8120,,completed,11.88,INR
ORD8121,paypal,completed,3.09,INR
ORD8122,paypal,completed,3.89,AUD
ORD8123,paypal,completed,13.6,JPY
ORD8124,debit_card,completed,1.94,JPY
ORD8125,,completed,9.22,BRL
,debit_card,completed,19.09,BRL
,credit_card,pending,2.76,INR
ORD8128,credit_card,completed,13.64,INR
ORD8129,wallet,completed,20.23,AUD
ORD8130,credit_card,,0.93,INR
ORD8131,wallet,pending,17.08,JPY
ORD8132, bank_transfer ,completed,11.91,BRL
ORD8133,wallet,completed,12.73,JPY
ORD8134,bank_transfer,refunded,15.05,AUD
,credit_card,completed,0.7,jpy
ORD8136,credit_card,completed,10.69,AUD
ORD8137,wallet,completed,15.23,JPY
ORD8138,wallet,completed,10.82,INR
ORD8139,credit_card,refunded,5.14,
ORD8140,debit_card,completed,23.02,EUR
,credit_card,completed,16.15,AUD
ORD8142,wallet,completed,5.32,EUR
ORD8143,credit_card,completed,12.66,USD
ORD8144,debit_card,completed,7.07,CAD
ORD8145,credit_card,completed,10.46,JPY
ORD8146,bank_transfer,pending,9.85,JPY
,bank_transfer,,10.4,GBP
ORD8148,bank_transfer,completed,0.66,BRL
ORD8149,wallet,completed,7.45,
ORD8150,wallet,completed,10.68,BRL
ORD8151,credit_card,completed,,JPY
ORD8152,credit_card,completed,20.78,INR
ORD8153,bank_transfer,completed,9.28,EUR
ORD8154,paypal,refunded,,EUR
ORD8155,bank_transfer,completed,19.86,EUR
ORD8156,bank_transfer,completed,18.58,JPY
ORD8157,wallet,refunded,11.79,BRL
ORD8158,paypal,failed,23.17,AUD
ORD8159,paypal,,12.83,AUD
,bank_transfer,completed,22.0,EUR
ORD8161,paypal,completed,,BRL
,bank_transfer,completed,24.09,CAD
ORD8163,wallet,completed,24.41,JPY
ORD8164,wallet,completed,1.32,CAD
ORD8165,credit_card,refunded,13.44,INR
ORD8166,wallet,completed,9.66,CAD
,credit_card,pending,9.29,EUR
ORD8168,bank_transfer,completed,2.96,GBP
ORD8169,paypal,failed,6.13,JPY
ORD8170,bank_transfer,completed,6.8,CAD
ORD8171,credit_card,,12.21,JPY
ORD8172,debit_card,,16.38,AUD
 ORD8173 ,wallet,completed,13.78,AUD
ORD8174,wallet,refunded,23.53,BRL
ORD8175,bank_transfer,pending,,GBP
ORD8176,bank_transfer,refunded,1.86,EUR
,,completed,18.37,BRL
ORD8178,paypal,completed,23.71,CAD
ORD8179,bank_transfer,completed,15.21,BRL
ORD8180,wallet,completed,7.9,EUR
ORD8181, paypal ,pending,16.71,GBP
ORD8182,paypal,completed,19.2,JPY
ORD8183,bank_transfer,completed,9.22,AUD
ORD8184,wallet,completed,23.3,EUR
ORD8185,wallet,failed,23.02,USD
ORD8186,bank_transfer,completed,8.92,USD
ORD8187,credit_card,completed,9.82,GBP
ORD8188,wallet,completed,17.73,GBP
ORD8189,paypal,completed,1.97,EUR
 ord8190 ,credit_card,completed,2.76,JPY
ORD8191,,completed,22.96,BRL
,credit_card,refunded,22.86,AUD
ORD8193,wallet,pending,1.8,USD
 ORD8194 ,paypal,completed,,GBP
ORD8195,,completed,11.17,cad
ORD8196,debit_card,completed,16.24,
ORD8197,debit_card,completed,15.66,INR
ORD8198,credit_card,refunded,6.24,USD
ORD8199,paypal,completed,1.56,BRL
ORD8200,,completed,21.56,aud
ORD8201,debit_card,completed,1.09,
ORD8202,debit_card,completed,13.9,BRL
ORD8203,debit_card, completed ,15.07,JPY
,bank_transfer,completed,15.54,BRL
ORD8205,wallet,,14.48,EUR
ORD8206,paypal,completed,,EUR
,credit_card,completed,8.38,INR
ORD8208,debit_card,completed,0.58,GBP
ORD8209,paypal,completed,1.36,gbp
ORD8210,wallet,completed,16.68,USD
ORD8211,bank_transfer,completed,21.62,
ORD8212,paypal,,9.85,AUD
ORD8213,debit_card,failed,13.19,BRL
ORD8214,paypal,COMPLETED,1.78,AUD
ORD8215,debit_card,refunded,13.12,AUD
ORD8216,bank_transfer,refunded,8.54,AUD
,bank_transfer,pending,18.06,EUR
ord8218,credit_card,completed,3.44,JPY
ORD8219,credit_card,completed,1.1,EUR
ORD8220,bank_transfer,completed,19.95, cad 
ORD8221,credit_card,completed,13.79,BRL
ORD8222,credit_card,completed,20.87,GBP
ORD8223,wallet,completed,8.03,
ORD8224,credit_card,completed,22.17,USD
ORD8225,credit_card,completed,2.93,EUR
ORD8226,paypal,completed,0.7,AUD
ORD8227,debit_card,completed,17.02,CAD
ORD8228,bank_transfer, completed ,16.4,JPY
 ORD8229 ,wallet,completed,10.27, aud 
ORD8230,credit_card,completed,7.62,
ORD8231,debit_card,completed,23.6,GBP
ORD8232,wallet,pending,0.86,CAD
ORD8233,bank_transfer,completed,,USD
ORD8234,bank_transfer,completed,15.21,GBP
ORD8235,wallet,refunded,18.49,USD
ORD8236,paypal,completed,2.08,CAD
ORD8237,wallet,completed,17.97,USD
ORD8238,bank_transfer,completed,6.85,
ORD8239,paypal,completed,20.59,AUD
ORD8240,bank_transfer,completed,12.34,BRL
,paypal,completed,6.31,JPY
ORD8242,paypal,completed,20.37,CAD
ORD8243,debit_card,completed,6.29,INR
ORD8244,wallet,completed,1.42,AUD
ORD8245,paypal,completed,2.77,BRL
ORD8246,paypal,completed,7.76,AUD
ORD8247,debit_card,,24.14,BRL
ORD8248,debit_card,refunded,1.27,INR
ORD8249,debit_card,pending,11.88,BRL
ORD8250,credit_card,completed,16.88,CAD
ORD8251,credit_card,completed,14.68,JPY
ORD8252,debit_card, completed ,23.62,BRL
ORD8253,bank_transfer,completed,24.48,EUR
ORD8254, wallet ,completed,17.3,AUD
ORD8255,wallet,completed,8.5,INR
ORD8256,debit_card,COMPLETED,18.25,CAD
ORD8257,paypal,completed,20.33,JPY
,paypal,completed,11.71,USD
ORD8259,debit_card,completed,7.39,AUD
ORD8260,credit_card,completed,1.03,BRL
ORD8261,paypal,completed,4.07,CAD
ORD8262,debit_card,completed,19.6,JPY
 ord8263 ,credit_card,completed,22.13,INR
ORD8264,paypal,completed,3.85, JPY 
ORD8265,debit_card,completed,2.85, jpy 
ORD8266,debit_card,completed,10.46,AUD
ORD8267,bank_transfer,completed,9.07,GBP
ORD8268,bank_transfer,completed,2.29,AUD
ORD8269,debit_card,completed,12.98,CAD
ORD8270,wallet,completed,14.01,EUR
ORD8271,bank_transfer,completed,4.41,BRL
ORD8272,credit_card,pending,15.74,eur
ORD8273,debit_card,completed,13.03,GBP
ORD8274,bank_transfer,completed,12.74,EUR
ORD8275,debit_card,completed,16.55,CAD
,credit_card,REFUNDED,0.87,AUD
,CREDIT_CARD,completed,9.22,AUD
ORD8278,paypal,,24.42,AUD
ORD8279,wallet,completed,13.51,EUR
ORD8280,credit_card,completed,4.52,
ORD8281,paypal,pending,10.63,AUD
ORD8282,credit_card,completed,18.03,INR
ORD8283,bank_transfer,completed,21.11,BRL
ORD8284, credit_card ,refunded,17.56,CAD
ORD8285,credit_card,pending,3.39,JPY
ORD8286,bank_transfer,completed,5.28, usd 
ORD8287,credit_card,completed,16.14,USD
ORD8288,paypal,,21.42,GBP
ORD8289, wallet ,completed,10.47,BRL
ORD8290,bank_transfer,completed,15.73,CAD
,wallet,completed,17.86,AUD
ORD8292,debit_card,completed,21.97,JPY
ORD8293,wallet,completed,7.26,USD
ORD8294,wallet,failed,18.84,INR
ORD8295,wallet,completed,17.81,EUR
ORD8296,paypal,completed,14.34,USD
ORD8297,credit_card,completed,4.98,AUD
,debit_card,completed,9.31,AUD
ORD8299,wallet,completed,9.7,gbp
ORD8300,credit_card,completed,24.73,INR
ORD8301,debit_card, failed ,19.19,JPY
ORD8302,credit_card,completed,4.49,EUR
,bank_transfer,completed,21.67,GBP
ORD8304,credit_card,failed,17.23,EUR
ORD8305,bank_transfer,completed,1.8,
ORD8306,credit_card,completed,19.28,eur
ORD8307,debit_card,completed,8.18,AUD
ORD8308,credit_card,pending,1.09,GBP
,credit_card,completed,5.95,INR
ORD8310,credit_card,completed,7.96,INR
ORD8311,wallet,completed,,INR
ORD8312,credit_card,completed,7.98, USD 
ORD8313,paypal,completed,2.73,CAD
ORD8314,paypal,completed,20.2,AUD
ORD8315,paypal,failed,7.39,JPY
ord8316,paypal,completed,12.02,INR
ORD8317,bank_transfer,pending,11.85,EUR
ORD8318,paypal,completed,12.54,INR
ORD8319,bank_transfer,completed,13.11,INR
ORD8320,credit_card,completed,18.21,BRL
ORD8321,debit_card,completed,5.94,INR
,bank_transfer,completed,7.09,JPY
ORD8323,credit_card,pending,20.7,BRL
ORD8324,wallet,completed,18.45,USD
ORD8325,debit_card,pending,23.62,JPY
ORD8326,debit_card,completed,21.5,INR
ORD8327,,completed,23.92,USD
,bank_transfer,pending,23.82,JPY
ORD8329,bank_transfer,completed,24.6,AUD
ORD8330,credit_card,completed,22.46,BRL
 ord8331 ,paypal,pending,11.16,JPY
ORD8332,wallet,pending,19.03,GBP
ORD8333,debit_card,completed,0.63,AUD
ORD8334,wallet,completed,23.21,AUD
ORD8335,wallet,completed,12.55,BRL
 ORD8336 ,paypal,refunded,14.54,GBP
